id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
30156,"Suzuki Fiero Standard",Bangalore,37740,black,Petrol,30000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-fiero-old-S30156/
30161,"Honda CB Twister Drum/Electric start",Bangalore,41000,black,Petrol,32000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbtwister-S30161/
30163,"Royal Enfield Classic 500 Standard",Mumbai,2500,black,Petrol,140000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-classic500-S30163/
30168,"Honda CB Unicorn Standard",Bangalore,58000,black,Petrol,37000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S30168/
30170,"Royal Enfield Electra 5 S Disc Kick",Delhi,19000,black,Petrol,70000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-electra-5-s-S30170/
30172,"Honda CB Shine Kick/Drum/Spokes",Bangalore,40000,black,Petrol,30000,2015,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbshine-S30172/
30174,"TVS Star City Alloy wheels",Delhi,45000,black,Petrol,25000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-starcity-S30174/
30176,"TVS Victor Standard",Delhi,40000,black,Petrol,30000,2000,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-victor-S30176/
30178,"Yamaha YZF R15 V1",Mumbai,21530,red,Petrol,58000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S30178/
30179,"Yamaha FZ16 Standard",Delhi,32000,red,Petrol,40000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fz16-S30179/
30181,"Honda Activa-i Standard",Mumbai,5400,black,Petrol,45000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activai-S30181/
30190,"Bajaj Caliber 115",Bangalore,48000,grey,Petrol,20000,2003,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-caliber-S30190/
30193,"Bajaj Pulsar 150 DTS- i Standard",Delhi,15000,black,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30193/
30197,"Royal Enfield Thunderbird 350 Disc",Delhi,32000,red,Petrol,65000,2006,Second,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-thunderbird350-S30197/
30201,"TVS Apache RTR 180 Standard",Mumbai,12000,white,Petrol,40000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr180-S30201/
30206,"Yamaha Enticer Standard",Mumbai,30000,black,Petrol,15000,2003,Second,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-enticer-S30206/
30212,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,8000,black,Petrol,67000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30212/
30214,"Yamaha FZ16 Standard",Delhi,32000,black,Petrol,45000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fz16-S30214/
30225,"Bajaj Pulsar 135 LS Standard",Mumbai,39800,black,Petrol,35000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar135ls-S30225/
30229,"Royal Enfield Thunderbird 500 Standard",Delhi,14000,blue,Petrol,140000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-thunderbird500-S30229/
30232,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,40000,silver,Petrol,18000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S30232/
30237,"Honda CB Twister Drum/Electric start",Bangalore,9582,black,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbtwister-S30237/
30239,"Bajaj Pulsar 200 Standard",Mumbai,68000,red,Petrol,35000,2007,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar200-S30239/
30240,"Bajaj Pulsar NS200 Standard",Delhi,7000,blue,Petrol,75000,2014,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar200ns-S30240/
30244,"Hero Honda Karizma Standard",Delhi,28000,yellow,Petrol,40000,2011,Second,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-karizma-hh-S30244/
30245,"Hero Passion PRO Self Alloy",Delhi,57000,black,Petrol,25000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-passionpro-S30245/
30248,"Bajaj Pulsar 220F Standard",Mumbai,9500,blue,Petrol,55000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar220f-S30248/
30249,"Royal Enfield Thunderbird 350 Disc Self",Bangalore,50000,black,Petrol,83000,2008,Second,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbird350-S30249/
30253,"Bajaj Pulsar 150 DTS- i Kick Start",Delhi,47000,red,Petrol,25000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30253/
30254,"Bajaj Avenger 220 DTS- i",Bangalore,15600,red,Petrol,68000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-avenger-S30254/
30255,"Bajaj Pulsar 180 DTS- i Standard",Delhi,34000,red,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S30255/
30261,"Suzuki Hayate Electric Start",Bangalore,13000,white,Petrol,33000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-hayate-S30261/
30268,"Honda CB Unicorn Standard",Bangalore,55000,red,Petrol,45000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S30268/
30270,"Bajaj Pulsar 135 LS Standard",Delhi,28000,black,Petrol,30000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar135ls-S30270/
30278,"Royal Enfield Bullet 350 Standard",Mumbai,15500,black,Petrol,120000,1994,Second,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-bullet-350-S30278/
30280,"TVS Apache Self",Delhi,24000,black,Petrol,25000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-apache-S30280/
30281,"Honda Activa Standard",Mumbai,15000,grey,Petrol,20000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activa-S30281/
30285,"Yamaha YZF R15 V 2.0",Bangalore,24000,"50th Anniversary",Petrol,85000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-yzfr15-S30285/
30290,"Yamaha SZ R Standard",Bangalore,14500,red,Petrol,50000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-szr-S30290/
30299,"Honda CB Shine Disk Kick",Bangalore,8000,grey,Petrol,50000,2012,Second,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbshine-S30299/
30300,"Suzuki Let's Standard",Bangalore,4000,black,Petrol,50000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-lets-S30300/
30301,"Hero Honda Passion Plus Drum",Delhi,54500,black,Petrol,20000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-passion-plus-S30301/
30302,"Bajaj Pulsar 150 DTS- i Standard",Delhi,32212,black,Petrol,29999,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30302/
30304,"Yamaha SZ R Standard",Bangalore,36000,red,Petrol,48000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-szr-S30304/
30305,"Hero Honda CBZ extreme Self",Delhi,36000,black,Petrol,29000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-cbz-extreme-hh-S30305/
30308,"Honda CB Unicorn Standard",Mumbai,42000,black,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S30308/
30313,"Yamaha YZF R15 V 2.0",Delhi,7790,white,Petrol,82000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-yzfr15-S30313/
30323,"Suzuki GS150R Standard",Bangalore,34500,orange,Petrol,45000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-gs150r-S30323/
30329,"Kawasaki Ninja 250R Standard",Delhi,25000,black,Petrol,135000,2009,Second,http://www.bikewale.com/used/bikes-in-newdelhi/kawasaki-ninja250r-S30329/
30330,"Royal Enfield Thunderbird Twinspark Standard",Bangalore,12500,black,Petrol,70000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbirdtwinspark-S30330/
30341,"KTM Duke 200 Standard",Bangalore,12000,orange,Petrol,95000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/ktm-duke200-S30341/
30354,"Bajaj Pulsar 150 DTS- i Standard",Delhi,21000,black,Petrol,35000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30354/
30361,"Bajaj Pulsar 150 DTS- i Kick Start",Bangalore,80000,red,Petrol,26000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S30361/
30364,"TVS Apache RTR 160 Rear Disc Brake",Delhi,58560,yellow,Petrol,38000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-apachertr160-S30364/
30365,"Yamaha Fazer Standard",Delhi,31000,black,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S30365/
30367,"Honda Dream Yuga Electric Start/Alloy",Delhi,8500,grey,Petrol,38500,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-dreamyuga-S30367/
30371,"Bajaj Pulsar 135 LS Standard",Delhi,26500,red,Petrol,30000,2010,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar135ls-S30371/
30373,"Hero Honda Passion PRO Standard",Mumbai,45000,black,Petrol,28000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-passion-pro-hh-S30373/
30374,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,70000,black,Petrol,34000,2007,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30374/
30376,"Hero Honda Pleasure Standard",Delhi,17000,grey,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-pleasure-hh-S30376/
30377,"Hero Honda CD100 Standard",Mumbai,30000,black,Petrol,11000,1996,Second,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-cd100-hh-S30377/
30378,"Yamaha FZ S Standard",Bangalore,21345,red,Petrol,55000,2011,Second,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S30378/
30379,"Royal Enfield Electra 5 S Drum Self",Delhi,60000,red,Petrol,70000,2006,Third,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-electra-5-s-S30379/
30381,"TVS Apache RTR 160 Rear Disc Brake",Delhi,42150,red,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-apachertr160-S30381/
30382,"TVS Sport Electric start",Delhi,22000,black,Petrol,35000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-sport-S30382/
30383,"Yamaha FZ S Standard",Mumbai,53799,black,Petrol,40000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fzs-S30383/
30385,"Suzuki Gixxer SF Standard",Mumbai,500,white,Petrol,92000,2015,First,http://www.bikewale.com/used/bikes-in-mumbai/suzuki-gixxersf-S30385/
30386,"Royal Enfield Thunderbird 350 Disc",Delhi,5670,black,Petrol,110000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-thunderbird350-S30386/
30395,"Hero Karizma ZMR Standard",Bangalore,7000,black,Petrol,85000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizmazmr-S30395/
30399,"Honda CBF Stunner Disc Self",Bangalore,52000,red,Petrol,40000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbfstunner-S30399/
30401,"Bajaj Platina Platina 100 Alloy Wheel ES",Bangalore,37000,black,Petrol,22000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-platina-S30401/
30402,"Bajaj Pulsar 150 DTS- i Standard",Delhi,21000,blue,Petrol,20000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30402/
30404,"Yamaha FZ S Standard",Bangalore,10000,red,Petrol,45000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S30404/
30407,"Bajaj Pulsar 200 Standard",Mumbai,17000,yellow,Petrol,75000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar200-S30407/
30410,"Yamaha FZ S Standard",Bangalore,13000,green,Petrol,65000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S30410/
30412,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,2500,black,Petrol,69000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S30412/
30416,"Royal Enfield Classic 350 Standard",Mumbai,30000,Marron,Petrol,120000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-classic350-S30416/
30421,"Honda CB Unicorn Standard",Mumbai,33000,grey,Petrol,33000,2007,Third,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S30421/
30423,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,57000,black,Petrol,39000,2011,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S30423/
30429,"LML Select II Kick",Delhi,4500,grey,Petrol,45000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/lml-select-ii-S30429/
30435,"KTM RC390 Standard",Mumbai,15000,orange,Petrol,180000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/ktm-rc390-S30435/
30436,"TVS Apache RTR 160 Rear Disc Brake",Delhi,17040,yellow,Petrol,47000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-apachertr160-S30436/
30437,"Bajaj Pulsar 135 LS Standard",Delhi,13000,red,Petrol,45000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar135ls-S30437/
30442,"Royal Enfield Electra 5 S Disc Self",Delhi,22000,silver,Petrol,95000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-electra-5-s-S30442/
30445,"Royal Enfield Bullet 500 Standard",Mumbai,2500,black,Petrol,130000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-bullet500-S30445/
30447,"Hero Honda Super Splendor Drum Self",Mumbai,11000,blue,Petrol,22000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-super-splendor-hh-S30447/
30449,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,42000,black,Petrol,30000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S30449/
30450,"Bajaj Pulsar 150 DTS- i Standard",Delhi,21000,blue,Petrol,20000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30450/
30451,"TVS Apache RTR 180 Standard",Mumbai,15500,white,Petrol,50000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr180-S30451/
30452,"TVS Apache RTR 180 Standard",Mumbai,15500,white,Petrol,50000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr180-S30452/
30454,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,25000,black,Petrol,35000,2008,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S30454/
30462,"Hero Honda Pleasure Standard",Mumbai,5000,silver,Petrol,40000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-pleasure-hh-S30462/
30465,"Royal Enfield Classic 500 Standard",Delhi,3100,maroon,Petrol,130000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-classic500-S30465/
30466,"Hero Honda CBZ extreme Self",Delhi,45500,black,Petrol,45000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-cbz-extreme-hh-S30466/
30470,"Hero Honda CBZ Disc",Mumbai,45000,blue,Petrol,20000,2000,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-cbz-hh-S30470/
30471,"Bajaj Pulsar 220F Standard",Delhi,18500,blue,Petrol,63000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar220f-S30471/
30474,"Bajaj Pulsar 150 Kick Start",Delhi,55000,red,Petrol,10000,2004,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar-150-S30474/
30487,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,64000,black,Petrol,42000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30487/
30490,"Royal Enfield Bullet 350 Standard",Delhi,35000,black,Petrol,65000,1999,Second,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-bullet-350-S30490/
30492,"Hero Honda Hunk Standard",Delhi,41000,red,Petrol,35000,2008,Second,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-hunk-hh-S30492/
30493,"Hero Splendor PRO Self Alloy",Bangalore,10000,black,Petrol,42000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-splendorpro-S30493/
30500,"Hero Honda CBZ extreme Self",Bangalore,47000,black,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-cbz-extreme-hh-S30500/
30504,"Bajaj Discover125 Drum Brake",Bangalore,27600,black,Petrol,25000,2006,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover125-S30504/
30507,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,16400,red,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S30507/
30511,"Suzuki Gixxer Standard",Bangalore,900,red,Petrol,80000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-gixxer-S30511/
30514,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,35000,blue,Petrol,23000,2003,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30514/
30520,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,52000,black,Petrol,27000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S30520/
30522,"Honda CBF Stunner Disc Self",Mumbai,35000,black,Petrol,23000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S30522/
30525,"Royal Enfield Thunderbird 350 Disc",Bangalore,14000,black,Petrol,130000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbird350-S30525/
30527,"Bajaj Pulsar 220 DTS-i Standard",Delhi,85000,red,Petrol,32000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar-220-dts-i-S30527/
30528,"Royal Enfield Classic 500 Standard",Delhi,33000,green,Petrol,100000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-classic500-S30528/
30529,"Kawasaki Eliminator Standard",Delhi,75000,red,Petrol,35000,2005,First,http://www.bikewale.com/used/bikes-in-newdelhi/kawasaki-eliminator-S30529/
30535,"Yamaha RX135 Standard",Bangalore,70000,black,Petrol,35000,2003,Third,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-rx135-S30535/
30536,"Hero Honda Passion PRO Standard",Mumbai,23000,black,Petrol,35000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-passion-pro-hh-S30536/
30537,"Hero Honda Splendor Standard",Bangalore,19000,black,Petrol,19000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-hh-S30537/
30538,"Bajaj Pulsar 150 DTS- i Standard",Delhi,45500,black,Petrol,35000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30538/
30540,"Kawasaki Ninja 650 Standard",Delhi,17000,green,Petrol,380000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/kawasaki-ninja650r-S30540/
30541,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,39000,black,Petrol,31000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S30541/
30547,"Honda CBF Stunner Disc Self",Mumbai,7600,black,Petrol,35000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S30547/
30549,"Hero Honda Passion Standard",Bangalore,33000,black,Petrol,20500,2003,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-passion-S30549/
30550,"Honda CB Shine Electric Start/Drum/Alloy",Bangalore,28000,black,Petrol,33500,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbshine-S30550/
30552,"Hero Passion PRO Disc Brake Electric Start",Mumbai,24000,black,Petrol,42000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-passionpro-S30552/
30553,"Bajaj Pulsar 150 DTS- i Kick Start",Delhi,75000,black,Petrol,30000,2005,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S30553/
30554,"Hero Honda Splendor Standard",Bangalore,37000,black,Petrol,30000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-hh-S30554/
30562,"KTM RC390 Standard",Delhi,4500,white,Petrol,215000,2015,First,http://www.bikewale.com/used/bikes-in-newdelhi/ktm-rc390-S30562/
30563,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,21000,black,Petrol,48000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30563/
30570,"Bajaj Caliber 115",Bangalore,125000,black,Petrol,19000,2003,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-caliber-S30570/
30572,"Hero Honda Passion Plus Disc",Delhi,67000,black,Petrol,18000,2003,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-passion-plus-S30572/
30575,"Hero Honda CBZ extreme Self",Bangalore,20500,black,Petrol,42000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-cbz-extreme-hh-S30575/
30578,"Bajaj Pulsar 135 LS Standard",Bangalore,10000,black,Petrol,63000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar135ls-S30578/
30584,"Royal Enfield Electra Standard",Delhi,45000,black,Petrol,65000,2005,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-electra-S30584/
30588,"Yamaha YZF R15 V 2.0",Bangalore,17000,red,Petrol,80000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-yzfr15-S30588/
30589,"Suzuki Swish 125",Bangalore,1400,red,Petrol,48000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-swish-S30589/
30590,"Yamaha Gladiator Type RS",Delhi,49000,blue,Petrol,13000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-gladiator-S30590/
30591,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,12000,black,Petrol,65000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S30591/
30593,"Honda CB Twister Disc/Electric start",Mumbai,7000,Golden,Petrol,35000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbtwister-S30593/
30596,"Hero Glamour FI Standard",Delhi,20000,SGD,Petrol,55000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-glamourfi-S30596/
30609,"Hero Honda Karizma ZMR Standard",Bangalore,14800,white,Petrol,75000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-karizma-zmr-hh-S30609/
30626,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,19900,black,Petrol,58000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S30626/
30627,"TVS Fiero F2 Disc",Bangalore,30000,black,Petrol,20000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/tvs-fiero-S30627/
30640,"Bajaj Avenger 220 DTS- i",Mumbai,40000,blue,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-avenger-S30640/
30641,"Bajaj Pulsar 220F Standard",Delhi,3500,black,Petrol,65000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar220f-S30641/
30646,"TVS Star City Alloy wheels",Bangalore,30000,black,Petrol,30000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/tvs-starcity-S30646/
30650,"Bajaj Pulsar 135 LS Standard",Delhi,18000,black,Petrol,35000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar135ls-S30650/
30654,"Hero Honda Splendor Plus Disc",Bangalore,17000,black,Petrol,41000,2006,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-plus-hh-S30654/
30663,"TVS Apache RTR 160 Rear Disc Brake",Bangalore,24000,grey,Petrol,42000,2012,Second,http://www.bikewale.com/used/bikes-in-bangalore/tvs-apachertr160-S30663/
30668,"Hero Karizma ZMR Standard",Bangalore,14000,white,Petrol,89000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizmazmr-S30668/
30670,"Hero Karizma 2014 R",Mumbai,500,black,Petrol,78000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-karizma2014-S30670/
30675,"Yamaha Fazer Standard",Delhi,26000,blue,Petrol,50000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S30675/
30678,"Royal Enfield Thunderbird 350 Disc Self",Bangalore,45000,maroon,Petrol,100000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbird350-S30678/
30679,"Honda CB Unicorn Standard",Bangalore,47000,black,Petrol,50000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S30679/
30686,"Honda Dio Old Dio",Bangalore,23000,red,Petrol,38000,2011,Second,http://www.bikewale.com/used/bikes-in-bangalore/honda-dio-S30686/
30690,"Bajaj Platina Platina 100 Alloy Wheel ES",Delhi,40000,red,Petrol,20000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S30690/
30691,"Bajaj Pulsar NS200 Standard",Bangalore,6900,black,Petrol,85000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar200ns-S30691/
30697,"Royal Enfield Thunderbird 350 Disc Self",Bangalore,7000,Lighting,Petrol,130000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbird350-S30697/
30701,"Bajaj Discover 100 5 Speed Self",Delhi,50000,black,Petrol,22000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover100-S30701/
30702,"Hero Honda Karizma Standard",Mumbai,29500,grey,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-karizma-hh-S30702/
30707,"Royal Enfield Electra 5 S Disc Self",Mumbai,17000,black,Petrol,100000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-electra-5-s-S30707/
30708,"Yamaha FZ16 Standard",Mumbai,35000,black,Petrol,37000,2010,Second,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fz16-S30708/
30711,"Bajaj Pulsar NS200 Standard",Bangalore,12000,red,Petrol,55000,2012,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar200ns-S30711/
30718,"Yamaha YZF R15 V1",Delhi,25000,red,Petrol,65000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-yzfr15-S30718/
30719,"Hero Honda Passion PRO Standard",Bangalore,26000,black,Petrol,35000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-passion-pro-hh-S30719/
