Product_id,Description,Price,Color
8679,Kat Von D studded kiss lipstick,$21.00,Tijuana
8680,Kat Von D studded kiss lipstick,$21.00,Underage Red
8681,Kat Von D studded kiss lipstick,$21.00,Vampira 
8682,Kat Von D studded kiss lipstick,$21.00,Wolvesmouth 
8683,Kat Von D studded kiss lipstick,$21.00,Wonderchilde
8684,beautyblender beautyblender red carpet,$20.00,
8685,Urban Decay total perversion set,$24.00,
8686,Givenchy eyebrow show powdery eyebrow pencil,$26.00,Blonde Show
8687,Givenchy eyebrow show powdery eyebrow pencil,$26.00,Brunette Show
8688,B_same Cosmetics brightening vanilla face powder,$22.00,
8689,CLINIQUE instant lift for brows,$17.50,05 Black/Brown
8690,CLINIQUE instant lift for brows,$17.50,Deep Brown
8691,CLINIQUE instant lift for brows,$17.50,Soft Blonde
8692,CLINIQUE instant lift for brows,$17.50,Soft Brown
8693,tarte lights camera lashes double ended mascara lash fibers,$20.00,
8694,Laura Mercier second skin cheek colour,$26.00,Lotus Pink
8695,Laura Mercier second skin cheek colour,$26.00,Lush Nectarine
8696,Laura Mercier second skin cheek colour,$26.00,Rose Bloom
8697,Laura Mercier second skin cheek colour,$26.00,Rose Petal
8698,Laura Mercier second skin cheek colour,$26.00,Spiced Cider
8699,Laura Mercier second skin cheek colour,$26.00,Violet Orchid
8700,SEPHORA COLLECTION classic must have angled blush brush 50,$28.00,
8701,tarte colored clay cc undereye corrector,$24.00,Light-Medium
8702,tarte colored clay cc undereye corrector,$24.00,Medium-Tan
8703,Dolce & Gabbana glam liner intense liquid eyeliner,$38.00,Black Intense 1
8704,Dolce & Gabbana glam liner intense liquid eyeliner,$38.00,Dahlia 3
8705,Dolce & Gabbana glam liner intense liquid eyeliner,$38.00,Earthy Brown 2
8706,Dolce & Gabbana glam liner intense liquid eyeliner,$38.00,Peacock 5
8707,Dolce & Gabbana glam liner intense liquid eyeliner,$38.00,Wild Green 4
8708,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Deep 
8709,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Extra Light
8710,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Light   
8711,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Light Medium
8712,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Medium
8713,Estee Lauder double wear stay in place flawless wear concealer,$24.00,New Extra Deep
8714,Estee Lauder double wear stay in place flawless wear concealer,$24.00,New Medium Deep
8715,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Warm Light
8716,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Warm Light Medium 
8717,Estee Lauder double wear stay in place flawless wear concealer,$24.00,Warm Medium 
8718,MAKE UP FOR EVER eyebrow pencil,$19.00,Blond 1
8719,MAKE UP FOR EVER eyebrow pencil,$19.00,Brown 3
8720,MAKE UP FOR EVER eyebrow pencil,$19.00,Brown Black 5
8721,MAKE UP FOR EVER eyebrow pencil,$19.00,Dark Taupe 4
8722,MAKE UP FOR EVER eyebrow pencil,$19.00,Taupe 2
8723,Buxom dolly s wild side,$40.00,
8724,Dior diorshow waterproof pro liner,$32.00,042 Backstage Grey
8725,Dior diorshow waterproof pro liner,$32.00,092 Backstage Black
8726,Dior diorshow waterproof pro liner,$32.00,272 Backstage Blue
8727,Dior diorshow waterproof pro liner,$32.00,472 Backstage Khaki
8728,Dior diorshow waterproof pro liner,$32.00,582 Backstage Brown
8729,Kat Von D innerstellar eyeshadow palette,$46.00,
8730,Marc Jacobs Beauty le marc lip creme,$30.00,So Rouge 240 
8731,Buxom buxom true nude lip foundation,$19.00,Au Naturel
8732,Buxom buxom true nude lip foundation,$19.00,Bare
8733,Buxom buxom true nude lip foundation,$19.00,Buff
8734,Buxom buxom true nude lip foundation,$19.00,Naked
8735,Buxom buxom true nude lip foundation,$19.00,Nude
8736,Buxom buxom true nude lip foundation,$19.00,Revealed
8737,Buxom buxom true nude lip foundation,$19.00,Undressed
8738,stila stay all day 10 in 1 hd beauty balm trio broad spectrum spf 30,$24.00,
8739,Bobbi Brown long wear gel sparkle,$29.00,Smokey Topaz
8740,Bobbi Brown long wear gel eyeliner,$25.00,Black Ink
8741,Bobbi Brown long wear gel eyeliner,$25.00,Black Mauve Shimmer Ink
8742,Bobbi Brown long wear gel eyeliner,$25.00,Black Scotch
8743,Bobbi Brown long wear gel eyeliner,$25.00,Bronze Shimmer Ink
8744,Bobbi Brown long wear gel eyeliner,$25.00,Caviar Ink
8745,Bobbi Brown long wear gel eyeliner,$25.00,Chocolate Shimmer Ink
8746,Bobbi Brown long wear gel eyeliner,$25.00,Cobalt Ink
8747,Bobbi Brown long wear gel eyeliner,$25.00,Denim Ink
8748,Bobbi Brown long wear gel eyeliner,$25.00,Espresso Ink
8749,Bobbi Brown long wear gel eyeliner,$25.00,Graphite Shimmer Ink
8750,Bobbi Brown long wear gel eyeliner,$25.00,Indigo Ink
8751,Bobbi Brown long wear gel eyeliner,$25.00,Ivy Shimmer Ink
8752,Bobbi Brown long wear gel eyeliner,$25.00,Patina Ink
8753,Bobbi Brown long wear gel eyeliner,$25.00,Violet Ink
8754,KAPLAN MD lip 20 mask,$48.00,
8755,Laura Mercier brow definer,$22.00,Fair
8756,Laura Mercier brow definer,$22.00,Soft
8757,Laura Mercier brow definer,$22.00,Warm
8758,Too Faced sugar pop eye palette,$36.00,
8759,BECCA eye tint,$24.00,Baroque
8760,BECCA eye tint,$24.00,Gilt
8761,BECCA eye tint,$24.00,Romanticism
8762,BECCA eye tint,$24.00,Vicuna
8763,Dior powder eyebrow pencil,$29.00,Blond 653
8764,Dior powder eyebrow pencil,$29.00,Blond Cendre 433
8765,Dior powder eyebrow pencil,$29.00,Brun 593
8766,Dior powder eyebrow pencil,$29.00,Brun Fonce 693
8767,Dior powder eyebrow pencil,$29.00,Chatain 435
8768,Dior powder eyebrow pencil,$29.00,Noir 093
8769,CLINIQUE clinique pop lip colour primer,$18.00,1 Nude Pop
8770,CLINIQUE clinique pop lip colour primer,$18.00,10 Punch Pop
8771,CLINIQUE clinique pop lip colour primer,$18.00,11 Wow Pop
8772,CLINIQUE clinique pop lip colour primer,$18.00,12 Fab Pop
8773,CLINIQUE clinique pop lip colour primer,$18.00,13 Love Pop
8774,CLINIQUE clinique pop lip colour primer,$18.00,14 Plum Pop
8775,CLINIQUE clinique pop lip colour primer,$18.00,15 Berry Pop
8776,CLINIQUE clinique pop lip colour primer,$18.00,16 Grape Pop
8777,CLINIQUE clinique pop lip colour primer,$18.00,2 Bare Pop
8778,CLINIQUE clinique pop lip colour primer,$18.00,3 Cola Pop
8779,CLINIQUE clinique pop lip colour primer,$18.00,4 Beige Pop
8780,CLINIQUE clinique pop lip colour primer,$18.00,5 Melon Pop
8781,CLINIQUE clinique pop lip colour primer,$18.00,6 Poppy Pop
8782,CLINIQUE clinique pop lip colour primer,$18.00,7 Passion Pop
8783,CLINIQUE clinique pop lip colour primer,$18.00,8 Cherry Pop
8784,CLINIQUE clinique pop lip colour primer,$18.00,9 Sweet Pop
8785,butter LONDON top tails,$29.00,
8786,Ciat_ London precious metal eyeshadow duo,$28.00,Collins Ave.
8787,Ciat_ London precious metal eyeshadow duo,$28.00,Lincoln Road
8788,Ciat_ London precious metal eyeshadow duo,$28.00,Ocean Drive
8789,SEPHORA COLLECTION pro allover powder brush 61,$46.00,
8790,Too Faced 3 way lash lining tool,$22.00,Black Eyeliner
8791,Clarins instant eye makeup remover,$28.00,
8792,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Cinnamon 80
8793,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Femme Fatale 115
8794,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Gems 107
8795,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Gold 130
8796,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Laguna 150 
8797,Dolce & Gabbana the eyeshadow smooth eye colour duo,$45.00,Stromboli 110
8798,SEPHORA COLLECTION radiant luminizing drops,$18.00,01 Ultralight
8799,SEPHORA COLLECTION radiant luminizing drops,$18.00,02 Star Light
8800,SEPHORA COLLECTION radiant luminizing drops,$18.00,03 Morning Light
8801,MAKE UP FOR EVER 228 medium precision shader brush,$25.00,
8802,SEPHORA COLLECTION dramatic line 24hr felt eyeliner,$14.00,
8803,Dolce & Gabbana the brow liner,$45.00,Chestnut 2
8804,Dolce & Gabbana the brow liner,$45.00,Mocha 3
8805,Dolce & Gabbana the brow liner,$45.00,Soft Brown 1
8806,Dolce & Gabbana the brow liner,$45.00,Stromboli 4
8807,Bobbi Brown brightening finishing powder,$54.00,Brightening Nudes
8808,Bobbi Brown brightening finishing powder,$54.00,Porcelain Pearl
8809,CLINIQUE chubby stick cheek colour balm,$22.00,01 Amp'd Up Apple
8810,CLINIQUE chubby stick cheek colour balm,$22.00,02 Robust Rhubarb
8811,CLINIQUE chubby stick cheek colour balm,$22.00,03 Rosy Poly Rosy
8812,CLINIQUE chubby stick cheek colour balm,$22.00,04 Plumped Up Peony
8813,DUO brush on adhesive,$9.00,
8814,Too Faced size queen mascara,$21.00,Pitch Black
8815,Coola mineral face spf 30 matte tint,$36.00,
8816,SEPHORA COLLECTION it palette smoky,$15.00,
8817,tarte lipsurgence lip tint,$24.00,Elite
8818,tarte lipsurgence lip tint,$24.00,Enchanted
8819,tarte lipsurgence lip tint,$24.00,Glitzy
8820,tarte lipsurgence lip tint,$24.00,Grateful
8821,tarte lipsurgence lip tint,$24.00,Lovely
8822,tarte lipsurgence lip tint,$24.00,Moody
8823,tarte lipsurgence lip tint,$24.00,Sweet
8824,Wei chinese licorice anti aging color correction cc cream,$45.00,Fair to Medium
8825,Black Up blush,$26.50,NBL 01
8826,Black Up blush,$26.50,NBL 02
8827,Black Up blush,$26.50,NBL 03
8828,Black Up blush,$26.50,NBL 04
8829,Black Up blush,$26.50,NBL 05
8830,Black Up blush,$26.50,NBL 06
8831,Black Up blush,$26.50,NBL 07
8832,Black Up blush,$26.50,NBL 08
8833,Black Up blush,$26.50,NBL 09
8834,Black Up blush,$26.50,NBL 10
8835,Black Up blush,$26.50,NBL 11
8836,Black Up blush,$26.50,NBL 12
8837,Givenchy noir couture 4 in 1 waterproof mascara,$33.00,Black Velvet
8838,Givenchy noir couture 4 in 1 waterproof mascara,$33.00,Purple Velvet
8839,Bobbi Brown illuminating bronzing powder,$40.00,Aruba
8840,Bobbi Brown illuminating bronzing powder,$40.00,Maui
8841,SEPHORA COLLECTION all for one full magnetic travel brush set,$56.00,
8842,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,201 Orange Imagine
8843,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,202 Rose Crazy
8844,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,203 Rouge Rock
8845,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,204 Rouge Scandal
8846,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,205 Prune Virgin
8847,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,206 Grenat Satisfaction
8848,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,207 Rose Perfecto
8849,Yves Saint Laurent rouge pur couture the mats lipstick,$36.00,208 Fuchsia F&#233;tiche
8850,Hourglass ambient bronzer,$50.00,Luminous Bronze Light
8851,Hourglass ambient bronzer,$50.00,Radiant Bronze Light
8852,Dior 5 colour eyeshadow,$62.00,156 Femme-Fleur
8853,Dior 5 colour eyeshadow,$62.00,166 Victoire
8854,Dior 5 colour eyeshadow,$62.00,456 Jardin
8855,Dior 5 colour eyeshadow,$62.00,566 Versailles
8856,Dior 5 colour eyeshadow,$62.00,646  30 Montaigne
8857,Dior 5 colour eyeshadow,$62.00,796 Cuir Cannage
8858,Dior 5 colour eyeshadow,$62.00,Amber Nuit 746 
8859,Dior 5 colour eyeshadow,$62.00,Bar 56
8860,Dior 5 colour eyeshadow,$62.00,Carr&#233; Bleu 276
8861,Dior 5 colour eyeshadow,$62.00,Pied-De-Poule 96
8862,Dior 5 colour eyeshadow,$62.00,Trafalgar 876
8863,Bobbi Brown intensive skin serum concealer,$40.00,Almond 13
8864,Bobbi Brown intensive skin serum concealer,$40.00,Beige 6
8865,Bobbi Brown intensive skin serum concealer,$40.00,Chestnut 14
8866,Bobbi Brown intensive skin serum concealer,$40.00,Cool Sand 4
8867,Bobbi Brown intensive skin serum concealer,$40.00,Golden 12
8868,Bobbi Brown intensive skin serum concealer,$40.00,Honey 11
8869,Bobbi Brown intensive skin serum concealer,$40.00,Ivory 2
8870,Bobbi Brown intensive skin serum concealer,$40.00,Natural 8
8871,Bobbi Brown intensive skin serum concealer,$40.00,Natural Tan 9
8872,Bobbi Brown intensive skin serum concealer,$40.00,Porcelain 1
8873,Bobbi Brown intensive skin serum concealer,$40.00,Sand 5
8874,Bobbi Brown intensive skin serum concealer,$40.00,Warm Beige 7
8875,Bobbi Brown intensive skin serum concealer,$40.00,Warm Honey 15
8876,Bobbi Brown intensive skin serum concealer,$40.00,Warm Ivory 3
8877,Bobbi Brown intensive skin serum concealer,$40.00,Warm Natural 10
8878,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,1 Tempting Rouge
8879,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,10 Icy Peach
8880,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,11 Sparkling Petal
8881,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,12 Elegant Nude
8882,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,2 Celestial Black
8883,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,2 Pinkish Red
8884,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,24 Blazing Coral
8885,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,25 Sorbet Pink
8886,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,26 Forbidden Berry
8887,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,5 Explosive Raspberry
8888,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,6 Frozen Rose
8889,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,7 Blooming Pink
8890,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,8 Electric Purple
8891,Givenchy gelee d interdit smoothing gloss balm crystal shine,$31.00,9 Neon Orange
8892,SEPHORA COLLECTION pro pointed brow 35,$20.00,
8893,Lancome hypnose doll lashes mascara,$27.50,Black
8894,stila stay all day 10 in one hd beauty balm with broad spectrum spf 30,$38.00,
8895,CLINIQUE take the day off to go,$9.50,
8896,SEPHORA COLLECTION colorful eyeshadow portfolio,$599.00,
8897,Bobbi Brown art stick,$28.00,Bright Raspberry
8898,Bobbi Brown art stick,$28.00,Cassis
8899,Bobbi Brown art stick,$28.00,Cherrywood
8900,Bobbi Brown art stick,$28.00,Dusty Pink
8901,Bobbi Brown art stick,$28.00,Electric Pink
8902,Bobbi Brown art stick,$28.00,Harlow Red
8903,Bobbi Brown art stick,$28.00,Rose Brown
8904,Bobbi Brown art stick,$28.00,Sunset Orange
8905,BURBERRY face contour effortless contouring pen face eyes,$37.00,Dark No. 02
8906,BURBERRY face contour effortless contouring pen face eyes,$37.00,Medium No. 01
8907,Bite Beauty lush fruit lip gloss,$22.00,Apple
8908,Bite Beauty lush fruit lip gloss,$22.00,Cocoa
8909,Bite Beauty lush fruit lip gloss,$22.00,Currant
8910,Bite Beauty lush fruit lip gloss,$22.00,Garnet
8911,Bite Beauty lush fruit lip gloss,$22.00,Honey
8912,Bite Beauty lush fruit lip gloss,$22.00,Mangosteen
8913,Bite Beauty lush fruit lip gloss,$22.00,Peach
8914,Bite Beauty lush fruit lip gloss,$22.00,Rambutan
8915,Bite Beauty lush fruit lip gloss,$22.00,Spice
8916,Bite Beauty lush fruit lip gloss,$22.00,Strawberry
8917,Dior diorskin nude compact,$50.00,Apricot Beige 33
8918,Dior diorskin nude compact,$50.00,Honey Beige 40
8919,Dior diorskin nude compact,$50.00,Light Beige 20
8920,Dior diorskin nude compact,$50.00,Medium Beige 30
8921,Dior diorskin nude compact,$50.00,Rosy Beige 32
8922,It's Skin macaron lip balm,$10.00,01 STRAWBERRY
8923,It's Skin macaron lip balm,$10.00,02 GREEN APPLE
8924,It's Skin macaron lip balm,$10.00,03 GRAPE
8925,It's Skin macaron lip balm,$10.00,04 PINEAPPLE
8926,Smashbox full exposure mascara,$20.00,Jet Black
8927,Dermablend cover creme broad spectrum spf 30,$38.00,Almond Beige (Chroma 1 1/4)
8928,Dermablend cover creme broad spectrum spf 30,$38.00,Caf&#233; Brown (5 1/4)
8929,Dermablend cover creme broad spectrum spf 30,$38.00,Caramel Beige (Chroma 2 2/3)
8930,Dermablend cover creme broad spectrum spf 30,$38.00,Chocolate Brown (Chroma 6)
8931,Dermablend cover creme broad spectrum spf 30,$38.00,Deep Brown (Chroma 7)
8932,Dermablend cover creme broad spectrum spf 30,$38.00,Golden Beige (Chroma 2 2/3)
8933,Dermablend cover creme broad spectrum spf 30,$38.00,Golden Bronze (Chroma 4 1/2)
8934,Dermablend cover creme broad spectrum spf 30,$38.00,Golden Brown (Chroma 5 1/2)
8935,Dermablend cover creme broad spectrum spf 30,$38.00,Honey Beige (Chroma 3)
8936,Dermablend cover creme broad spectrum spf 30,$38.00,Medium Beige (Chroma 2 1/2)
8937,Dermablend cover creme broad spectrum spf 30,$38.00,Natural Beige (Chroma 2 1/8)
8938,Dermablend cover creme broad spectrum spf 30,$38.00,Olive Brown (Chroma 5)
8939,Dermablend cover creme broad spectrum spf 30,$38.00,Pale Ivory (Chroma 0)
8940,Dermablend cover creme broad spectrum spf 30,$38.00,Reddish Tan (Chroma 4)
8941,Dermablend cover creme broad spectrum spf 30,$38.00,Rose Beige (Chroma 1)
8942,Dermablend cover creme broad spectrum spf 30,$38.00,Sand Beige (Chroma 1 2/3)
8943,Dermablend cover creme broad spectrum spf 30,$38.00,Toasted Brown (Chroma 5 3/4)
8944,Dermablend cover creme broad spectrum spf 30,$38.00,True Beige (Chroma 2)
8945,Dermablend cover creme broad spectrum spf 30,$38.00,Warm Beige (Chroma 2 1/4)
8946,Dermablend cover creme broad spectrum spf 30,$38.00,Warm Ivory (Chroma 1/2)
8947,Dermablend cover creme broad spectrum spf 30,$38.00,Yellow Beige (Chroma 1 1/2)
8948,Perfekt eye perfection gel,$45.00,Awake
8949,Perfekt eye perfection gel,$45.00,Bright
8950,Perfekt eye perfection gel,$45.00,Refreshed
8951,Perfekt eye perfection gel,$45.00,Vibrant
8952,Christian Louboutin velvet matte lip colour,$90.00,Bengali
8953,Christian Louboutin velvet matte lip colour,$90.00,Diva
8954,Christian Louboutin velvet matte lip colour,$90.00,Djalouzi
8955,Christian Louboutin velvet matte lip colour,$90.00,Eton Moi
8956,Christian Louboutin velvet matte lip colour,$90.00,Just Nothing
8957,Christian Louboutin velvet matte lip colour,$90.00,Rococotte
8958,Christian Louboutin velvet matte lip colour,$90.00,Rouge Louboutin
8959,Christian Louboutin velvet matte lip colour,$90.00,Survivita
8960,Christian Louboutin velvet matte lip colour,$90.00,Zoulou
8961,Urban Decay naked smoky,$54.00,
8962,NARS tahiti bronzing powder laguna,$59.00,Laguna
8963,KEVYN AUCOIN the foundation brush,$82.00,
8964,Guerlain maxilash volumizing and curling mascara,$30.00,01 Noir
8965,Guerlain maxilash volumizing and curling mascara,$30.00,03 Moka
8966,Guerlain maxilash volumizing and curling mascara,$30.00,04 Marine
8967,Perricone MD no lipstick lipstick spf 15,$30.00,sheer rosy pink sheen
8968,tarte lights camera splashes waterproof mascara,$21.00,Black
8969,NARS brow perfector,$23.00,Caucase
8970,NARS brow perfector,$23.00,Kalamata
8971,NARS brow perfector,$23.00,Salzbourg
8972,NARS brow perfector,$23.00,Suriname
8973,Dior diorskin nude air powder,$54.00,Honey Biege
8974,Dior diorskin nude air powder,$54.00,Light Biege
8975,Dior diorskin nude air powder,$54.00,Medium Biege
8976,MAKE UP FOR EVER 134 large powder fan brush,$48.00,
8977,bareMinerals bareminerals mineral veil broad spectrum spf 25,$21.00,SPF 25 Mineral Veil 
8978,bareMinerals bareminerals mineral veil broad spectrum spf 25,$21.00,SPF 25 Tinted Mineral Veil 
8979,Buxom love dolly limited edition full bodied lipstick,$21.00,Dolly
8980,Dior crayon eyeliner waterproof,$29.00,Captivating Blue 254
8981,Dior crayon eyeliner waterproof,$29.00,Intense Brown 594
8982,Dior crayon eyeliner waterproof,$29.00,Trinidad Black 094
8983,stila color balm lipstick,$22.00,Ali
8984,stila color balm lipstick,$22.00,Amelia
8985,stila color balm lipstick,$22.00,Betsey
8986,stila color balm lipstick,$22.00,Brigitte
8987,stila color balm lipstick,$22.00,Elle
8988,stila color balm lipstick,$22.00,Evangeline
8989,stila color balm lipstick,$22.00,Gemma
8990,stila color balm lipstick,$22.00,Isabelle
8991,stila color balm lipstick,$22.00,Natasha
8992,stila color balm lipstick,$22.00,Olivia
8993,stila color balm lipstick,$22.00,Ruby
8994,stila color balm lipstick,$22.00,Sonya
8995,stila color balm lipstick,$22.00,Valentina
8996,stila color balm lipstick,$22.00,Vivienne
8997,Urban Decay good karma optical blurring brush,$26.00,
8998,NUDESTIX magnetic eye color,$24.00,Angel
8999,NUDESTIX magnetic eye color,$24.00,Gilt
9000,NUDESTIX magnetic eye color,$24.00,Immortal
9001,NUDESTIX magnetic eye color,$24.00,Lilith
9002,NUDESTIX magnetic eye color,$24.00,Moon
9003,NUDESTIX magnetic eye color,$24.00,Night
9004,NUDESTIX magnetic eye color,$24.00,Spirit
9005,NUDESTIX magnetic eye color,$24.00,Twilight
9006,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 01
9007,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 02
9008,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 03
9009,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 04
9010,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 05
9011,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 06
9012,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 07
9013,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 08
9014,Yves Saint Laurent blush volupte heart of light powder blush,$47.00, Light 09
9015,SEPHORA COLLECTION perfection mist airbrush bronzer face body,$28.00,Light/Medium
9016,SEPHORA COLLECTION perfection mist airbrush bronzer face body,$28.00,Medium/Deep
9017,Too Faced chocolate soleil medium deep matte bronzer,$30.00,Chocolate
9018,Too Faced chocolate soleil medium deep matte bronzer,$30.00,Dark Chocolate
9019,Too Faced chocolate soleil medium deep matte bronzer,$30.00,Milk Chocolate
9020,CLINIQUE stay matte sheer pressed powder,$25.00,Invisible Matte
9021,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Amber 
9022,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Beige 
9023,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Brandy
9024,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Buff 
9025,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Cream
9026,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Golden
9027,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Honey 
9028,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Neutral 
9029,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Nutmeg
9030,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Sienna
9031,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Spice
9032,CLINIQUE stay matte sheer pressed powder,$25.00,Stay Suede
9033,BURBERRY bold lash mascara,$29.00,Chestnut Brown No. 02
9034,BURBERRY bold lash mascara,$29.00,Ebony No. 01
9035,Yves Saint Laurent healthy glow balm powder,$55.00,1 Abricot
9036,Yves Saint Laurent healthy glow balm powder,$55.00,2 Sable
9037,Yves Saint Laurent healthy glow balm powder,$55.00,3 Epice
9038,Yves Saint Laurent healthy glow balm powder,$55.00,4 Fauve
9039,Yves Saint Laurent healthy glow balm powder,$55.00,5 Ambre
9040,Yves Saint Laurent healthy glow balm powder,$55.00,6 Sienne
9041,stila illuminating powder foundation,$28.00,10 Watts
9042,stila illuminating powder foundation,$28.00,20 Watts
9043,stila illuminating powder foundation,$28.00,30 Watts
9044,stila illuminating powder foundation,$28.00,40 Watts
9045,stila illuminating powder foundation,$28.00,50 Watts
9046,stila illuminating powder foundation,$28.00,60 Watts
9047,stila illuminating powder foundation,$28.00,70 Watts
9048,stila illuminating powder foundation,$28.00,80 Watts
9049,Too Faced love palette,$49.00,
9050,Bliss lid lash wash makeup remover,$13.50,
9051,bareMinerals the blender brush,$18.00,
9052,Supergoop! cc cream daily correct broad spectrum spf 35 sunscreen,$32.00,Fair to Light
9053,Supergoop! cc cream daily correct broad spectrum spf 35 sunscreen,$32.00,Light to Medium
9054,Supergoop! cc cream daily correct broad spectrum spf 35 sunscreen,$32.00,Medium to Dark
9055,SEPHORA COLLECTION square foundation 112,$28.00,
9056,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Candy 80
9057,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Gold 160
9058,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Innocence 78
9059,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Nude 60
9060,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Purple Passion 157
9061,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Seduction 100
9062,Dolce & Gabbana the lipgloss ultra shine lipgloss,$32.00,Tender 90
9063,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 0 - Porcelain
9064,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 1 - Ivory 
9065,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 1.5 - Nude
9066,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 2 - Light Beige 
9067,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 3 - Sand 
9068,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 3.5 - Honey 
9069,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 4 - Beige 
9070,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 5 - Warm Beige 
9071,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 6 - Sable 
9072,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 7 - Chestnut
9073,Hourglass veil fluid makeup oil free broad spectrum spf 15,$60.00,No. 8 - Walnut
9074,Anastasia Beverly Hills dipbrow pomade,$18.00,Ash Brown
9075,Anastasia Beverly Hills dipbrow pomade,$18.00,Auburn
9076,Anastasia Beverly Hills dipbrow pomade,$18.00,Blonde
9077,Anastasia Beverly Hills dipbrow pomade,$18.00,Caramel
9078,Anastasia Beverly Hills dipbrow pomade,$18.00,Chocolate
9079,Anastasia Beverly Hills dipbrow pomade,$18.00,Dark Brown
9080,Anastasia Beverly Hills dipbrow pomade,$18.00,Ebony
9081,Anastasia Beverly Hills dipbrow pomade,$18.00,Granite
9082,Anastasia Beverly Hills dipbrow pomade,$18.00,Medium Brown
9083,Anastasia Beverly Hills dipbrow pomade,$18.00,Soft Brown
9084,Anastasia Beverly Hills dipbrow pomade,$18.00,Taupe
9085,Kat Von D immortal lash 24 hour mascara,$20.00,Puro Amor
9086,Giorgio Armani rouge ecstasy express moisture rich lipcolor,$36.00,Androgino 100
9087,Giorgio Armani rouge ecstasy express moisture rich lipcolor,$36.00,Blush 506
9088,Giorgio Armani rouge ecstasy express moisture rich lipcolor,$36.00,Boudoir 509
