id,title,author,numAuthors,binding,publisher,isbn,pubYear,pubMonth,pubDay,editionNum,pages,volume,lang,editionDescr,series,upc
9780203861271,Failures and Mistakes in Concrete Structures,"Whittle, Robin",1,E-Book,Routledge,9780203861271,2013,4,12,,256,,ENG,,,
9780203865675,Soft Rock Engineering Geology and Geotechnics,"Stone, Kevin",1,E-Book,Routledge,9780203865675,2013,1,12,,256,,ENG,,,
9780203867426,Turkey and the Global Economy : Neo-Liberal Restructuring and Integration in the Post-Crisis ERA,"Senses, Fikret �nis, Ziya",2,E-Book,Routledge,9780203867426,2009,1,26,,336,,ENG,,Routledge Studies in Middle Eastern Economies,
9780203868126,Q&A Civil Liberties and Human Rights 2007-2008,"Kerrigan, Kevin Fenwick, Helen",2,E-Book,Taylor & Francis Group,9780203868126,2008,1,31,4,400,,ENG,Revised,Questions and Answers Ser.,
9780203868539,Distributed Leadership According to the Evidence,"Strauss, Tiiu Leithwood, Kenneth A. Mascall, Blair",3,E-Book,Routledge,9780203868539,2009,1,01,,312,,ENG,,,
9780203869659,Routledge Handbook of Sociolinguistics Around the World,,0,E-Book,Routledge,9780203869659,2009,1,20,,"xx, 428",,ENG,,,
9780203870914,Health Promotion for Nurses : Theory and Practice,"Piper, Stewart",1,E-Book,Routledge,9780203870914,2009,3,12,,256,,ENG,,,
9780203871003,Cross-cultural Perspectives on Policy and Practice : Decolonizing Community Contexts,"Lavia, Jennifer Moore, Michele",2,E-Book,Routledge,9780203871003,2009,1,01,,"xii, 227",,ENG,,Routledge Research in Education Ser.,
9780203872109,Mental Toughness : The Mindset Behind Sporting Achievement,"Sheard, Michael",1,E-Book,Routledge,9780203872109,2009,9,04,,160,,ENG,,,
9780203872567,Fiction and Fictionalism,"Sainsbury, R. M.",1,E-Book,Routledge,9780203872567,2009,0,05,,264,,ENG,,New Problems of Philosophy Ser.,
9780203874448,Encyclopedia of Feminist Literary Theory,"Kowaleski-Wallace, Elizabeth",1,E-Book,Routledge,9780203874448,1997,1,01,,472,,ENG,,,
9780203875780,Managing Self-Harm : Psychological Perspectives,"Motz, Anna",1,E-Book,Routledge,9780203875780,2009,9,11,,248,,ENG,,,
9780203876558,Ethno-Symbolism and Nationalism : A Cultural Approach,"Smith, Anthony D.",1,E-Book,Routledge,9780203876558,2009,1,01,,"VIII, 184",,ENG,,,
9780203876909,Clinician's Guide to Systemic Sex Therapy,"Weeks, Gerald R. Hertlein, Katherine M. Sendak, Shelley K.",3,E-Book,Routledge,9780203876909,2009,2,04,,193,,ENG,,,
9780203878194,"Body, Voice, Imagination : A Training for the Actor, Inspired by Chekhov","Zinder, David G.",1,E-Book,Routledge,9780203878194,2009,6,30,2,302,,ENG,Revised,,
9780203879085,Psychotherapy and the Highly Sensitive Person : Improving Outcomes for That Minority of People Who Are the Majority of Clients,"Aron, Elaine N.",1,E-Book,Routledge,9780203879085,2010,6,02,,288,,ENG,,,
9780203879580,Television Studies : Key Critical Approaches,"Ott, Brian Leverette, Marc",2,E-Book,Routledge,9780203879580,,,,,304,,ENG,,,
9780203880050,"International Social Survey Programme, 1984-2009 : Charting the Globe","Haller, Max Jowell, Roger Smith, Tom W.",3,E-Book,Routledge,9780203880050,2009,9,08,,496,,ENG,,Social Research Today Ser.,
9780203880234,Law for Foreign Business and Investment in China,"Tian, Xiaowen Lo, Vai Io",2,E-Book,Routledge,9780203880234,2009,1,01,,"xiii, 401",,ENG,,,
9780203882269,Language Teaching : Integrational Linguistic Approaches,"Toolan, Michael J.",1,E-Book,Routledge,9780203882269,2008,2,15,,190,,ENG,,Routledge Advances in Communication and Linguistic Theory Ser.,
9780203883426,Vernacular Universals and Language Contacts : Evidence from Varieties of English and Beyond,"Filppula, Markku Paulasto, Heli Klemola, Juhani",3,E-Book,Routledge,9780203883426,2009,1,01,,"VI, 386",,ENG,,Routledge Studies in Germanic Linguistics Ser.,
9780203883730,Multiracial Americans and Social Class : The Influence of Social Class on Racial Identity,,0,E-Book,Routledge,9780203883730,2010,4,27,,248,,ENG,,,
9780203885406,Key Themes in Youth Sport,"Green, Ken",1,E-Book,Routledge,9780203885406,2010,0,29,,248,,ENG,,,
9780203885598,Democracy and Party Systems in Developing Countries : A comparative study of India and South Africa,"Spiess, Clemens",1,E-Book,Routledge,9780203885598,2009,1,22,,256,,ENG,,Routledge Advances in South Asian Studies,
9780203885710,Quality : A Critical Introduction,"Beckford, John",1,E-Book,Routledge,9780203885710,2009,0,23,3,352,,ENG,Revised,,
9780203886373,"Great Patriotic War of the Soviet Union, 1941-45 : A Documentary Reader","Hill, Alexander",1,E-Book,Routledge,9780203886373,2008,2,10,,"x, 348",,ENG,,Soviet (Russian) Study of War Ser.,
9780203887837,Social Capital and Peace-Building : Creating and Resolving Conflict with Trust and Social Networks,"Cox, Michaelene",1,E-Book,Routledge,9780203887837,2008,1,11,,"x, 203",,ENG,,Routledge Studies in Peace and Conflict Resolution Ser.,
9780203888636,Human Security in East Asia : Challenges for Collaborative Action,"Peou, Sorpong",1,E-Book,Routledge,9780203888636,2008,2,23,,208,,ENG,,Routledge Security in Asia Pacific Ser.,
9780203889176,"Consciousness in Indian Philosophy : The Advaita Doctrine of ""Awareness Only""","Timalsina, Sthaneshwar ",1,E-Book,Routledge,9780203889176,2008,2,,,"xxii, 179",,ENG,,,
9780203889299,Nature's Choice : What Science Reveals about the Biological Origins of Sexual Orientation,"Weill, Cheryl L.",1,E-Book,Routledge,9780203889299,2008,8,13,,264,,ENG,,,
9780203889503,Schizophrenia: the Positive Perspective : Explorations at the Outer Reaches of Human Experience,"Chadwick, Peter K.",1,E-Book,Routledge,9780203889503,2008,1,26,2,224,,ENG,Revised,,
9780203890103,Fictions in Science : Philosophical Essays on Modeling and Idealization,"Su�rez, Mauricio",1,E-Book,Routledge,9780203890103,2008,0,29,,290,,ENG,,Routledge Studies in the Philosophy of Science Ser.,
9780203890424,Alban Berg : A Research and Information Guide,"Simms, Bryan R.",1,E-Book,Routledge,9780203890424,2009,5,,2,,,ENG,,,
9780203890745,"Refugees, Recent Migrants and Employment : Challenging Barriers and Exploring Pathways","McKay, Sonia",1,E-Book,Routledge,9780203890745,2008,0,03,,278,,ENG,,Routledge Research in Population and Migration Ser.,
9780203891162,Communicating in the Third Space,"Ikas, Karin",1,E-Book,Routledge,9780203891162,2008,9,24,,"xiv, 203",,ENG,,Routledge Research in Cultural and Media Studies,
9780203891247,"Gender, Race and National Identity : Nations of Flesh and Blood","Hogan, Jackie",1,E-Book,Routledge,9780203891247,2008,8,04,,270,,ENG,,Routledge Research in Gender and Society Ser.,
9780203892008,Cinematic Geopolitics,"Shapiro, Michael J.",1,E-Book,Routledge,9780203892008,2008,2,01,,192,,ENG,,,
9780203892459,"Contemporary Sport, Leisure and Ergonomics","Reilly, Thomas Atkinson, G.",2,E-Book,Routledge,9780203892459,2009,3,24,,384,,ENG,,,
9780203892558,"Law, Democracy and Solidarity in a Post-National Union : The Unsettled Political Order of Europe","Eriksen, Erik Oddvar",1,E-Book,Routledge,9780203892558,2008,1,01,,272,,ENG,,,
9780203893364,Bereavement Narratives : Continuing Bonds in the 21st Century,"Valentine, Christine",1,E-Book,Routledge,9780203893364,2008,1,01,,"X, 198",,ENG,,,
9780203894118,Political Pluralism and the State : Beyond Sovereignty,"Wissenburg, Marcel",1,E-Book,Routledge,9780203894118,2008,7,,,"XII, 228",,ENG,,,
9780203894422,Teaching of English Language Learners Through Technology,"Erben, Tony Ban, Ruth Castaueda, Martha",3,E-Book,Routledge,9780203894422,2008,7,,,"XIV, 226",,ENG,,,
9780203894620,"Governmentality, Biopower, and Everyday Life","Nadesan, Majia Holmer",1,E-Book,Routledge,9780203894620,2008,6,,,"X, 248",,ENG,,Routledge Studies in Social and Political Thought,
9780203901557,Revolutionary Pedagogies,Trifonas.P,1,E-Book,RoutledgeFalmer,9780203901557,2000,6,,,,,ENG,,,
9780203902301,Zen and the Art of the Monologue,"Sankey, Jay",1,E-Book,Routledge,9780203902301,2000,1,08,,,,ENG,,,
9780203903452,Unspeakable Truths : Confronting State Terror and Atrocity,"Hayner, Priscilla B. Hayner P B Staff",2,E-Book,Routledge,9780203903452,2000,2,07,,368,,ENG,,,
9780203904411,Black Orpheus : Music in African American Fiction from the Harlem Renaissance to Toni Morrison,"Sam�aw�i, Sa?d�i",1,E-Book,Routledge,9780203904411,2000,1,01,,,,ENG,,,
9780203905302,Lawful Order,Carroll,1,E-Book,Taylor & Francis Group,9780203905302,1999,9,01,,,,ENG,,,
9780203910665,Classical Fortran,"Kupferschmid, Michael",1,E-Book,"Dekker Incorporated, Marcel",9780203910665,2002,6,,,,,ENG,,,
9780203913369,"Fungal Biotechnology in Agricultural, Food, and Environmental Applications",,0,E-Book,Taylor & Francis Group,9780203913369,2003,2,17,,700,,ENG,,Mycology Ser.,
9780203926765,"Terror, Insecurity and Liberty : Illiberal Practices of Liberal Regimes After 9/11","Bigo, Didier",1,E-Book,Routledge,9780203926765,2008,7,09,,208,,ENG,,Routledge Studies in Liberty and Security Ser.,
9780203927922,Advances on Income Inequality and Concentration Measures,,0,E-Book,Routledge,9780203927922,2008,1,01,,368,,ENG,,,
9780203928653,Global Television Formats : Understanding Television Across Borders,,0,E-Book,Routledge,9780203928653,2011,1,29,,408,,ENG,,,
9780203930625,Teaching in Transnational Higher Education,Wallace,1,E-Book,Routledge,9780203930625,2008,2,29,,"xxiv, 272",,ENG,,,
9780203930809,Shakespeare and the Cultural Colonization of Ireland,"Bates, Robin E. Bates, Robin",2,E-Book,Routledge,9780203930809,2007,1,30,,"vii, 170",,ENG,,Literary Criticism and Cultural Theory Ser.,
9780203930885,"Economics, Law and Individual Rights","Rubin, Paul H. Mialon",2,E-Book,Routledge,9780203930885,2008,2,,,"xv, 431",,ENG,,,
9780203931141,Korea Confronts Globalization,,0,E-Book,Routledge,9780203931141,2008,0,02,,304,,ENG,,Routledge Advances in Korean Studies,
9780203936870,Handbook of Child and Adolescent Obsessive-Compulsive Disorder,"Storch, Eric A.",1,E-Book,Taylor & Francis Group,9780203936870,2012,,,,,,ENG,,,
9780203938225,Women and Labour Organizing in Asia,Broadbent,1,E-Book,Routledge,9780203938225,2008,2,15,,192,,ENG,,ASAA Women in Asia Ser.,
9780203940594,Competing for Knowledge,Huggins,1,E-Book,Routledge,9780203940594,2010,1,17,,240,,ENG,,,
9780203940938,Critical History of French Children's Literature : Volume One: 16001830,"Brown, Penelope E.",1,E-Book,Routledge,9780203940938,2007,7,23,,312,,ENG,,Children's Literature and Culture Ser.,
9780203943120,Queering the Pitch : The New Gay and Lesbian Musicology,"Thomas, Gary Wood, Elizabeth Brett, Philip",3,E-Book,Routledge,9780203943120,2006,1,01,2,,,ENG,,,
9780203945292,Pedagogy of Lifelong Learning,"Osborne, Robin",1,E-Book,Routledge,9780203945292,2007,1,01,,"xiii, 232",,ENG,,,
9780203945421,"Globalization, Prostitution and Sex-Trafficking","Penttinen, Elina",1,E-Book,Routledge,9780203945421,2007,7,,,"xix, 167",,ENG,,,
9780203946299,Underwater Embankments on Soft Soil : A Case History,"Van Impe, W. F. Verastegui Flores, R. Daniel Impe, William F. Van Verastegui Flores, R. D.",4,E-Book,Taylor & Francis Group,9780203946299,2007,4,29,,151,,ENG,,,
9780203947463,China Stands up,Scott,1,E-Book,Routledge,9780203947463,2007,1,01,,"vii, 212",,ENG,,,
9780203953051,Blues with a Feeling : The Little Walter Story,"Dirks, Scott Glover, Tony Gaines, Ward",3,E-Book,Routledge,9780203953051,2002,6,28,,368,,ENG,,,
9780203954706,Poetry Therapy : Theory and Practice,"Mazza, Nicholas",1,E-Book,Routledge,9780203954706,2003,2,04,,232,,ENG,,,
9780203956274,"Nurturing Future Generations : Promoting Resilience in Children and Adolescents Through Social, Emotional, and Cognitive Skills","Thompson, Rosemary",1,E-Book,Routledge,9780203956274,2006,5,25,2,544,,ENG,Revised,,
9780203956571,Readings in the Theory of Individual Psychology,"Slavik, Steve",1,E-Book,Routledge,9780203956571,2005,2,21,,464,,ENG,,,
9780203957318,Music of the Soul : Composing Life Out of Loss,"Berger, Joy S.",1,E-Book,Routledge,9780203957318,2006,1,01,,,,ENG,,,
9780203959060,Creative Music Composition : The Young Composer's Voice,"Wilkins, Margaret Lucy ",1,E-Book,Routledge,9780203959060,2006,5,26,,240,,ENG,,,
9780203959459,Studies in African American History and Culture : Boys Boyz Bois: the Ethics of Black Masculinity in Film and Popular Media,"Harris, Keith",1,E-Book,Taylor & Francis Group,9780203959459,2012,,,,,,ENG,,,
9780203961605,"Civil War Navies, 1855-1883","Silverstone, Paul H.",1,E-Book,Routledge,9780203961605,,,,,,,ENG,,,
9780203963050,Dyslexia and Design and Technology,Ranaldi,1,E-Book,"Fulton Publishers, David",9780203963050,2003,2,31,,LXXXVIII,,ENG,,,
9780203963289,Understanding the Reggio Approach : Early Years Education in Practice,"Brunton, Pat Thornton, Linda",2,E-Book,Routledge,9780203963289,2006,1,24,,96,,ENG,,,
9780203963630,Dynamics of Industrial Capitalism,Langlois,1,E-Book,Routledge,9780203963630,2007,2,,,122,,ENG,,,
9780203963937,"Soviet-Vietnam Relations and the Role of China, 1949-64 : Changing Alliances","Olsen, Mari",1,E-Book,Routledge,9780203963937,,,,,224,,ENG,,,
9780203964187,Museum Texts : Communication Frameworks,"Ravelli, Louise",1,E-Book,Routledge,9780203964187,2007,1,08,,200,,ENG,,Museum Meanings Ser.,
9780203964231,Monetary Policy in Central Europe,Beblav},1,E-Book,Routledge,9780203964231,2007,2,,,"xvi, 236",,ENG,,,
9780203965313,Oral and the Written in Early Islam,Schoeler,1,E-Book,Routledge,9780203965313,2006,6,,,,,ENG,,Routledge Studies in Middle Eastern Literatures Ser.,
9780203966419,Cost-Effective Control of Urban Smog,Kosobud,1,E-Book,Routledge,9780203966419,2006,0,,,,,ENG,,,
9780203969793,Chinese: An Essential Grammar,"Po-Ching, Yip Yip, Po-Ching Rimmington, Don",3,E-Book,Routledge,9780203969793,2006,6,13,2,240,,ENG,Revised,Essential Grammars Ser.,
9780203970768,Encyclopedia of Corrosion Technology,"Schweitzer, Philip A.",1,E-Book,C R C Press LLC,9780203970768,2004,3,,2,,,ENG,Revised,,
9780203971307,Understanding Water in a Dry Environment : Hydrological Processes in Arid and Semi-Arid Zones,"Simmers, I.",1,E-Book,Taylor & Francis Group,9780203971307,2003,1,01,,353,,ENG,,,
9780203973585,"Market Limits in Health Reform : Public Success, Private Failure","Sullivan, Terry Drache, Daniel",2,E-Book,Routledge,9780203973585,1999,3,,,,,ENG,,,
9780203974384,Domestication of Women : Discrimination in Developing Societies,"Rogers, Barbara",1,E-Book,Routledge,9780203974384,1981,4,,,208,,ENG,,,
9780203976104,Economics of Joan Robinson,"Roncaglia, Alessandro Marcuzzo, Maria Cristina Robinson, Joan Pasinetti, Luigi L.",4,E-Book,Routledge,9780203976104,1996,2,,,,,ENG,,,
9780203976623,Possibility of Naturalism : A Philosophical Critique of the Contemporary Human Sciences,"Bhaskar, Roy",1,E-Book,Routledge,9780203976623,1998,9,,3,,,ENG,Revised,,
9780203977385,Organising the School's Response,"Hackney, Ann Postlethwaite, Keith",2,E-Book,Routledge,9780203977385,1988,3,,,,,ENG,,,
9780203978375,Cuneiform Texts and the Writing of History,"Van de Mieroop, Marc",1,E-Book,Routledge,9780203978375,1999,5,,,,,ENG,,,
9780203979266,"International Pharmaceutical Product Registration : Aspects of Quality, Safety and Efficacy","Matthews, Brian Cartwright, A. C.",2,E-Book,Routledge,9780203979266,1994,4,,,,,ENG,,,
9780203979402,Multiliteracies : Literacy Learning and the Design of Social Futures,"Kalantzis, Mary Cope, Bill",2,E-Book,Routledge,9780203979402,1999,2,29,,,,ENG,,,
9780203979822,Dispute Resolution and Conflict Management in Construction : An International Review,"Fenn, Peter Davies, Edward O'Shea, Michael",3,E-Book,Routledge,9780203979822,1998,8,27,,888,,ENG,,,
9780203981191,Subjectivity in Political Economy : Essays on Wanting and Choosing,"Levine, David P.",1,E-Book,Routledge,9780203981191,1998,1,,,,,ENG,,,
9780203984031,Digital Democracy : Discourse and Decision Making in the Information Age,"Loader, Brian Hague, Barry N.",2,E-Book,Routledge,9780203984031,1999,6,,,,,ENG,,,
9780203984321,Antonio Gramsci : Beyond Marxism and Postmodernism,"Holub, Renate",1,E-Book,Routledge,9780203984321,1992,5,07,,272,,ENG,,Critics of the Twentieth Century Ser.,
9780203985502,"Good Novels, Better Management : Reading Organizational Realities","Guillet de Monthoux, Pierre",1,E-Book,Routledge,9780203985502,,,,,335,,ENG,,,
9780203988138,Trade and Poor Economies,"Toye, J. F. J. Smith, Sheila",2,E-Book,Routledge,9780203988138,1979,1,,,,,ENG,,,
9780203988459,Cultural Studies,Grossberg,1,E-Book,Routledge,9780203988459,1990,1,,,,,ENG,,,
9780203989128,Privatization in Eastern Germany : A Neo-institutional Analysis,"Br�cker, Herbert",1,E-Book,Routledge,9780203989128,1997,3,,,,,ENG,,,
9780203989715,Contemporary France : Politics and Society Since 1945,"Hanley, D. L. Kerr, A. P. Waites, N. H.",3,E-Book,Routledge,9780203989715,1984,9,20,2,384,,ENG,Revised,,
9780203989845,"Thatcher's Children? : Politics, Childhood and Society in the 1980s And 1990s","Wagg, Stephen Pilcher, Jane",2,E-Book,Routledge,9780203989845,1996,7,,,,,ENG,,,
9780203990421,Cultural Studies,Grossberg,1,E-Book,Routledge,9780203990421,1997,6,,,,,ENG,,,
9780203991817,"Flexible Learning, Human Resource, and Organisational Development : Putting Theory to Work","Jakupec, Viktor Garrick, John",2,E-Book,Routledge,9780203991817,2002,1,01,,304,,ENG,,,
9780203992388,History of the Society of Graphical and Allied Trades,"Bain, Peter Gennard, John",2,E-Book,Routledge,9780203992388,1995,9,,,,,ENG,,,
9780203992845,Israel's Nuclear Dilemma,"Evron, Yair",1,E-Book,Routledge,9780203992845,1994,8,,,,,ENG,,,
9780205002429,"!Anda! Curso Elemental","Cowell, Glynis S. Heining-Boynton, Audrey L.",2,Trade Cloth,Prentice Hall PTR,9780205002429,2010,7,18,,,,ENG,Student Manual,,
9780205003143,MySocialWorkLab Student Access Code for Techniques and Guidelines for Social Work Practice (standalone),"Sheafor, Bradford W. Horejsi, Charles",2,"""Print, Other""",Prentice Hall PTR,9780205003143,2011,3,10,,,,ENG,,,
9780205015221,Introduction to Theories of Personality,"Hergenhahn, B. R. Olson, Matthew",2,Trade Cloth,Prentice Hall PTR,9780205015221,2010,8,23,8,,,ENG,,,
9780205044139,Teaching-Discipline : A Positive Approach for Educational Development,"Madsen, Clifford K. Madsen, Charles H.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205044139,1975,1,,2,421,,ENG,,,
9780205048502,Comparative Economic Systems : A Decision-Making Approach,"Duffy, William J. Neuberger, Egon",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205048502,1976,,,,"vi, 378",,ENG,,,
9780205048595,Ponto de Encontro : Portuguese as a World Language,"Klobucka, Anna Sobral, Patr�cia Isabel Hutchinson, Am�lia P. Jou�t-Pastr�, Cl�mence de Moreira, Maria Luci de Biaji",5,Mixed Media,Prentice Hall PTR,9780205048595,2012,6,12,2,,,ENG,,,
9780205054077,Speaking Is a Practical Matter,"McCabe, Bernard Bender, Coleman",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205054077,1976,3,,3,,,ENG,Teacher's Edition of Textbook,,
9780205054626,Criminalistics : Theory and Practice,"Sullivan, Robert C. O'Brien, Kevin P.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205054626,1976,3,,2,325,,ENG,Teacher's Edition of Textbook,Criminal Justice Ser.,
9780205055531,Adolescent Development and the Life Tasks,"Manaster, Guy J.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205055531,1977,1,,,,,ENG,Teacher's Edition of Textbook,,
9780205058150,Dictionary of Criminal Justice,"Rush, George E.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205058150,1977,7,,,,,ENG,,Criminal Justice Ser.,
9780205060214,Myths in Education : Beliefs That Hinder Progress and Their Alternatives,"Combs, Arthur W.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205060214,1979,,,,"xii, 240",,ENG,,,
9780205060887,Experiments for Technical Physics,"McAlexander, Aaron",1,Paperback,"Allyn & Bacon, Incorporated",9780205060887,1979,,,2,"vi, 378",,ENG,,,
9780205065103,Dimensions of Public Administration,"Uveges, Joseph A.",1,Paperback,"Allyn & Bacon, Incorporated",9780205065103,1978,2,,3,"xvi, 672",,ENG,,,
9780205065851,Conformity and Conflict : Readings in Cultural Anthropology,"Banks, James A. Spradley, James McCurdy, David W.",3,"""Print, Other""",Prentice Hall PTR,9780205065851,1979,,,14,"xv, 485",,ENG,,,
9780205066544,Society and Education,"Havighurst, Robert J. Levine, Daniel U.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205066544,1979,4,,5,"xii, 617",,ENG,,,
9780205067831,Metropolitan Community,Educational Research Council of America Staff,1,Trade Cloth,Pearson Learning Solutions,9780205067831,1982,,,,,,ENG,,Concepts and Understanding Ser.,
9780205067978,Growth of Civilization,Educational Research Council of America Staff,1,Trade Cloth,Pearson Learning Solutions,9780205067978,1982,,,,,,ENG,,Concepts and Understanding Ser.,
9780205068012,"Adolescents with Behavior Problems : Strategies for Teaching, Counseling and Parent Involvement","Jones, Vernon F.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205068012,1979,2,,,353,,ENG,,,
9780205069637,Cultural Ways : A Concise Edition of 'Introduction to Cultural Anthropology',"Taylor, Robert B.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205069637,1980,,,3,"xii, 339",,ENG,,,
9780205071722,Intermediate Algebra,"Cameron, Roy Cohen, Donald",2,Paperback,"Allyn & Bacon, Incorporated",9780205071722,1981,0,,,576,,ENG,,,
9780205071890,"Instructor's Manual to Accompany Mathematics with Applications in the Management, Natural, and Social Sciences","Williams, Gareth",1,Paperback,"Allyn & Bacon, Incorporated",9780205071890,1981,,,,299,,ENG,,,
9780205076833,College Algebra,"Gulati, Bodh R.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205076833,1982,,,,"xviii, 514",,ENG,,,
9780205077205,Introduction to FORTRAN and Its Applications,"Moore, Elmo",1,Paperback,"Allyn & Bacon, Incorporated",9780205077205,1982,,,,"xiv, 315",,ENG,,Allyn and Bacon Computer Science Ser.,
9780205078905,Contemporary Marriage,"Rice, F. Philip",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205078905,1983,2,,2,546,,ENG,,,
9780205078950,Fluid Mechanics in Water Resources Engineering,"Li, R. Wen-Hsiung",1,Trade Cloth,Prentice Hall PTR,9780205078950,1983,5,,,"xiii, 590",,ENG,,,
9780205079353,Current Issues in Personnel Management,"Sherman, Jay L. Rowland, Kendrith M. Ferris, Gerald R.",3,Paperback,"Allyn & Bacon, Incorporated",9780205079353,1983,,,2,"x, 428",,ENG,,,
9780205080083,Personnel Management,"Hays, Stephen Reeves, T. Zane",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205080083,1983,1,,,,,ENG,,,
9780205080113,Principles of Physical Chemistry,"Roberts, E. Kirk",1,Paperback,Prentice Hall PTR,9780205080113,1984,1,,,,,ENG,,,
9780205081240,"Adolescent : Development, Relationships, and Culture","Rice, F. Philip",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205081240,1984,2,,4,,,ENG,,,
9780205082926,Harmonic Materials in Tonal Music : A Programmed Course,"Harder, Paul O.",1,Paperback,"Allyn & Bacon, Incorporated",9780205082926,1984,0,,5,340,,ENG,,Allyn and Bacon Music Education Ser.,
9780205086498,Physiology of Behaviour,"Carlson, Neil R.",1,Paperback,"Allyn & Bacon, Incorporated",9780205086498,1986,,,3,"xii, 788",,ENG,,,
9780205093533,Becoming a Critical Thinker,"Diestler, Sherry",1,"""Print, Other""",Prentice Hall PTR,9780205093533,2011,6,30,6,,,ENG,Revised,,
9780205093984,Biopsychology,Pinel,1,"""Print, Other""",Prentice Hall PTR,9780205093984,2010,2,09,8,,,ENG,Revised,,
9780205097227,Pathways,"McWhorter, Kathleen T.",1,"""Print, Other""",Longman Publishing Group,9780205097227,2011,7,15,3,656,,ENG,,,
9780205100897,Treating a Borderline Family,"Halperin Everett, Craig",2,Paperback,"Allyn & Bacon, Incorporated",9780205100897,1989,9,,,,,ENG,,,
9780205102815,Business Statistics,"Meek, Gary E.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205102815,1986,2,,,800,,ENG,,,
9780205105083,Solid State Physics,"Stokes, Harold T.",1,Trade Cloth,Prentice Hall PTR,9780205105083,1986,1,,,336,,ENG,,,
9780205105557,Modern Concepts in Biochemistry,"Bohinski, Robert C.",1,Paperback,"Allyn & Bacon, Incorporated",9780205105557,1987,,,5,750,,ENG,,,
9780205110902,Brief Business Statistics,"Billingley Watson, Collin J.",2,Paperback,"Allyn & Bacon, Incorporated",9780205110902,1988,3,,,625,,ENG,,,
9780205111596,Financing Education in a Climate of Change,"Brimley, Vern, Jr. Burrup, Percy E.",2,Paperback,"Allyn & Bacon, Incorporated",9780205111596,1988,1,,4,308,,ENG,,,
9780205112456,Production and Operations Management,"Render, Barry Heizer",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205112456,1988,2,,,850,,ENG,,,
9780205114184,Guide to Classroom Teaching,"McNergney, Robert F.",1,Paperback,"Allyn & Bacon, Incorporated",9780205114184,1988,3,,,291,,ENG,,,
9780205116096,Boardroom,Whitney,1,Paperback,"Allyn & Bacon, Incorporated",9780205116096,1987,2,,,,,ENG,Student Edition of Textbook,,
9780205118922,Learning and Teaching : Research-Based Methods,"Kauchak, Donald P. Eggen, Paul D.",2,Paperback,"Allyn & Bacon, Incorporated",9780205118922,1989,1,,,450,,ENG,,,
9780205121458,Management Science,"Taylor, Bernard W., III Moore, Laurence J. Lee, Sang M.",3,Trade Cloth,"Allyn & Bacon, Incorporated",9780205121458,1989,2,,3,900,,ENG,,,
9780205123896,Inside Psychology,Washington Post Writers Group Staff,1,Other,Prentice Hall PTR,9780205123896,1990,1,,,,,ENG,,,
9780205125623,Think Social Problems,"Carl, John D.",1,Paperback,Prentice Hall PTR,9780205125623,2012,2,26,2,360,,ENG,Revised,,
9780205130320,Electronic Media : An Introduction to the Profession,"Orlik, Peter B.",1,Paperback,"Allyn & Bacon, Incorporated",9780205130320,1991,1,,,576,,ENG,,,
9780205131808,Becoming a Principal : The Challenges of Beginning Leadership,"Hall, Gene E. Parkay, Forrest W.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205131808,1991,8,,,381,,ENG,,,
9780205131976,Universal Teaching Strategies,"Driscoll, Amy Freiberg, H. Jerome",2,Paperback,"Allyn & Bacon, Incorporated",9780205131976,1991,2,,,464,,ENG,,,
9780205132058,"Drugs, Crime, and Social Policy","Mieczkowski, Thomas M.",1,Paperback,"Allyn & Bacon, Incorporated",9780205132058,1991,0,,,416,,ENG,,,
9780205132966,Metacognition : Core Readings,"Nelson, Thomas O.",1,Paperback,"Allyn & Bacon, Incorporated",9780205132966,1992,3,,,384,,ENG,,,
9780205140039,Teaching Content Reading and Writing,"Ruddell, Martha R.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205140039,1993,2,,,432,,ENG,,,978020514009
9780205140169,Mental Retardation : Foundations of Educational Programming,"Blackman, Leonard S. Reis, Elizabeth M. Hickson, Linda",3,Paperback,"Allyn & Bacon, Incorporated",9780205140169,1994,8,18,1,400,,ENG,,,
9780205142293,Counseling and Psychotherapy,"Ivey, Mary B.",1,Paperback,"Allyn & Bacon, Incorporated",9780205142293,1993,1,,3,,,ENG,Student Edition of Textbook,,
