pairId:INTEGER,DBLP.id:TEXT,ACM.id:TEXT
40578,journals/sigmod/Sidell96,191958
40579,conf/vldb/LiuLBHTS03,191958
40580,journals/sigmod/AndlerHEMBE96,191958
40581,conf/sigmod/BohmA96,191958
40582,conf/sigmod/Kim94,191958
40583,conf/vldb/RamsakMFZEB00,191958
40584,journals/sigmod/AilamakiH03,191958
40585,conf/vldb/SumiyaYTSI95,191958
40586,journals/sigmod/ShanmugasundaramSKKVNT01,191958
40587,journals/sigmod/DogacDKOONEHAKKM95,191958
40588,journals/sigmod/FernandezFLS97,191963
40589,conf/sigmod/ChenDLT00,191963
40590,conf/sigmod/FlokstraKS94,191963
40591,conf/vldb/LakshmananSS96,191963
40592,conf/vldb/CochinwalaB94,191963
40593,journals/tods/KonopnickiS98,191963
40594,conf/vldb/MengLLA03,191963
40595,journals/vldb/BunemanFS00,191963
40596,conf/sigmod/KuhnTS94,191963
40597,journals/sigmod/BilirisP96,191965
40598,journals/vldb/AtkinsonM95,191965
40599,conf/sigmod/GrossmanQ94,191965
40600,conf/sigmod/GrossmanHQ95,191965
40601,journals/vldb/C95b,191965
40602,journals/sigmod/DAndreaJ96,191967
40603,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,191967
40604,journals/sigmod/FernandezFLS97,191967
40605,conf/vldb/BertinoBFS96,191967
40606,conf/sigmod/Rodriguez-Martinez00,191967
40607,conf/sigmod/BaumannDFRW98,191967
40608,conf/sigmod/TheodoulidisAACKS94,191967
40609,conf/vldb/WuYCT95,191967
40610,conf/vldb/Norvag99,191967
40611,journals/sigmod/Zhang95,191967
40612,conf/sigmod/FernandezFKLS98,191967
40613,journals/sigmod/Bohlen95,191967
40614,conf/sigmod/DogacHKOONDMAKE96,191967
40615,journals/vldb/TurkerG01,191967
40616,journals/vldb/VaghaniRKSSLH94,191967
40617,journals/sigmod/GeppertD94,191967
40618,conf/sigmod/Team95a,191967
40619,conf/sigmod/MumickP94,191967
40620,conf/sigmod/Whelan98,191967
40621,conf/vldb/SeshadriLR96,191967
40622,conf/vldb/HelalL00,191967
40623,conf/vldb/ZengBNN01,191967
40624,journals/sigmod/RafanelliBT96,191967
40625,conf/vldb/Mohan96,191967
40626,journals/sigmod/CruzKLSWY02,191967
40627,conf/sigmod/CruzALRZ97,191967
40628,journals/sigmod/JensenCEGHJ94,191967
40629,conf/vldb/BaulierBKS98,191967
40630,journals/vldb/FiebigHKMNSW02,191967
40631,journals/vldb/OzsuPSILM95,191967
40632,conf/vldb/NarayananS01,191967
40633,conf/sigmod/Ahn94,191967
40634,conf/vldb/AnandBH94,191967
40635,conf/sigmod/FernandezFKLS97,191967
40636,conf/sigmod/ZhangNDLL01,191967
40637,conf/sigmod/MeccaAMMS98,191967
40638,conf/sigmod/KotidisR99,191967
40639,conf/vldb/CabreraRH95,191967
40640,journals/vldb/DerrMP94,191967
40641,journals/sigmod/TsotrasK96,191967
40642,conf/vldb/GardarinST96,191967
40643,conf/sigmod/OriaOILY00,191967
40644,journals/vldb/SofferS98,191967
40645,conf/sigmod/AdelbergGK95,191967
40646,conf/sigmod/BrodskySCE99,191967
40647,conf/sigmod/KemperKM98,191967
40648,conf/sigmod/MissikoffT94,191967
40649,conf/sigmod/Blakeley94,191967
40650,conf/vldb/BrownS95,191967
40651,conf/sigmod/CeriFPP95,191967
40652,conf/sigmod/ZhouLP99,191967
40653,conf/sigmod/TatarinovVBSSZ02,191967
40654,conf/sigmod/JonkerS95,191967
40655,journals/tods/RaschidL96,191967
40656,conf/vldb/YanA94,191967
40657,conf/sigmod/LiVCAHMWBCHIKSS99,191967
40658,conf/vldb/Sacks-Davis96,191967
40659,conf/vldb/LakshmananSS99,191967
40660,conf/vldb/KoschBBHHLRT01,191967
40661,conf/sigmod/RodriguezR00,191967
40662,journals/tods/LakshmananLRS97,191967
40663,journals/sigmod/RiekertMW97,191967
40664,conf/sigmod/HungYK96,191967
40665,journals/sigmod/ACT-NET96,191967
40666,conf/sigmod/AtzeniT97,191967
40667,journals/sigmod/FrewD97,191967
40668,conf/vldb/ChaudhuriW00,191967
40669,journals/sigmod/BerraNT95,191967
40670,conf/vldb/Bayer95,191967
40671,conf/vldb/Malaika96,191967
40672,journals/vldb/StonebrakerALPSSSY96,191967
40673,journals/sigmod/Snodgrass94,191967
40674,conf/vldb/Jacobs97,191967
40675,conf/vldb/HsuLOMTX02,191967
40676,conf/sigmod/ReveszCKLLW00,191967
40677,conf/sigmod/BryanMCLG94,191967
40678,conf/vldb/FerrandinaMZFM95,191967
40679,conf/vldb/FerrandinaMZ94,191967
40680,conf/vldb/ZhouLZLZJT01,191967
40681,conf/sigmod/DreyerDS95,191967
40682,journals/vldb/HansonCDERTX98,191967
40683,conf/vldb/Vingralek02,191967
40684,conf/vldb/FlorescuLS98,191967
40685,conf/sigmod/GillmannWSWW00,191967
40686,journals/sigmod/WenLMZ03,191967
40687,conf/sigmod/RadekeBBEKKN95,191967
40688,conf/vldb/GotoK02,191967
40689,conf/vldb/ColletCS94,191967
40690,journals/sigmod/DadamK97,191967
40691,conf/sigmod/WynblattN01,191967
40692,journals/sigmod/ShethM02,191967
40693,journals/sigmod/OConnellW03,191967
40694,conf/sigmod/VossenW99,191967
40695,journals/sigmod/KappelR98,191967
40696,conf/vldb/GehaniJR94,191967
40697,conf/sigmod/MotakisZ97,191967
40698,journals/sigmod/McHughAGQW97,191967
40699,journals/sigmod/Sidell96,191967
40700,conf/vldb/LiuLBHTS03,191967
40701,journals/sigmod/AndlerHEMBE96,191967
40702,conf/vldb/BaumannFRW97,191967
40703,conf/sigmod/SistlaW95,191967
40704,conf/sigmod/Doherty98,191967
40705,conf/sigmod/Kim94,191967
40706,conf/vldb/RamsakMFZEB00,191967
40707,journals/sigmod/BurtonM98,191967
40708,journals/sigmod/AilamakiH03,191967
40709,journals/sigmod/ShanmugasundaramSKKVNT01,191967
40710,conf/vldb/SchindlerAG03,191967
40711,journals/sigmod/DogacDKOONEHAKKM95,191967
40712,conf/sigmod/Melling94,191948
40713,conf/sigmod/Gettys95,191949
40714,journals/sigmod/Kemper02,191949
40715,conf/vldb/WildfogelY97,191949
40716,conf/sigmod/Zeller03,191949
40717,conf/sigmod/SinghTW94,191949
40718,conf/sigmod/Hope95,191949
40719,conf/sigmod/GeorgeH97,191949
40720,journals/sigmod/NgH95,191949
40721,conf/vldb/KumarKA97,191949
40722,conf/sigmod/Kennamer98,191949
40723,journals/vldb/Cobb97,191949
40724,conf/sigmod/FlokstraKS94,191951
40725,journals/vldb/BenzakenD95,191951
40726,conf/vldb/SeshadriLR96,191951
40727,journals/vldb/GrefenVA01,191951
40728,journals/sigmod/DoanPK95,191951
40729,conf/vldb/BarjaPFWD94,191951
40730,conf/vldb/DarEGP98,191951
40731,journals/vldb/DerrMP94,191951
40732,journals/tods/StoreyCDGS97,191951
40733,conf/vldb/LeeLWS97,191951
40734,conf/sigmod/LibkinMW96,191951
40735,conf/vldb/Moni96,191951
40736,journals/tods/LeveneL99,191951
40737,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,191951
40738,journals/tods/GhandeharizadehHJ96,191951
40739,conf/vldb/TeisseirePC94,191951
40740,conf/vldb/HoskingC99,191951
40741,journals/vldb/ShyyASL96,191951
40742,journals/tods/DeySB99,191951
40743,journals/vldb/BunemanFS00,191951
40744,journals/sigmod/Gallagher94,191951
40745,journals/sigmod/Kim02,191951
40746,conf/sigmod/RaoZML02,191951
40747,journals/tods/RosenthalR94,191951
40748,conf/sigmod/JarkeQCLFLVV00,191951
40749,journals/sigmod/BertinoEH03,191951
40750,conf/sigmod/KuhnTS94,191951
40751,journals/sigmod/BurtonM98,191951
40752,conf/vldb/SumiyaYTSI95,191951
40753,conf/vldb/SchindlerAG03,191951
40754,journals/sigmod/DAndreaJ96,191955
40755,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,191955
40756,conf/vldb/ShaferAM96,191955
40757,conf/sigmod/LiS98,191955
40758,conf/sigmod/Larson01,191955
40759,conf/sigmod/TheodoulidisAACKS94,191955
40760,conf/vldb/MoserKK95,191955
40761,conf/vldb/WuYCT95,191955
40762,conf/vldb/ShaferA97,191955
40763,journals/sigmod/MeltonMJKSZ01,191955
40764,conf/vldb/Raghavan96,191955
40765,conf/sigmod/HanKK97,191955
40766,journals/sigmod/Geller02,191955
40767,journals/vldb/TurkerG01,191955
40768,conf/sigmod/Rosenthal01,191955
40769,journals/sigmod/GeppertD94,191955
40770,conf/vldb/PardonA00,191955
40771,conf/sigmod/BhattacharyaMBNHS02,191955
40772,conf/sigmod/Whelan98,191955
40773,conf/vldb/BouganimFV96,191955
40774,conf/sigmod/JagatheesanR03,191955
40775,journals/sigmod/RafanelliBT96,191955
40776,conf/vldb/Mohan96,191955
40777,journals/sigmod/CruzKLSWY02,191955
40778,journals/vldb/Baumann94,191955
40779,conf/sigmod/2003,191955
40780,conf/vldb/FlorescuLSY99,191955
40781,conf/vldb/CarusoCGLM00,191955
40782,journals/vldb/MehtaD97,191955
40783,conf/sigmod/Ahn94,191955
40784,conf/sigmod/LeeKOTM00,191955
40785,conf/vldb/AnandBH94,191955
40786,conf/sigmod/ZhangNDLL01,191955
40787,journals/sigmod/DunhamH95,191955
40788,journals/sigmod/ChrysanthisSZ03,191955
40789,conf/sigmod/KotidisR99,191955
40790,conf/vldb/HinneburgLH03,191955
40791,conf/sigmod/Gray95,191955
40792,conf/sigmod/AcharyaAFZ95,191955
40793,conf/sigmod/Colliat03,191955
40794,journals/sigmod/GatziuJSV99,191955
40795,conf/vldb/CarneyCCCLSSTZ02,191955
40796,conf/vldb/Team00,191955
40797,journals/sigmod/TanakaV01,191955
40798,conf/sigmod/Blakeley94,191955
40799,conf/vldb/BrownS95,191955
40800,journals/sigmod/RosenthalSMBTL95,191955
40801,conf/vldb/Fecteau95,191955
40802,conf/sigmod/Team99,191955
40803,conf/vldb/CherniackFZ01,191955
40804,journals/sigmod/LenzVJS03,191955
40805,journals/tods/RaschidL96,191955
40806,conf/vldb/George98,191955
40807,conf/vldb/Hamilton99,191955
40808,journals/sigmod/TatarinovIMHSDDKMM03,191955
40809,journals/sigmod/Suciu97,191955
40810,conf/sigmod/Ozsu99,191955
40811,journals/sigmod/QuixSJ02,191955
40812,conf/vldb/RahmM95,191955
40813,journals/sigmod/StolfoLCFE01,191955
40814,conf/sigmod/RodriguezR00,191955
40815,journals/sigmod/RiekertMW97,191955
40816,journals/sigmod/ACT-NET96,191955
40817,journals/sigmod/GolabO03,191955
40818,conf/sigmod/AtzeniT97,191955
40819,conf/sigmod/KriegelMPS01,191955
40820,journals/sigmod/FrewD97,191955
40821,journals/sigmod/BerraNT95,191955
40822,conf/vldb/SchmidtWKCMB02,191955
40823,conf/vldb/Bayer95,191955
40824,conf/vldb/Malaika96,191955
40825,conf/vldb/Jacobs97,191955
40826,conf/sigmod/2000,191955
40827,conf/vldb/JagatheesanMPW03,191955
40828,conf/sigmod/2002,191955
40829,conf/sigmod/BryanMCLG94,191955
40830,journals/vldb/AbadiCCCCLSTZ03,191955
40831,conf/sigmod/Carey94,191955
40832,conf/sigmod/Kennamer98,191955
40833,conf/vldb/MillinerBP95,191955
40834,journals/sigmod/ArenasKKKMM03,191955
40835,conf/vldb/FlorescuLS98,191955
40836,conf/vldb/StohrR01,191955
40837,conf/sigmod/AgrawalCFGHIIMMSS94,191955
40838,conf/vldb/BassiliadesV95,191955
40839,conf/vldb/StohrMR00,191955
40840,conf/vldb/NetzCBF00,191955
40841,journals/sigmod/WenLMZ03,191955
40842,conf/sigmod/DasuJMS02,191955
40843,journals/sigmod/Chaudhri98,191955
40844,journals/vldb/Sciore94,191955
40845,conf/sigmod/CarinoKKB01,191955
40846,conf/vldb/LabrinidisR03,191955
40847,conf/vldb/HageJPST03,191955
40848,journals/sigmod/ChangASS98,191955
40849,conf/vldb/MehtaD95,191955
40850,conf/sigmod/WynblattN01,191955
40851,conf/sigmod/Gal00,191955
40852,conf/vldb/Padmanabhan96,191955
40853,conf/sigmod/RaoZML02,191955
40854,journals/sigmod/McHughAGQW97,191955
40855,journals/sigmod/FifeG03,191955
40856,conf/vldb/Deshpande00,191955
40857,journals/sigmod/Sidell96,191955
40858,journals/vldb/ScheuermannWZ98,191955
40859,journals/sigmod/RoddickABDEGHLMMMW00,191955
40860,journals/sigmod/HuangKL02,191955
40861,journals/sigmod/OoiST03,191955
40862,conf/vldb/BaumannFRW97,191955
40863,conf/sigmod/Doherty98,191955
40864,conf/sigmod/Meseck01,191955
40865,journals/sigmod/BurtonM98,191955
40866,conf/vldb/CliftonFHKLS03,191955
40867,conf/vldb/SchindlerAG03,191955
40868,conf/sigmod/BilirisP94,191983
40869,conf/sigmod/WhiteD94,191983
40870,conf/sigmod/MaheshwariL97,191983
40871,journals/vldb/WhiteD95,191983
40872,journals/sigmod/ConradEHRSSSV97,191986
40873,conf/vldb/GardarinST96,191986
40874,journals/vldb/TempletonHMB95,191986
40875,conf/sigmod/HwangLYMMGCSS94,191986
40876,conf/vldb/IdrisGC94,191986
40877,conf/sigmod/RadekeBBEKKN95,191986
40878,conf/sigmod/Keim99,191988
40879,journals/sigmod/FernandezFLS97,191988
40880,conf/sigmod/ChenDLT00,191988
40881,conf/sigmod/HristidisKP01,191988
40882,conf/sigmod/ZhangMCMR02,191988
40883,conf/sigmod/IvesFFLW99,191988
40884,conf/vldb/WaasCB01,191988
40885,conf/sigmod/MamoulisP99,191988
40886,conf/vldb/WangC03,191988
40887,conf/vldb/KonopnickiS95,191988
40888,conf/sigmod/KabraD98,191988
40889,journals/tods/Bohm00,191988
40890,journals/vldb/BraumandlKKKKSS01,191988
40891,journals/sigmod/BrunieK96,191988
40892,conf/vldb/PapadiasZMT03,191988
40893,conf/vldb/Sarawagi95,191988
40894,conf/vldb/GarofalakisG01,191988
40895,journals/vldb/ChakrabartiGRS01,191988
40896,conf/vldb/PfoserJT00,191988
40897,conf/vldb/DiaoLCT00,191988
40898,journals/vldb/FahlR97,191988
40899,conf/vldb/YangLH03,191988
40900,conf/vldb/GardarinST96,191988
40901,conf/sigmod/ChenWZ98,191988
40902,conf/sigmod/BerckenDS00,191988
40903,conf/sigmod/GrumbachRS98,191988
40904,conf/vldb/WildfogelY97,191988
40905,journals/vldb/MaratheS02,191988
40906,conf/vldb/DiaoF03,191988
40907,conf/sigmod/MaratheS99,191988
40908,conf/sigmod/RoySSB00,191988
40909,journals/vldb/AntoshenkovZ96,191988
40910,conf/vldb/GottlobKP02,191988
40911,conf/vldb/GrovlenHT98,191988
40912,conf/sigmod/LiCHH97,191988
40913,conf/sigmod/Mamoulis03,191988
40914,journals/sigmod/YaoG02,191988
40915,conf/vldb/ShatdalKN94,191988
40916,conf/sigmod/HaasH01,191988
40917,conf/sigmod/AshleyFHLNP95,191988
40918,journals/sigmod/NgH95,191988
40919,conf/sigmod/SeshadriLR94,191988
40920,conf/sigmod/BrinkhoffKSS94,191988
40921,journals/tods/KonopnickiS98,191988
40922,conf/vldb/BhattacharjeePMLCH03,191988
40923,conf/sigmod/DewanSHH94,191988
40924,conf/vldb/Koch03,191988
40925,conf/vldb/WiesnerK01,191988
40926,conf/sigmod/RamanH02,191988
40927,journals/vldb/ClaussenKKW00,191988
40928,conf/vldb/NgH94,191988
40929,conf/vldb/ZimbraoS98,191988
40930,conf/sigmod/HanKS97,191988
40931,conf/sigmod/ChristophidesCS00,191988
40932,conf/sigmod/AcharyaGPR99,191988
40933,conf/vldb/OoiYTJ01,191988
40934,conf/vldb/ColletCS94,191988
40935,conf/vldb/BerckenS96,191988
40936,conf/vldb/HalversonBKKRTVWND03,191988
40937,conf/sigmod/JosifovskiSHL02,191988
40938,conf/sigmod/FranklinJK96,191988
40939,conf/vldb/YuPM03,191988
40940,conf/sigmod/BabcockCD03,191988
40941,conf/vldb/ChakrabartiGRS00,191988
40942,conf/sigmod/PapadopoulosM98,191988
40943,conf/vldb/KoudasS03,191988
40944,conf/sigmod/ChenJDTW00,191988
40945,conf/sigmod/CuiOTS03,191988
40946,conf/sigmod/BrinkhoffKSS94a,191988
40947,conf/vldb/AnkerstBKS98,191988
40948,conf/sigmod/HellersteinA00,191988
40949,journals/sigmod/DAndreaJ96,191989
40950,conf/vldb/Bernstein94,191989
40951,conf/sigmod/Larson01,191989
40952,conf/sigmod/TheodoulidisAACKS94,191989
40953,conf/vldb/WuYCT95,191989
40954,conf/vldb/Norvag99,191989
40955,conf/sigmod/GuptaHR97,191989
40956,journals/vldb/RamamohanaraoH94,191989
40957,journals/vldb/TurkerG01,191989
40958,journals/sigmod/SalgadoE03,191989
40959,journals/sigmod/GeppertD94,191989
40960,conf/sigmod/BhattacharyaMBNHS02,191989
40961,conf/sigmod/Whelan98,191989
40962,conf/vldb/BouganimFV96,191989
40963,conf/sigmod/JagatheesanR03,191989
40964,journals/sigmod/CruzKLSWY02,191989
40965,conf/vldb/GoyalHSS95,191989
40966,journals/vldb/GrefenVA01,191989
40967,journals/tods/CasatiCPP99,191989
40968,journals/vldb/MehtaD97,191989
40969,conf/sigmod/Ahn94,191989
40970,conf/sigmod/LeeKOTM00,191989
40971,conf/vldb/AnandBH94,191989
40972,journals/vldb/C94c,191989
40973,conf/sigmod/MorpainCFP96,191989
40974,conf/sigmod/ZhangNDLL01,191989
40975,journals/sigmod/ConradEHRSSSV97,191989
40976,journals/sigmod/Widom94,191989
40977,journals/sigmod/Kosch02,191989
40978,journals/vldb/AtkinsonM95,191989
40979,conf/sigmod/Gray95,191989
40980,conf/vldb/GeorgeH98,191989
40981,journals/sigmod/CareyS99,191989
40982,journals/sigmod/SilberschatzZ97,191989
40983,journals/sigmod/SonDT96,191989
40984,journals/vldb/Barbara-MillaG94,191989
40985,conf/vldb/ManegoldBK02,191989
40986,conf/sigmod/CareyMN97,191989
40987,journals/sigmod/TanakaV01,191989
40988,conf/vldb/BlottK02,191989
40989,conf/sigmod/Blakeley94,191989
40990,journals/sigmod/DreyerDS94,191989
40991,journals/sigmod/WeikumSR03,191989
40992,journals/sigmod/BerndtssonH96,191989
40993,journals/tods/RaschidL96,191989
40994,journals/sigmod/Ulusoy95,191989
40995,conf/sigmod/Mylopoulos98,191989
40996,conf/vldb/RahmM95,191989
40997,conf/vldb/KumaranH03,191989
40998,conf/vldb/AmsalegFG95,191989
40999,journals/sigmod/ACT-NET96,191989
41000,conf/sigmod/AtzeniT97,191989
41001,journals/sigmod/Kim99,191989
41002,journals/sigmod/FrankGGJKLMNPSSSTW99,191989
41003,journals/sigmod/AbelTK97,191989
41004,journals/sigmod/BestavrosLS96,191989
41005,conf/vldb/BrinkhoffK94,191989
41006,journals/sigmod/BerraNT95,191989
41007,conf/sigmod/ZaharioudakisC97,191989
41008,conf/vldb/Bayer95,191989
41009,conf/vldb/Malaika96,191989
41010,conf/sigmod/GeorgeH97,191989
41011,conf/vldb/Jacobs97,191989
41012,conf/vldb/ChienTZ01,191989
41013,conf/vldb/JagatheesanMPW03,191989
41014,journals/sigmod/BoulosO99,191989
41015,journals/vldb/MylopoulosCPST96,191989
41016,conf/sigmod/BryanMCLG94,191989
41017,conf/vldb/FerrandinaMZFM95,191989
41018,conf/vldb/CarinoOBS99,191989
41019,journals/vldb/KrivokapicKG99,191989
41020,conf/vldb/FerrandinaMZ94,191989
41021,conf/sigmod/Carey94,191989
41022,journals/vldb/Guting94,191989
41023,conf/vldb/WangZ00,191989
41024,journals/sigmod/Wiegand02,191989
41025,conf/sigmod/ChenGK01,191989
41026,conf/vldb/FlorescuLS98,191989
41027,journals/sigmod/RashidS00,191989
41028,journals/vldb/C95b,191989
41029,conf/vldb/CosleyLP02,191989
41030,conf/vldb/BassiliadesV95,191989
41031,journals/sigmod/WenLMZ03,191989
41032,conf/vldb/Baru96,191989
41033,journals/tods/BeneventanoBS03,191989
41034,journals/sigmod/Chaudhri98,191989
41035,conf/sigmod/BerchtoldK97,191989
41036,conf/sigmod/CookWZ94,191989
41037,conf/vldb/MehtaD95,191989
41038,conf/sigmod/WynblattN01,191989
41039,journals/sigmod/Colliat96,191989
41040,conf/vldb/SimonD95,191989
41041,journals/sigmod/GamacheS95,191989
41042,journals/vldb/GeorgeH00,191989
41043,conf/vldb/Kiessling02,191989
41044,journals/sigmod/Bestavros96,191989
41045,conf/vldb/BaralisW94,191989
41046,conf/vldb/HellersteinNP95,191989
41047,journals/sigmod/McHughAGQW97,191989
41048,journals/sigmod/FifeG03,191989
41049,conf/sigmod/SarawagiTA98,191989
41050,journals/sigmod/Sidell96,191989
41051,conf/sigmod/MoleskyR95,191989
41052,journals/vldb/PapazogluK97a,191989
41053,journals/sigmod/OoiST03,191989
41054,journals/vldb/PapazogluK97,191989
41055,conf/vldb/PapakonstantinouAG96,191989
41056,conf/sigmod/SistlaW95,191989
41057,conf/sigmod/Doherty98,191989
41058,journals/sigmod/NascimentoM99,191989
41059,journals/sigmod/BurtonM98,191989
41060,journals/vldb/SinghalS97,191989
41061,conf/vldb/SchindlerAG03,191989
41062,journals/tods/GuoSW96,191989
41063,journals/vldb/RamamohanaraoH94,191970
41064,journals/vldb/VaghaniRKSSLH94,191970
41065,conf/sigmod/SagonasSW94a,191970
41066,conf/vldb/BarjaPFWD94,191970
41067,journals/vldb/DerrMP94,191970
41068,conf/sigmod/SagonasSW94,191970
41069,journals/vldb/KieslingSSD94,191970
41070,conf/vldb/HinneburgLH03,191972
41071,journals/sigmod/TanakaV01,191972
41072,conf/sigmod/BryanMCLG94,191972
41073,conf/sigmod/AgrawalCFGHIIMMSS94,191972
41074,conf/vldb/NetzCBF00,191972
41075,conf/sigmod/DasuJMS02,191972
41076,conf/sigmod/SarawagiTA98,191972
41077,conf/vldb/KoudasMJ99,191972
41078,journals/sigmod/Chang03,191976
41079,conf/vldb/PapadiasZMT03,191976
41080,conf/vldb/SarawagiS96,191976
41081,conf/vldb/Sarawagi95,191976
41082,conf/vldb/Blum99,191976
41083,conf/sigmod/CatarciS94,191976
41084,journals/tods/ChomickiTB01,191976
41085,conf/vldb/ShanmugasundaramGTZDN99,191976
41086,conf/sigmod/KoudasS03,191976
41087,conf/vldb/RisheYACLMVSV00,191976
41088,conf/vldb/GoldmanW97,191976
41089,conf/sigmod/CruzJ99,191976
41090,conf/vldb/Guting94,191976
41091,journals/tods/Revesz98,191976
41092,journals/tods/WinslettSQ94,191976
41093,conf/vldb/IshikawaSF98,191976
41094,conf/vldb/OzsuLON01,191976
41095,conf/sigmod/GoldmanW00,191976
41096,journals/tods/Chen95a,191976
41097,journals/vldb/CatarciSC97,191976
41098,conf/sigmod/Fegaras98,191976
41099,conf/sigmod/BettiniWBJ95,191976
41100,conf/vldb/ChatziantoniouR96,191976
41101,conf/sigmod/ChenJDTW00,191976
41102,conf/vldb/Hess96,191976
41103,journals/sigmod/PourabbasR02,191976
41104,conf/sigmod/AgichteinGV01,191979
41105,conf/vldb/HristidisGP03,191979
41106,conf/sigmod/ClossmanSHKPB98,191979
41107,conf/sigmod/LiC95,191979
41108,journals/sigmod/LenzeriniNNS01,191979
41109,journals/vldb/FangGM96,191979
41110,journals/sigmod/Fong97,191979
41111,conf/vldb/AdityaBCHNS02,191979
41112,conf/sigmod/MumickP94,191979
41113,conf/sigmod/CatarciS01,191979
41114,conf/sigmod/ZaianeHLCC98,191979
41115,conf/vldb/Amer-YahiaCD98,191979
41116,journals/sigmod/BorgidaCS98,191979
41117,conf/sigmod/WangZS95,191979
41118,conf/vldb/Blum99,191979
41119,conf/vldb/BrownG01,191979
41120,conf/sigmod/HanPLJ01,191979
41121,conf/sigmod/NguyenS96,191979
41122,journals/vldb/AilamakiDH02,191979
41123,conf/sigmod/TatarinovVBSSZ02,191979
41124,journals/tods/RaschidL96,191979
41125,conf/vldb/ShanmugasundaramGTZDN99,191979
41126,conf/sigmod/Stonebraker03,191979
41127,conf/vldb/HaasB03,191979
41128,conf/vldb/RysNS96,191979
41129,conf/sigmod/HanFWCZK96,191979
41130,conf/sigmod/AgrawalK03,191979
41131,journals/tods/Chen95,191979
41132,journals/sigmod/RamanathanH97,191979
41133,conf/sigmod/HanFHCC94,191979
41134,conf/vldb/BalminHKPSW03,191979
41135,conf/vldb/HristidisP02,191979
41136,journals/tods/WinslettSQ94,191979
41137,journals/sigmod/BaaderJN97,191979
41138,conf/vldb/AgrawalK02,191979
41139,conf/vldb/IlyasAE03,191979
41140,conf/sigmod/AgrawalCD02,191979
41141,conf/sigmod/CallanCD99,191979
41142,journals/vldb/LeeW94,191979
41143,conf/sigmod/WangSCRZP97,191979
41144,conf/sigmod/HanKS97,191979
41145,conf/sigmod/ImielinskiV95,191979
41146,journals/vldb/ShethTP03,191979
41147,journals/sigmod/Palpanas00,191979
41148,conf/vldb/StanoiRAA01,191979
41149,journals/tods/BrunoCG02,191979
41150,conf/sigmod/KeimK95,191979
41151,conf/vldb/ChatziantoniouR96,191979
41152,conf/sigmod/ChenJDTW00,191979
41153,conf/sigmod/Kim94,191979
41154,conf/vldb/ChaudhuriS01,191979
41155,conf/vldb/HanF95,191979
41156,journals/sigmod/ShanmugasundaramSKKVNT01,191979
41157,journals/sigmod/Klein94,187445
41158,conf/vldb/Rengarajan96,187445
41159,conf/sigmod/ZaharioudakisCLPU00,187445
41160,conf/vldb/Gibbons01,187445
41161,journals/vldb/Li03,187445
41162,conf/sigmod/GoelI96,187445
41163,journals/vldb/Seshadri98,187442
41164,journals/sigmod/RamamrithamS97,187442
41165,journals/vldb/SivasankaranSTPR96,187442
41166,journals/vldb/SheikholeslamiCZ00,187442
41167,conf/sigmod/Larson01,187442
41168,conf/sigmod/ZhangRL96,187442
41169,conf/sigmod/BunemanM95,187442
41170,journals/tods/FraternaliT95,187442
41171,journals/sigmod/OukselS99,187442
41172,conf/sigmod/BhattacharyaMBNHS02,187442
41173,conf/vldb/IyerW94,187442
41174,conf/vldb/MohaniaS94,187442
41175,conf/sigmod/JagatheesanR03,187442
41176,conf/vldb/Amer-YahiaCD98,187442
41177,conf/sigmod/BabcockBDM03,187442
41178,conf/sigmod/LiuPBHPT00,187442
41179,journals/vldb/MehtaD97,187442
41180,conf/sigmod/Chakrabarti99,187442
41181,conf/sigmod/LeeKOTM00,187442
41182,conf/vldb/OoiGT98,187442
41183,conf/sigmod/ForlizziGNS00,187442
41184,journals/sigmod/ConradEHRSSSV97,187442
41185,journals/sigmod/DunhamH95,187442
41186,journals/vldb/DesslochHMMT98,187442
41187,conf/vldb/ChenRS95,187442
41188,journals/sigmod/Widom94,187442
41189,conf/vldb/LaneEN00,187442
41190,journals/sigmod/Loeffen94,187442
41191,journals/sigmod/RosenthalSMBTL95,187442
41192,journals/sigmod/DreyerDS94,187442
41193,journals/vldb/AilamakiDH02,187442
41194,conf/vldb/GibsonKR98,187442
41195,journals/sigmod/BerndtssonH96,187442
41196,conf/vldb/GalanisWJD03,187442
41197,journals/sigmod/DrewHKKLLLSW95,187442
41198,conf/sigmod/Ozsu99,187442
41199,journals/vldb/GibsonKR00,187442
41200,journals/sigmod/Jarke95,187442
41201,conf/vldb/Kleewein96,187442
41202,journals/sigmod/YuenCLL00,187442
41203,journals/sigmod/ButtlerCCFHLPRX02,187442
41204,conf/vldb/DoDJJR98,187442
41205,journals/sigmod/GolabO03,187442
41206,conf/sigmod/Bonnet02,187442
41207,journals/sigmod/FrankGGJKLMNPSSSTW99,187442
41208,journals/sigmod/JajodiaBBKMSW97,187442
41209,conf/vldb/AbiteboulBMMW02,187442
41210,conf/vldb/KornMZ03,187442
41211,conf/vldb/JagatheesanMPW03,187442
41212,journals/sigmod/NejdlSS03,187442
41213,conf/vldb/CarinoOBS99,187442
41214,conf/vldb/ChakravarthyKAK94,187442
41215,journals/sigmod/CaplinskasEV02,187442
