int_id,ext_id,title,SKU,price,is_discounted,category,company_struct,company_free,brand,weight,length,width,height,fabrics,colors,materials
9386,1018164140,Safety 1st Comfy Cushy Infant Bath Cradle in Blue/White,18164140,22.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Safety 1st,Safety 1st,,,"18""",,,,,
9387,1042529019,Safety 1st Contoured Care Infant Bath Tub,42529019,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Safety 1st,Safety 1st,,2.25 lb.,"27""","17.75""","8""",,,
9388,1041945124,Baby Diego Deluxe Bath & Changer Combo in Beige,41945124,139.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby Diego,,,,,,,,,
9389,1042394068,Summer Infant Foldaway Baby Bath,42394068,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,,,,,,
9390,1018886634,Puj Soft Infant Bath Tub in Aqua,18886634,44.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Puj,Puj,,,,,,,,
9391,1042762829,Piyo Piyo Deluxe Bathtub in White,42762829,28.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Piyo Piyo,Piyo Piyo,,,"29""","17""","8""",,,
9392,1015491370,Primo Euro Spa Baby Bath and Changing Table,15491370,169.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Primo,,,,"36""","22""","34""",,,plastic
9393,1041166857,Baby's Journey Bath Hammock,41166857,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby's Journey,,,2.8 lb.,"11.7""","3.7""","15.5""",,,
9394,1040439372,Boon Naked 2-Position Collapsible Baby Bath Tub,40439372,64.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Boon,,,,,,,,,
9395,1040708775,Blooming Bath in Pink,40708775,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Blooming Bath,Blooming Bath,Blooming Bath,,,,,plush,,
9396,1042542247,Boon SOAK Newborn to Toddler Tub,42542247,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Boon,Boon,,,,,,,,
9397,1044283650,Summer Infant Splish n Splash Newborn to Toddler Tub in Pink,44283650,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,,,,,,
9398,1042674351,Stokke Flexi Bath in Blue,42674351,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Stokke,Stokke,Flexi Bath,less than 3 lbs,"26""","15-1/2""","9-1/2""",,,
9399,1043728275,Peg Perego Onda Evolution Baby Bathtub in White,43728275,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Peg Perego,,,,"21-1/4""","11""","37""",,,plastic
9400,1042574125,Leachco Safer Bather Infant Bath Pad in Face the Frog,42574125,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Leachco,Leachco,,,"22""","15.25""","5.75""",polyester,,
9401,1043342808,Baby's Journey Comfort Plus Perfect Height Bath Tub in Whale Dot,43342808,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby's Journey,,,,"28""","17.5""","13""",,,plastic
9402,1044175924,Stokke Flexi Bath in Pink,44175924,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Stokke,Stokke,,"less than 3 lb., so it's easy to carry around","26""","15-1/2""","9-1/2""",,,plastic
9403,1044701352,Summer Infant Bath Sling with Warming Wings in Blue/Green,44701352,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,"10-1/2""","11""","6-1/4""",,,
9404,1013589704,Munchkin White Hot Safety Duck Tub,13589704,16.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Munchkin,Munchkin,,,,,,,,
9405,1042199038,Summer Infant Bath Sling with Warming Wings in Blue,42199038,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,,,,,,
9406,1016599751,KEL-GAR Snug-Tub in Ocean Friends,16599751,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Kel-Gar,KEL-GAR Snug-Tub,,,"22""","14""",,,,
9407,3268974,Minene Cat Bath Buddy,44193034,48.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Minene,Minene,,,"23""","17""","4""",,,
9408,1042529026,Safety 1st Custom Care Modular Bath Center,42529026,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Safety 1st,Safety 1st,,4.3 lb,,,,,,
9409,1041945131,Baby Diego Posh Bath and Changer Combo in Pearl,41945131,149.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby Diego,,,,,,,,,
9410,1040894669,Angelcare Bath Support in Blue,40894669,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Angelcare,Angelcare,,,"23""","1/4""","10.87""",,,plastic
9411,1018886618,Puj Tub in Soft Infant Bath in Kiwi,18886618,44.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Puj,Puj,,,,,,,,
9412,1040708768,Blooming Bath in Blue,40708768,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Blooming Bath,Blooming Bath,Blooming Bath,,,,,plush,,
9413,1042762836,Piyo Piyo Deluxe Bathtub in Yellow,42762836,28.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Piyo Piyo,Piyo Piyo,,,"29""","17""","8""",,,
9414,1044283643,Summer Infant Splish n Splash Newborn to Toddler Tub in Blue,44283643,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,"31.75""","17""","9""",,,
9415,1042529163,Blooming Bath in Green,42529163,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Blooming Bath,Blooming Bath,Blooming Bath,,,,,plush,,
9416,1041737804,Baby's Journey Whale Bath Sponge in Blue,41737804,6.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby's Journey,,,,,,,,,
9417,1014994785,Fisher-Price Rain Forest Bath Center,14994785,36.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Fisher Price,Fisher-Price,,,"32""","19""","10""",,,
9418,1016890197,Summer Infant Large Comfort Baby Bather in Pink,16890197,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,,,,"18-1/4""",,"17-1/2""",,,
9419,1017173928,Puj  Tub in Soft Infant Bath in White,17173928,44.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Puj,Puj,,,"26""","25""",,,,
9420,1041416242,Angelcare Bath Support in Pink,41416242,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Angelcare,Angelcare,,,"23""","1/4""","10.87""",,,plastic
9421,1040708751,Blooming Bath in Yellow,40708751,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Blooming Bath,Blooming Bath,Blooming Bath,,,,,plush,,
9422,1041737798,Baby's Journey Fish Bath Sponge in Orange,41737798,6.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby's Journey,,,,,,,,,
9423,1016430129,Summer Infant Large Comfort Baby Bather in Blue,16430129,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,,,,"18-1/4""",,"17-1/2""",,,
9424,1044260767,Aquascale Digital Scale & Thermometer 3-in-1 Infant Tub in White,44260767,69.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Baby Patent,,,,"31-7/10""","30-1/5""","11-1/5""",,,plastic
9425,1017733605,Mommy's Helper Inflatable Froggie Bath Tub,17733605,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Mommys Helper,Mommy's Helper,Mommy's Helper,,"18""","12""","1/2""",,,phthalate
9426,1042674382,Stokke Flexi Bath Newborn Support in White,42674382,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Stokke,Stokke,Flexi Bath,,"18""","8""","2-1/2""",,,
9427,1044112592,Angelcare Near and Dear Angelfish Bather,44112592,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Angelcare,,,,"32-3/10""","17-3/5""","17""",,,
9428,1044138882,Summer Infant Warming Waterfall Bath,44138882,49.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Summer Infant,Summer Infant,,,"35.5""","18""","11""",,,plastic
9429,1042674375,Stokke Flexi Bath in White,42674375,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Stokke,Stokke,Flexi Bath,less than 3 lbs,"26""","15-1/2""","9-1/2""",,,
9430,1042674368,Stokke Flexi Bath in Transparent,42674368,39.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Tubs & Seats,Stokke,Stokke,Flexi Bath,less than 3 lbs,"26""","15-1/2""","9-1/2""",,,
9431,1014866051,Boon Flo Water Deflector in Green/White,14866051,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Boon,,,,,,,,,
9432,1040665948,Puj Ultra Soft Spout Cover in Kiwi,40665948,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Puj,Puj,,,,,,,,
9433,1016392677,Safe-er-Grip Portable Shower Arm,16392677,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Safe-er-Grip,Safe-er-Grip,,,,"1/2""",,,
9434,1040665955,Puj Ultra Soft Spout Cover in Aqua,40665955,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Puj,Puj,,,,,,,,
9435,1014884599,Summer Infant  Digital Turtle Bath Water Temperature Tester,14884599,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Summer Infant,Summer Infant,,,"1/2""","1/2""","8""",,green,
9436,1018276933,Ginsey Disney Princess Inflatable Safety Bathtub Bumpers,18276933,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,,,,,,
9437,1044175931,SKIP*HOP Penguin Bath Kneeler,44175931,15.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,,,"11-1/2""","1-1/2""","17-3/10""",,,phthalate
9438,1044983758,Dreambaby Heat Alert Anti-Slip Bath Mat with Too-Hot Indicator,44983758,17.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Dreambaby,Dreambaby,,,"27.5""","15.75""",,,,
9439,1016576468,Ginsey Disney Fairies Bath Tub Mat,16576468,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,"1/2""","1/4""","1/4""",,,
9440,1015117850,Ginsey Dora The Explorer Faucet Cover,15117850,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,,,,,,
9441,1042620112,Puj 6-Pack Bath Treads,42620112,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Puj,Puj,,,,,,,,
9442,1018276941,Ginsey Disney Pixar CARS Inflatable Safety Bathtub Bumpers,18276941,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,,,,,,
9443,1017349015,OXO Tot Tub Drain Stopper,17349015,7.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,oxo tot,OXO Tot,,,"6""","5""",,,,
9444,1040822006,Drive Medical Wenzelite Dolphin Bath Chair,40822006,122.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Drive Medical,,,only 10 pounds.,,,,,green,aluminum
9445,1018116995,Munchkin Grippy Dots for the Bathtub,18116995,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Munchkin,Munchkin,,,,,,,,
9446,1018921057,SKIP*HOP Ducky Bath Spout Cover,18921057,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,,,"6""","3""","4.5""",,,phthalate
9447,1043898473,Disney Mickey Mouse Bathtub Mat,43898473,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney,Disney,,,"30.5""","14.2""","5""",,blue,
9448,1041024232,Drive Medical Wenzelite Tub Stand for Otter Bathing System,41024232,70.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Drive Medical,,,,,,,,,
9449,1043746088,Dreambaby Crocodile Bath & Room Digital Thermometer,43746088,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Dreambaby,Dreambaby,,,"5""","2""","8-1/4""",,,
9450,1015077638,Aquatopia Safety Deluxe Bath Kneeler,15077638,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Aquatopia,Aquatopia,,,"1/2""","23""",,,,
9451,1040822013,Drive Medical Wenzelite Dolphin Bath Chair Attachment Base,40822013,71.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Drive Medical,,,only 10 pounds.,,,,,green,aluminum
9452,208035,Drive Medical Wenzelite Otter Bathing System,,141.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,,,,,,,,,,plastic
9453,1042365570,Ginsey Safe Bath in White,42365570,7.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,,,,,,
9454,3270859,Graco Comfy Cushioned Bath Mat,,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Graco,Graco,,,"36""","17.5""","1""",,,
9455,1043274970,Kushies Jungle Bath Mat and Squirter Set,43274970,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kushies,,,,"53""","8-2/5""",,,,plastic
9456,1014427384,Aquatopia Safety Bath Time Audible Thermometer and Alarm,14427384,11.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Aquatopia,Aquatopia,Aquatopia,,"1/4""","6""","5""",,,
9457,1043275007,Kushies Owl Bath Mat and Squirter Set,43275007,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kushies,,,,"53""","8-2/5""",,,,plastic
9458,1016576530,Ginsey Disney Winnie the Pooh Bath Tub Mat,16576530,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,"1/2""","1/4""","1/4""",,,
9459,1016576182,Ginsey Dora the Explorer Tub Treads,16576182,5.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,,"5""","1/2""",,,
9460,1015038063,Ginsey Mermaid Dora Character Bath Mat,15038063,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,"30.5""","14.25""",,,,
9461,1043400072,Summer Infant Freddy Finz Spout Guard,43400072,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Summer Infant,Summer Infant,,,"6-1/2""","4""","6""",,,plastic
9462,1040665931,Puj Ultra Soft Spout Cover in White,40665931,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Puj,Puj,,,,,,,,
9463,1016392669,Safe-er-Grip Tub Rail,16392669,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Safe-er-Grip,Safe-er-Grip,,,"1/2""","12""",,,
9464,1043898480,Disney Minnie Mouse Bathtub Mat,43898480,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney,Disney,,,"30.5""","14.2""","5""",,,
9465,1040979939,SKIP*HOP Moby Non-Slip Bath Mat,40979939,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,,,,"29""","16""",,,
9466,1016576298,Ginsey Disney Princesses Bath Tub Mat,16576298,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,"1/2""","1/4""","1/4""",,,
9467,1043746095,Dreambaby Heat Alert Anti-Slip Bath Mats in Blue,43746095,4.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Dreambaby,Dreambaby,,,"4-1/2""","7-3/4""","1/2""",,blue,
9468,1017729187,Mommy's Helper Froggie Faucet Cover,17729187,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,Mommy's Helper,,"1/2""","5""","4""",,,
9469,1015118547,Ginsey Elmo Faucet Cover,15118547,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Sesame Street,,,,,,,,,
9470,1042738480,Mommy's Helper Froggie Knee Mat,42738480,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,,,,,,,,
9471,1018127210,Safety 1st Lobster Temperature Gauge,18127210,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Safety 1st,Safety 1st,,,,,,,,
9472,1041024225,Drive Medical Wenzelite Shower Stand for Otter Bathing System,41024225,177.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Drive Medical,,,,,,,,,aluminum
9473,1042349983,SKIP*HOP Moby Floating Bath Thermometer,42349983,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,,1 lb.,,,,,,phthalate
9474,1041521465,KEL-GAR Inflatable Ducky Faucet Cover & Bubble Bath Dispenser,41521465,7.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kel-Gar,,,,,,,,,phthalate
9475,1043274994,Kushies Marine Bath Mat and Squirter Set,43274994,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kushies,,,,"53""","8-2/5""",,,,plastic
9476,1016575895,Ginsey Spiderman Tub Mat,16575895,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,,,,,,
9477,1042762881,Piyo Piyo Shower Cap,42762881,4.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Piyo Piyo,Piyo Piyo,,,"11""","10""",,,,
9478,1042687160,B. Kids Dedee Cozy Temperature Tester,42687160,4.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,B Kids,B. Kids,,,,,,,,
9479,1015038039,Ginsey Sesame Street Bath Tub Bumper,15038039,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Sesame Street,,,,,,,,,
9480,1018281872,Ginsey Disney Winnie the Pooh Inflatable Safety Bathtub Bumpers,18281872,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,,,,,,
9481,1018018950,Mommy's Helper Safe-er-Grip Drip Dry Peg Rack,18018950,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,Mommy's Helper,,,,,,,
9482,1043275014,Kushies Adventure Bath Mat and Squirter Set,43275014,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kushies,,,,"53""","8-2/5""",,,,plastic
9483,1043835645,Boon Ripple Bath Mat in Blue,43835645,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Boon,Boon,,,"17""","1/4""","1/4""",,,
9484,1015038128,Ginsey Sesame Street Elmo Splish Splash Tub Mat,15038128,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Sesame Street,,,,"30.5""","14.25""",,,,
9485,1043249886,Ultrasoft Soft Frog Faucet Guard,43249886,6.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,,,,,"6.25""","4.25""","4.25""",,,polyurethane
9486,1016576220,Ginsey Disney Pixar's Cars Bath Tub Mat,16576220,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Disney Baby,Ginsey Disney,,,"1/2""","1/4""","1/4""",,,
9487,1042368700,SKIP*HOP Moby Drain Cover,42368700,8.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,,,,,,,,
9488,1041521441,KEL-GAR Inflatable Smiley Fish Faucet Cover & Bubble Bath Dispenser,41521441,7.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Kel-Gar,,,,,,,,,phthalate
9489,1042248163,Boon Ray Bathtub Drain Cover,42248163,8.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Boon,,,,,,,,,
9490,1018916126,Ginsey Dora the Explorer Inflatable Safety Bathtub Bumpers,18916126,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,Ginsey Dora the Explorer,Ginsey Dora the Explorer,,,,,,,
9491,1015038098,Ginsey Sesame Street Elmo Tub Treads,15038098,5.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Sesame Street,,,,"5""","4.75""","25""",,,
9492,1041233252,Mommy's Helper Safe-er-Grip Foot Rest,41233252,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,Mommy's Helper,,,,,,,
9493,1041233245,Mommy's Helper Traveler Safe-er-Grip Bath and Shower Assist Bar,41233245,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,Mommy's Helper,,,,,,,
9494,1014907335,Ginsey Cushioned Bath Mat in White,14907335,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Ginsey,,,,,,,,,
9495,1043483303,Prince Lionheart 18-Piece bathMAT in Multicolor,43483303,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Prince Lionheart,Prince Lionheart,,,,,,,,
9496,1041233238,Mommy's Helper X-Long Safe-er-Grip Shower and Bath Asssist Bar,41233238,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Mommys Helper,Mommy's Helper,Mommy's Helper,,,,,,,
9497,1016682250,SKIP*HOP Moby Bath Spout Cover,16682250,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Safety,Skip Hop,SKIP*HOP,Moby,,"7""","4""","3""",,,
9498,1018272369,Ginsey Mega Bathtub Mat,18272369,12.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Ginsey,,,,"39.5""","16""",,,,
9499,1016710130,Rinse Ace My Own Shower Children's Showerhead,16710130,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,,,,,,,,,,
9500,1043673223,Summer Infant Stay Tidy Bath Organizer,43673223,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Summer Infant,Summer Infant,,,,"11""","5""",,,
9501,1041769973,OXO Tot Bath Toy Bin in Aqua,41769973,15.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,oxo tot,OXO Tot,,,"9.2""","8.7""","5.8""",,,
9502,1044175948,SKIP*HOP Penguin Tub Toy Organizer,44175948,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Skip Hop,SKIP*HOP,,,"12""","4""","15""",,,phthalate
9503,1041613214,3 Sprouts Bath Storage in Walrus,41613214,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,3 Sprouts,,,,,,,,,
9504,1018869462,Aquatopia Croc Bath Toy Organizer Scoop with Clamp,18869462,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Aquatopia,Aquatopia,Aquatopia,,,,,,,
9505,1015118032,Ginsey Dora The Explorer Bath Toy Organizer,15118032,6.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Ginsey,,,,,"3/4""","15""",,,
9506,1040535838,HoMedics Automatic Soap Dispenser with Training Song,40535838,24.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Homedics,HoMedics,,,,,,,,
9507,1040420721,Boon Bug Pod in Red & Black,40420721,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Boon,,,,,,,,,
9508,1041700556,Summer Infant Universal Toy Bar,41700556,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Summer Infant,Summer Infant,,,,,,,,
9509,1044138387,Munchkin Secure Grip Bath Caddy,44138387,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Munchkin,,,,"20""","6""","4-3/4""",,,plastic
9510,1042998303,BackJoy Bath Kneeler in Sea Blue,42998303,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,,BackJoy,,.4 lb.,,,,,,
9511,1043792528,Dreambaby Peli's Play Pouch,43792528,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Dreambaby,Dreambaby,,,"17""","7.5""","15""",,,plastic
9512,1040979922,SKIP*HOP Moby Bathtub Elbow Saver,40979922,15.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Skip Hop,SKIP*HOP,,,,"16""","5""",,,phthalate
9513,1017349023,OXO Tot Tub Kneeling Mat,17349023,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,oxo tot,OXO Tot,,,"1/2""","3/4""",,,,
9514,1040383996,SKIP*HOP Dunck Stacking Bath Toys,40383996,6.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Skip Hop,SKIP*HOP,,,,,,,,phthalate
9515,1042349990,SKIP*HOP Moby Waterfall Rinser,42349990,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Skip Hop,SKIP*HOP,,0.4 lb.,,,,,,
9516,1042793298,Rubber Duckie & Friends Froggie the Frog Bath and Shower Wand,42793298,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Rubber Duckie & Friends,Rubber Duckie & Friends,Rubber Duckie & Friends,,6',,,,,
9517,1041903278,Baby's Journey Comfy Cozy Towel Warmer,41903278,49.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Baby's Journey,,,,,,,,,
9518,124081,Freeze Lil Rinser,,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Freeze,,,,,,,,,
9519,1041638934,Brica Shower 'N Rise Bath Pitcher in Blue,41638934,7.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Brica,Brica,,,,,,,,
9520,1044995072,OXO Tot 2-Pack Bath Toy Bin in White/Aqua,44995072,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,oxo tot,OXO Tot,,,"9.2""","8.7""","5.8""",,,
9521,1041390023,"Puj Nubs Clever Grippy Hooks in Cyan, Magenta, Yellow",41390023,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Puj,Puj,,,,,,,,
9522,1043982516,3 Sprouts Shark Bath Storage Bag in Grey/White,43982516,19.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,3 Sprouts,3 Sprouts,,,"15""","14.5""","15""",polyester,,
9523,1042762867,Piyo Piyo Double-Layer Bath Sponge,42762867,4.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Piyo Piyo,Piyo Piyo,,,"4-1/3""","4-1/3""","2""",,,
9524,1042687177,B Kids dedee Bath Organizer,42687177,14.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,B Kids,B Kids,dedee,,"12""","3""","15""",,,
9525,1018921073,SKIP*HOP Moby Bath Kneeler,18921073,15.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Skip Hop,SKIP*HOP,,,"1.3""","17""","11""",,,phthalate
9526,3242513,Prince Lionheart Faucet Extenders,,9.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Prince Lionheart,Prince Lionheart,,,,,,,,
9527,1018126001,RINSE ACE  Deluxe Sink Baby Rinser,18126001,29.99,False,Bath & Potty / Bath Tubs & Accessories / Bath Accessories,Rinse Ace,RINSE ACE,,,,,,,,
