ID,Title,Price,Author,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN2300,In the Hall of the Dragon King (Dragon King Trilogy #1),$7.73 ,Stephen R. Lawhead,9781595549587,"Nelson, Thomas, Inc.",5/31/11,384,5.40(w) x 8.30(h) x 1.10(d)
BN2301,Vampire Academy: A Graphic Novel,$9.73 ,Richelle Mead,9781595144294,Penguin Young Readers Group,8/23/11,144,5.90(w) x 8.52(h) x 0.41(d)
BN2302,Pretty Bad Things,$12.99 ,Yoly Marquez,9781508867265,CreateSpace Publishing,3/19/15,312,5.50(w) x 8.50(h) x 0.70(d)
BN2303,The F- It List,$9.27 ,Julie Halpern,9781250056955,Square Fish,3/31/15,272,5.40(w) x 8.20(h) x 0.80(d)
BN2304,21 Proms,$9.27 ,David Levithan,9780545798679,"Scholastic, Inc.",12/30/14,304,5.20(w) x 7.90(h) x 0.80(d)
BN2305,The Survival Guide to Bullying: Written by a Teen,$8.53 ,Aija Mayrock,9780545860536,"Scholastic, Inc.",6/30/15,160,5.20(w) x 7.90(h) x 0.20(d)
BN2306,It's Not Like I Planned It This Way: Including Alice; Alice on Her Way; Alice in the Know,$10.50 ,Phyllis Reynolds Naylor,9781442417205,Atheneum Books for Young Readers,10/5/10,781,5.40(w) x 8.30(h) x 2.20(d)
BN2307,ttyl - 10th Anniversary update and reissue,$5.96 ,Lauren Myracle,9781419711428,Amulet Books,2/18/14,208,5.00(w) x 7.90(h) x 0.70(d)
BN2308,Race Matters,$13.41 ,Cornel West,9780679749868,Knopf Doubleday Publishing Group,3/28/94,159,5.14(w) x 8.00(h) x 0.49(d)
BN2309,Keep Holding On,$8.99 ,Susane Colasanti,9780142426333,Penguin Young Readers Group,4/23/13,240,5.40(w) x 8.20(h) x 0.80(d)
BN2310,Get Dirty,$9.99 ,Gretchen McNeil,9780062260871,HarperCollins Publishers,6/16/15,384,5.20(w) x 8.00(h) x 0.90(d)
BN2311,Darius & Twig,$8.99 ,Walter Dean Myers,9780061728259,HarperCollins Publishers,5/13/14,224,4.90(w) x 7.00(h) x 2.20(d)
BN2312,13: Thirteen Stories That Capture the Agony and Ecstasy of Being Thirteen,$7.99 ,James Howe,9781416926849,Atheneum Books for Young Readers,9/26/06,288,5.00(w) x 7.00(h) x 0.90(d)
BN2313,Luka and the Fire of Life,$13.31 ,Salman Rushdie,9780679783473,Random House Publishing Group,9/20/11,240,5.10(w) x 7.90(h) x 0.70(d)
BN2314,The Rag and Bone Shop,$6.99 ,Robert Cormier,9780440229711,Random House Children's Books,5/13/03,176,4.29(w) x 6.87(h) x 0.51(d)
BN2315,Star Wars Episode IV: A New Hope,$7.99 ,George Lucas,9780345341464,Random House Publishing Group,9/28/86,224,4.17(w) x 6.90(h) x 0.62(d)
BN2316,Pocket Posh Easy Sudoku 3: 100 Puzzles,$6.43 ,The Puzzle Society,9781449433888,Andrews McMeel Publishing,8/20/13,128,4.00(w) x 5.90(h) x 0.40(d)
BN2317,The Young Traveler's Gift: Seven Decisions That Determine Personal Success,$10.75 ,Andy Andrews,9781400304271,"Nelson, Thomas, Inc.",5/13/04,160,5.00(w) x 7.00(h) x 0.40(d)
BN2318,Taliesin (Pendragon Cycle Series #1),$7.99 ,Stephen R. Lawhead,9780380706136,HarperCollins Publishers,1/28/90,496,4.18(w) x 6.75(h) x 0.99(d)
BN2319,"Don't You Dare Read This, Mrs. Dunphrey",$5.99 ,Margaret Peterson Haddix,9780689871023,Simon Pulse,5/25/04,128,4.18(w) x 7.00(h) x 0.30(d)
BN2320,Star Wars The New Jedi Order #2: Dark Tide I: Onslaught,$7.99 ,Michael A. Stackpole,9780345428547,Random House Publishing Group,2/1/00,304,4.19(w) x 6.82(h) x 0.81(d)
BN2321,Pretty Girl-13,$9.99 ,Liz Coley,9780062127396,HarperCollins Publishers,3/18/14,352,5.20(w) x 7.90(h) x 0.90(d)
BN2322,Castle of Wizardry (Belgariad Series #4),$7.99 ,David Eddings,9780345335708,Random House Publishing Group,12/28/85,384,4.16(w) x 6.87(h) x 1.02(d)
BN2323,All the Right Stuff,$7.67 ,Walter Dean Myers,9780061960895,HarperCollins Publishers,4/23/13,213,5.00(w) x 7.00(h) x 0.70(d)
BN2324,Before I Die,$9.07 ,Jenny Downham,9780385751834,Random House Children's Books,5/26/09,336,5.10(w) x 7.90(h) x 0.80(d)
BN2325,True Believer (Make Lemonade Trilogy #2),$7.81 ,Virginia Euwer Wolff,9780689852886,Simon Pulse,10/28/02,272,5.60(w) x 8.50(h) x 0.70(d)
BN2326,For Darkness Shows the Stars,$9.99 ,Diana Peterfreund,9780062006158,HarperCollins Publishers,7/2/13,407,5.46(w) x 7.86(h) x 1.06(d)
BN2327,"Boston Jacky: Being an Account of the Further Adventures of Jacky Faber, Taking Care of Business (Bloody Jack Adventure Series #11)",$7.23 ,L. A. Meyer,9780544439146,Houghton Mifflin Harcourt,4/14/15,384,5.40(w) x 8.20(h) x 1.10(d)
BN2328,Lord of the Shadows (Cirque Du Freak Series #11),$7.96 ,Darren Shan,9780316016612,"Little, Brown Books for Young Readers",4/1/07,256,5.50(w) x 8.25(h) x 0.75(d)
BN2329,End of Days (Fallen Series #3),$9.99 ,Thomas E. Sniegoski,9781442423497,Simon Pulse,9/6/11,384,5.50(w) x 8.20(h) x 1.20(d)
BN2330,Algebra Survival Guide: A Conversational Handbook for the Thoroughly Befuddled,$13.64 ,Josh Rappaport,9780965911382,Singing Turtle Press,8/1/00,288,8.40(w) x 10.76(h) x 0.77(d)
BN2331,In the Hand of the Goddess (Song of the Lionness Series #2),$7.99 ,Tamora Pierce,9780689878565,Simon Pulse,1/28/05,288,4.10(w) x 7.22(h) x 0.77(d)
BN2332,Changeling (Order of Darkness Series #1),$9.99 ,Philippa Gregory,9781442453456,Simon Pulse,1/1/13,315,5.40(w) x 8.20(h) x 1.00(d)
BN2333,What My Girlfriend Doesn't Know,$7.95 ,Sonya Sones,9781442493841,Simon & Schuster Books For Young Readers,5/7/13,291,8.10(w) x 5.50(h) x 0.90(d)
BN2334,The Last Mission,$6.99 ,Harry Mazer,9780440947974,Random House Children's Books,1/28/81,192,4.19(w) x 6.88(h) x 0.50(d)
BN2335,Inside the Maze Runner: The Guide to the Glade,$8.51 ,Random House,9780553511086,Random House Children's Books,8/5/14,128,5.40(w) x 8.20(h) x 0.30(d)
BN2336,Biggest Flirts,$9.99 ,Jennifer Echols,9781442474451,Simon Pulse,5/20/14,336,5.50(w) x 8.20(h) x 1.00(d)
BN2337,Incarnate (Incarnate Trilogy Series #1),$8.00 ,Jodi Meadows,9780062060761,HarperCollins Publishers,1/2/13,374,5.44(w) x 7.86(h) x 0.98(d)
BN2338,Lioness Rampant (Song of the Lioness Series #4),$7.99 ,Tamora Pierce,9780689878572,Simon Pulse,1/28/05,400,4.19(w) x 7.00(h) x 1.10(d)
BN2339,Promised (Birthmarked Trilogy Series #3),$7.69 ,Caragh M. O'Brien,9781250034281,Square Fish,9/3/13,336,5.80(w) x 8.06(h) x 0.92(d)
BN2340,I'm With Stupid,$8.10 ,Geoff Herbach,9781402277917,Sourcebooks,5/7/13,320,5.50(w) x 8.60(h) x 0.70(d)
BN2341,L. A. Candy (L. A Candy Series #1),$7.23 ,Lauren Conrad,9780061767593,HarperCollins Publishers,1/5/10,326,5.30(w) x 7.90(h) x 1.00(d)
BN2342,The Car,$6.99 ,Gary Paulsen,9780152058272,Houghton Mifflin Harcourt,11/1/06,192,4.50(w) x 7.00(h) x 0.44(d)
BN2343,Murder on the Iditarod Trail,$14.00 ,Sue Henry,9780802123398,"Grove/Atlantic, Inc.",6/9/15,246,5.40(w) x 8.10(h) x 1.10(d)
BN2344,Gone (Wake Trilogy Series #3),$7.81 ,Lisa McMann,9781416979210,Simon Pulse,1/4/11,214,5.50(w) x 8.25(h) x 0.75(d)
BN2345,Rise (Eve Trilogy Series #3),$9.99 ,Anna Carey,9780062048585,HarperCollins Publishers,12/17/13,336,5.10(w) x 7.90(h) x 0.90(d)
BN2346,Starstruck (Fame Game Series #2),$8.71 ,Lauren Conrad,9780062079824,HarperCollins Publishers,5/14/13,320,5.20(w) x 7.90(h) x 1.00(d)
BN2347,The Last Echo (Body Finder Series #3),$9.99 ,Kimberly Derting,9780062082206,HarperCollins Publishers,4/16/13,384,5.46(w) x 7.84(h) x 0.96(d)
BN2348,The Diamond Throne (Elenium Series #1),$6.98 ,David Eddings,9780345367693,Random House Publishing Group,6/28/90,448,4.25(w) x 6.87(h) x 1.11(d)
BN2349,Fins Are Forever (Fins Series #2),$8.99 ,Tera Lynn Childs,9780061914706,HarperCollins Publishers,7/3/12,288,5.30(w) x 7.94(h) x 0.66(d)
BN2350,Oxford Dictionary of Biology / Edition 6,$10.55 ,Elizabeth Martin,9780199204625,"Oxford University Press, USA",3/15/08,736,7.70(w) x 4.90(h) x 1.80(d)
BN2351,Dark Visions: The Strange Power; The Possessed; The Passion,$9.99 ,L. J. Smith,9781416989561,Simon Pulse,9/8/09,752,5.52(w) x 8.26(h) x 1.93(d)
BN2352,Haunted (Mediator Series #5),$7.31 ,Meg Cabot,9780060751647,HarperCollins Publishers,12/28/04,288,4.18(w) x 6.75(h) x 0.72(d)
BN2353,Just for Fins (Fins Series #3),$7.67 ,Tera Lynn Childs,9780062192080,HarperCollins Publishers,7/2/13,246,5.31(w) x 8.00(h) x 0.57(d)
BN2354,Understanding September 11th: The Right Questions about the Attacks on America,$8.99 ,Mitch Frank,9780670035878,Penguin Young Readers Group,8/28/02,144,7.04(w) x 8.98(h) x 0.36(d)
BN2355,Nothing Special,$7.96 ,Geoff Herbach,9781402265075,Sourcebooks,5/1/12,304,5.50(w) x 8.25(h) x 0.83(d)
BN2356,Wild Orchid: A Retelling of the Ballad of Mulan (Once Upon a Time Series),$7.99 ,Cameron Dokey,9781416971689,Simon Pulse,2/10/09,224,4.24(w) x 6.92(h) x 0.60(d)
BN2357,Across the Wall: A Tale of the Abhorsen and Other Stories,$7.98 ,Garth Nix,9780060747152,HarperCollins Publishers,8/1/06,432,4.18(w) x 6.75(h) x 0.86(d)
BN2358,"Rapture of the Deep: Being an Account of the Further Adventures of Jacky Faber, Soldier, Sailor, Mermaid, Spy (Bloody Jack Adventure Series #7)",$8.00 ,L. A. Meyer,9780547551203,Houghton Mifflin Harcourt,5/2/11,468,5.50(w) x 8.20(h) x 1.20(d)
BN2359,Black Heart,$9.99 ,Holly Black,9781442403475,Margaret K. McElderry Books,4/9/13,320,5.50(w) x 8.25(h) x 0.80(d)
BN2360,Crush,$8.70 ,Nicole Williams,9780062267177,HarperCollins Publishers,4/23/13,400,5.20(w) x 7.90(h) x 1.20(d)
BN2361,"How They Met, and Other Stories",$8.63 ,David Levithan,9780375843235,Random House Children's Books,12/22/09,256,5.20(w) x 7.90(h) x 0.60(d)
BN2362,Dragons in the Waters (O'Keefe Family Series #2),$8.88 ,Madeleine L'Engle,9780312674427,Square Fish,12/6/11,320,5.40(w) x 8.20(h) x 0.90(d)
BN2363,The Lucky Ones (Bright Young Things Series #3),$7.67 ,Anna Godbersen,9780061962714,HarperCollins Publishers,6/18/13,375,5.42(w) x 7.88(h) x 1.00(d)
BN2364,"Bobbi Brown Teenage Beauty: Everything You Need to Look Pretty, Natural, Sexy & Awesome",$13.42 ,Bobbi Brown,9780060957247,HarperCollins Publishers,10/28/01,224,7.40(w) x 9.10(h) x 0.50(d)
BN2365,Tom Clancy's Op-Center #3: Games of State,$7.99 ,Tom Clancy,9780425151877,Penguin Publishing Group,6/28/96,512,4.19(w) x 6.88(h) x 1.12(d)
BN2366,Spelling Power Workbook: Grade 7 (Glencoe Language Arts Series),$11.64 ,McGraw-Hill,9780078262401,Glencoe/McGraw-Hill,7/1/01,80,8.18(w) x 10.58(h) x 0.14(d)
BN2367,Skinny-Dipping (Au Pairs Series #2),$7.98 ,Melissa de la Cruz,9781442474109,Simon & Schuster Books For Young Readers,5/7/13,289,5.72(w) x 8.06(h) x 0.82(d)
BN2368,Tom Clancy's Op-Center #10: Sea of Fire,$9.99 ,Tom Clancy,9780425190913,Penguin Publishing Group,6/24/03,400,4.21(w) x 6.69(h) x 1.04(d)
BN2369,A House Like a Lotus (O'Keefe Family Series #3),$8.15 ,Madeleine L'Engle,9780312547981,Square Fish,2/14/12,336,5.43(w) x 8.32(h) x 1.00(d)
BN2370,The Tough Guide to Fantasyland: The Essential Guide to Fantasy Travel,$7.23 ,Diana Wynne Jones,9780142407226,Penguin Young Readers Group,10/5/06,256,5.50(w) x 8.25(h) x 0.55(d)
BN2371,A Wizard Abroad: The Fourth Book in the Young Wizards Series,$12.71 ,Diane Duane,9780152162382,Houghton Mifflin Harcourt Publishing,6/28/01,370,4.37(w) x 7.00(h) x 0.77(d)
BN2372,Hostage Three,$7.76 ,Nick Lake,9781619634381,Bloomsbury USA,8/26/14,400,5.00(w) x 7.70(h) x 1.20(d)
BN2373,Express Yourself: A Teen Girl's Guide to Speaking Up and Being Who You Are,$11.54 ,Emily Roberts,9781626251489,New Harbinger Publications,6/1/15,232,5.90(w) x 7.70(h) x 0.40(d)
BN2374,On Two Feet and Wings,$6.88 ,Abbas Kazerooni,9781477820377,Amazon Childrens Publishing,10/21/14,238,5.40(w) x 8.20(h) x 0.70(d)
BN2375,"Buffy the Vampire Slayer Season Eight, Volume 1: The Long Way Home",$25.83 ,Joss Whedon,9781593078225,Dark Horse Comics,12/15/10,136,6.62(w) x 10.18(h) x 0.29(d)
BN2376,Under Different Stars,$10.20 ,Amy A. Bartol,9781477821121,Amazon Publishing,2/3/15,316,5.40(w) x 8.10(h) x 0.90(d)
BN2377,Rein It In (A Circuit Series #4),$7.23 ,Georgina Bloomberg,9781619631021,Bloomsbury USA,8/27/13,240,6.57(w) x 8.11(h) x 0.65(d)
BN2378,Quicksilver,$6.99 ,Stephanie Spinner,9780440238454,Random House Children's Books,12/12/06,240,4.12(w) x 6.90(h) x 0.52(d)
BN2379,Somewhere in the Darkness,$8.99 ,Walter Dean Myers,9780545055772,"Scholastic, Inc.",5/1/08,192,4.90(w) x 7.00(h) x 0.50(d)
BN2380,The Here and Now,$9.60 ,Ann Brashares,9780385736831,Random House Children's Books,7/14/15,256,8.20(w) x 5.50(h) x 0.70(d)
BN2381,Altered (Altered Series #1),$7.75 ,Jennifer Rush,9780316197090,"Little, Brown Books for Young Readers",12/3/13,352,5.40(w) x 8.20(h) x 1.10(d)
BN2382,Painless Writing,$8.49 ,Jeffrey Strausser,9780764142345,"Barron's Educational Series, Incorporated",8/1/09,256,6.00(w) x 9.00(h) x 0.70(d)
BN2383,Fifteenth Summer,$7.99 ,Michelle Dalton,9781442472662,Simon Pulse,5/7/13,249,5.68(w) x 8.12(h) x 0.74(d)
BN2384,High Heat,$6.51 ,Carl Deuker,9780544439559,Houghton Mifflin Harcourt,4/7/15,288,5.50(w) x 8.25(h) x 0.75(d)
BN2385,Grief Girl,$7.75 ,Erin Vincent,9780385733861,Random House Children's Books,11/11/08,320,5.10(w) x 7.90(h) x 0.70(d)
BN2386,King Dork,$9.99 ,Frank Portman,9780385734509,Random House Children's Books,2/12/08,368,5.10(w) x 7.90(h) x 0.80(d)
BN2387,No Place,$9.38 ,Todd Strasser,9781442457225,Simon & Schuster Books For Young Readers,2/3/15,272,5.40(w) x 8.20(h) x 1.20(d)
BN2388,"Jake, Reinvented",$6.99 ,Gordon Korman,9780786856978,Disney-Hyperion,6/28/05,224,5.25(w) x 7.50(h) x 0.50(d)
BN2389,Cast Two Shadows: The American Revolution in the South,$6.95 ,Ann Rinaldi,9780152050771,Houghton Mifflin Harcourt,3/1/04,304,4.50(w) x 7.00(h) x 0.76(d)
BN2390,Kindness for Weakness,$9.99 ,Shawn Goodman,9780385743259,Random House Children's Books,1/27/15,272,5.40(w) x 8.10(h) x 0.70(d)
BN2391,Hero,$7.78 ,Alethea Kontis,9780544336162,Houghton Mifflin Harcourt,1/27/15,320,5.40(w) x 8.10(h) x 1.10(d)
BN2392,Stranger with My Face,$7.77 ,Lois Duncan,9780316099042,"Little, Brown Books for Young Readers",4/19/11,320,5.40(w) x 8.10(h) x 1.00(d)
BN2393,Paradise of the Blind,$12.48 ,Duong Thu Huong,9780060505592,HarperCollins Publishers,8/28/02,272,5.31(w) x 8.00(h) x 0.61(d)
BN2394,Guys Write for Guys Read: Boys' Favorite Authors Write about Being Boys,$10.54 ,Jon Scieszka,9780670011445,Penguin Young Readers Group,4/10/08,272,9.00(w) x 12.40(h) x 6.06(d)
BN2395,Also Known As (Also Known As Series #1),$9.27 ,Robin Benway,9780802735454,Walker & Company,11/12/13,336,5.50(w) x 8.10(h) x 1.00(d)
BN2396,Star Wars X-Wing #3: The Krytos Trap,$7.99 ,Michael A. Stackpole,9780553568035,Random House Publishing Group,9/28/96,368,6.88(w) x 10.88(h) x 1.05(d)
BN2397,Peeled,$7.99 ,Joan Bauer,9780142414309,Penguin Young Readers Group,6/25/09,256,5.50(w) x 8.20(h) x 0.80(d)
BN2398,Nation,$9.99 ,Terry Pratchett,9780061433030,HarperCollins Publishers,9/22/09,370,5.20(w) x 7.90(h) x 0.90(d)
BN2399,Star Wars Episode VI: Return of the Jedi,$6.99 ,James Kahn,9780345307675,Random House Publishing Group,5/28/83,192,4.17(w) x 6.87(h) x 0.51(d)
BN2400,The Legend of Luke (Redwall Series #12),$7.19 ,Brian Jacques,9780441007738,Penguin Publishing Group,1/30/01,368,6.74(w) x 4.06(h) x 1.00(d)
BN2401,Red Planet,$11.19 ,Robert A. Heinlein,9780345493187,Random House Publishing Group,9/26/06,256,5.50(w) x 8.18(h) x 0.53(d)
BN2402,Unmade (Lynburn Legacy Series #3),$9.99 ,Sarah Rees Brennan,9780375871054,Random House Children's Books,9/22/15,384,
BN2403,The Secret Diamond Sisters (Secret Diamond Sisters Series #1),$8.99 ,Michelle Madow,9780373211098,Harlequin,2/25/14,400,5.30(w) x 8.20(h) x 1.20(d)
BN2404,Double,$7.93 ,Jenny Valentine,9781423146841,Disney Press,3/26/13,256,5.40(w) x 8.20(h) x 0.60(d)
BN2405,100 Words Every High School Freshman Should Know,$6.95 ,Editors of the American Heritage Dictionaries,9780618443796,Houghton Mifflin Harcourt,4/7/04,96,4.50(w) x 7.80(h) x 0.30(d)
BN2406,"Changing Bodies, Changing Lives: A Book for Teens on Sex and Relationships",$19.58 ,Ruth Bell,9780812929904,Potter/Ten Speed/Harmony,9/28/98,432,8.40(w) x 10.82(h) x 0.94(d)
BN2407,Enshadowed (Nevermore Series #2),$9.99 ,Kelly Creagh,9781442402065,Atheneum Books for Young Readers,8/27/13,464,5.76(w) x 8.08(h) x 1.24(d)
BN2408,Fire Bringer,$7.34 ,David Clement-Davies,9780142408735,Penguin Young Readers Group,8/16/07,512,5.40(w) x 8.20(h) x 1.60(d)
BN2409,The Outside Shot,$6.99 ,Walter Dean Myers,9780440967842,Random House Children's Books,12/28/86,192,4.53(w) x 6.79(h) x 0.68(d)
BN2410,Exile's Honor (Heralds of Valdemar Series #6),$7.99 ,Mercedes Lackey,9780756401139,DAW,10/28/03,432,6.74(w) x 10.88(h) x 1.01(d)
BN2411,The Pledge (Pledge Trilogy Series #1),$9.41 ,Kimberly Derting,9781442422025,Margaret K. McElderry Books,10/30/12,352,8.24(w) x 5.44(h) x 0.90(d)
BN2412,"Spectrum Science Test Practice, Grade 8",$9.95 ,School Specialty Publishing,9780769680682,"Carson-Dellosa Publishing Company, Incorporated",10/1/06,96,8.50(w) x 11.00(h) x 0.25(d)
BN2413,Troubling a Star (Austin Family Series #5),$9.99 ,Madeleine L'Engle,9780312379346,Square Fish,9/2/08,336,5.20(w) x 7.50(h) x 1.00(d)
BN2414,"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady (Bloody Jack Adventure Series #2)",$8.08 ,L. A. Meyer,9780152054595,Houghton Mifflin Harcourt,1/31/11,495,4.50(w) x 6.90(h) x 1.30(d)
BN2415,Star Wars Planet of Twilight,$7.99 ,Barbara Hambly,9780553575170,Random House Publishing Group,5/28/98,416,4.16(w) x 6.87(h) x 1.04(d)
BN2416,Indelible (Twixt Series #1),$7.73 ,Dawn Metcalf,9780373210732,Harlequin,7/30/13,384,5.60(w) x 8.08(h) x 1.02(d)
BN2417,"Tan Lines: Sand, Surf, and Secrets; Rays, Romance, and Rivalry; Beaches, Boys, and Betrayal",$7.52 ,Katherine Applegate,9781416961345,Simon Pulse,6/30/08,544,5.10(w) x 7.40(h) x 1.50(d)
BN2418,Envy (Luxe Series #3),$7.67 ,Anna Godbersen,9780061345746,HarperCollins Publishers,9/29/09,405,5.31(w) x 8.00(h) x 1.05(d)
BN2419,"Yes, Your Parents Are Crazy!: A Teen Survival Handbook",$9.96 ,Michael J. Bradley,9780936197487,"Harbor Press, Inc.",6/28/04,432,6.09(w) x 9.06(h) x 0.98(d)
BN2420,Priestess of Avalon (Avalon Series #4),$12.46 ,Marion Zimmer Bradley,9780451458629,Penguin Publishing Group,7/28/02,416,6.09(w) x 9.06(h) x 0.93(d)
BN2421,Bright Young Things (Bright Young Things Series #1),$7.88 ,Anna Godbersen,9780061962677,HarperCollins Publishers,8/2/11,416,5.30(w) x 7.90(h) x 1.20(d)
BN2422,Star Wars The Corellian Trilogy #1: Ambush at Corellia,$5.87 ,Roger MacBride Allen,9780553298031,Random House Publishing Group,2/28/95,320,6.86(w) x 10.98(h) x 0.86(d)
BN2423,Conspiracies (Shadow Grail Series #2),$9.41 ,Mercedes Lackey,9780765317629,Tom Doherty Associates,7/5/11,352,8.06(w) x 5.54(h) x 0.94(d)
BN2424,Memory (Vorkosigan Saga),$6.57 ,Lois McMaster Bujold,9780671878450,Baen,10/1/97,480,6.70(w) x 4.30(h) x 1.00(d)
BN2425,Moon Over Tennessee,$8.95 ,Craig Crist-Evans,9780618311071,Houghton Mifflin Harcourt,6/1/03,64,6.00(w) x 9.00(h) x 0.15(d)
BN2426,"The Teen Money Manual: A Guide to Cash, Credit, Spending, Saving, Work, Wealth, and More",$7.94 ,Kara McGuire,9781623701352,Capstone Young Readers,8/28/14,208,6.10(w) x 9.00(h) x 0.70(d)
BN2427,"Study Smarter, Not Harder",$19.26 ,Kevin Paul,9781770402188,"Self-Counsel Press, Inc.",8/7/14,224,8.09(w) x 10.00(h) x 0.51(d)
BN2428,En llamas (Catching Fire),$16.34 ,Suzanne Collins,9788427202139,"Lectorum Publications, Inc.",3/1/12,407,5.60(w) x 8.22(h) x 1.42(d)
BN2429,Chicken Soup for the Soul: Teens Talk Tough Times: Stories about the Hardest Parts of Being a Teenager,$10.80 ,Jack Canfield,9781935096030,Chicken Soup for the Soul,8/26/08,380,8.44(w) x 5.52(h) x 1.04(d)
BN2430,S.E.X.: The All-You-Need-To-Know Progressive Sexuality Guide to Get You Through High School and College,$15.19 ,Heather Corinna,9781600940101,Da Capo Press,4/28/07,332,7.00(w) x 9.00(h) x 0.90(d)
BN2431,The Rising (Department 19 Series #2),$7.61 ,Will Hill,9781595146298,Penguin Young Readers Group,7/25/13,592,5.40(w) x 8.20(h) x 1.20(d)
BN2432,"100 Questions You'd Never Ask Your Parents: Straight Answers to Teens' Questions About Sex, Sexuality, and Health",$9.99 ,Elisabeth Henderson,9781596438682,Roaring Brook Press,8/27/13,160,4.90(w) x 7.00(h) x 0.50(d)
BN2433,The False Princess,$8.71 ,Eilis O'Neal,9781606843925,Lerner Publishing Group,10/9/12,336,5.36(w) x 7.84(h) x 0.72(d)
BN2434,Shadow Kiss: A Graphic Novel,$9.41 ,Richelle Mead,9781595144317,Penguin Young Readers Group,12/31/13,160,6.00(w) x 8.40(h) x 0.60(d)
BN2435,Jealousy (Strange Angels Series #3),$9.99 ,Lili St. Crow,9781595142900,Penguin Young Readers Group,7/29/10,320,8.30(w) x 5.52(h) x 0.87(d)
BN2436,Six Months to Live (Dawn Rochelle Series #1),$4.99 ,Lurlene McDaniel,9781581960037,Lerner Publishing Group,9/15/03,136,4.20(w) x 6.95(h) x 0.45(d)
BN2437,My Favorite Mistake (A Circuit Series #2),$7.68 ,Catherine Hapka,9781599906423,Bloomsbury USA,2/28/12,256,5.58(w) x 8.52(h) x 0.72(d)
BN2438,There Will Come a Time,$8.68 ,Carrie Arcos,9781442495869,Simon Pulse,5/12/15,336,8.20(w) x 5.50(h) x 0.90(d)
BN2439,Most Likely to Succeed,$9.99 ,Jennifer Echols,9781442474512,Simon Pulse,8/4/15,352,5.50(w) x 8.20(h) x 0.90(d)
BN2440,The Stout-Hearted Seven: Orphaned on the Oregon Trail (Sterling Point Books Series),$6.95 ,Neta Lohnes Frazier,9781402736179,Sterling,8/28/06,208,5.50(w) x 8.25(h) x (d)
BN2441,The Tyrant's Daughter,$9.27 ,J.C. Carleson,9780449809990,Random House Children's Books,7/28/15,304,5.50(w) x 8.10(h) x 0.80(d)
BN2442,When It Happens,$7.98 ,Susane Colasanti,9780142411551,Penguin Young Readers Group,5/1/08,336,5.50(w) x 8.20(h) x 1.00(d)
BN2443,The Fire Wish,$9.99 ,Amber Lough,9780385369794,Random House Children's Books,7/14/15,336,5.40(w) x 8.10(h) x 0.90(d)
BN2444,MindWar,$7.16 ,Andrew Klavan,9781401688943,"Nelson, Thomas, Inc.",3/24/15,336,5.40(w) x 8.50(h) x 0.90(d)
BN2445,The Ghost,$7.99 ,Danielle Steel,9780440224853,Random House Publishing Group,11/28/98,432,4.16(w) x 6.90(h) x 1.17(d)
BN2446,The Juvie Three,$7.76 ,Gordon Korman,9781423101628,Disney-Hyperion,1/5/10,256,5.20(w) x 7.50(h) x 0.80(d)
BN2447,Seventeen Ultimate Guide to Style: How to Find Your Perfect Look,$13.81 ,Ann Shoket,9780762441938,Running Press Book Publishers,7/5/11,192,9.50(w) x 10.40(h) x 0.60(d)
BN2448,This Dark Endeavor (Apprenticeship of Victor Frankenstein Series #1),$7.85 ,Kenneth Oppel,9781442403161,Simon & Schuster Books For Young Readers,5/22/12,298,5.80(w) x 8.30(h) x 1.10(d)
BN2449,Top Ten Clues You're Clueless,$9.27 ,Liz Czukas,9780062272423,HarperCollins Publishers,12/9/14,304,5.20(w) x 7.90(h) x 0.80(d)
BN2450,"Rule of the Bone: Novel, a",$11.35 ,Russell Banks,9780060927240,HarperCollins Publishers,3/28/96,400,5.00(w) x 7.50(h) x 0.90(d)
BN2451,Prince of Shadows: A Novel of Romeo and Juliet,$7.94 ,Rachel Caine,9780451414427,Penguin Publishing Group,2/3/15,384,5.40(w) x 8.20(h) x 1.00(d)
BN2452,Orleans,$9.99 ,Sherri L. Smith,9780147509963,Penguin Young Readers Group,3/6/14,352,5.40(w) x 8.20(h) x 1.30(d)
BN2453,Paper Covers Rock,$6.08 ,Jenny Hubbard,9780385740562,Random House Children's Books,6/12/12,192,5.60(w) x 8.10(h) x 0.60(d)
BN2454,Let the Sky Fall (Sky Fall Series #1),$8.99 ,Shannon Messenger,9781442450424,Simon Pulse,12/3/13,432,5.84(w) x 8.12(h) x 1.14(d)
BN2455,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,$7.87 ,Jacob Boas,9780312535674,Square Fish,3/17/09,208,5.40(w) x 8.20(h) x 0.60(d)
BN2456,The Goats,$9.99 ,Brock Cole,9780312611910,Square Fish,6/22/10,192,5.48(w) x 8.15(h) x 0.51(d)
BN2457,Star Wars Episode V: The Empire Strikes Back,$7.19 ,Donald F. Glut,9780345320223,Random House Publishing Group,6/28/85,224,4.16(w) x 6.88(h) x 0.58(d)
BN2458,Sons of Destiny (Cirque Du Freak Series #12),$8.71 ,Darren Shan,9780316016636,"Little, Brown Books for Young Readers",9/1/07,272,5.52(w) x 8.32(h) x 0.76(d)
