Label,Beer Name,Brew Factory Name,Style,ABV
B4117,Pipeworks Santa vs. Unicorn American Barleywine,Pipeworks Brewing Company,Barley Wine,10%
B4119,Redhook Treblehook,Redhook Brewery,Barley Wine,10.10%
B412,Austin Beerworks Battle Axe Imperial Red Ale,Austin Beerworks,American Strong Ale,8%
B4121,Short_s Bourbon Wizard,Short_s Brewing Company,Barley Wine,11.80%
B4123,Firestone Walker Maltose Falcons Brownywine,Firestone Walker Brewing Co &#40;Duvel Moortgat&#41;,American Strong Ale,13.60%
B4124,Kentucky Bourbon Barrel Barleywine,Alltech Lexington Brewing And Distilling,Barley Wine,10%
B4125,New England Attempted RedRum,New England Brewing Co.,Barley Wine,-
B4127,Pipeworks Reaper vs Unicorn,Pipeworks Brewing Company,Barley Wine,10%
B4128,Mountain Goat Before the Dawn,Mountain Goat Beer &#40;Asahi Holdings - Australia&#41;,Black IPA,7.40%
B4129,Town Hall Twisted Trace,Minneapolis Town Hall Brewery,Barley Wine,10.90%
B413,The Brew Hub Keybilly,The Brew Hub,Amber Ale,5.40%
B4130,_i_lavar Barley Wine,_i_lavar - První Svobodný _abov&#345;eský Pivovar,Barley Wine,-
B4131,Beerbliotek / Flying Couch Night & Day,Beerbliotek,Black IPA,8%
B4132,Sebago Single Batch Series Barleywine,Sebago Brewing Company,Barley Wine,12.50%
B4133,Leinenkugels Big Eddy Ryewine Ale,Leinenkugel Brewing Company &#40;Tenth & Blake Beer Co.&#41;,Barley Wine,10%
B4134,Half Acre Quakerbridge Barley Wine,Half Acre Beer Company,Barley Wine,10%
B4136,4 Pines Comfortably Numb,4 Pines Brewing Company,Stout,5.40%
B4138,Fish Tale Leviathan Barleywine &#40;Batch 5+&#41;,Fish Brewing Company/Leavenworth Beers,Barley Wine,10%
B4139,Austin Beer Garden Luxury Liner,Austin Beer Garden Brewery,Imperial IPA,7.80%
B4141,Driftwood Old Cellar Dweller Barleywine,Driftwood Brewery &#40;Canada&#41;,Barley Wine,14%
B4142,Cambridge Barrel-Aged Blunderbuss Barleywine,Cambridge Brewing Company,Barley Wine,11%
B4143,Mikkeller Big Worst Barley Wine,De Proefbrouwerij,Barley Wine,18.50%
B4145,Alley Kat Olde Deuteronomy Barley Wine,Alley Kat Brewing Company,Barley Wine,10.30%
B4146,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,Barley Wine,10.40%
B4149,Black Raven Old Birdbrain Barleywine,Black Raven Brewing,Barley Wine,12.20%
B415,Cismontane Deciduous IPA,Cismontane Brewing,American Pale Ale,4.50%
B4150,Appalachian Broad Street Barley Wine,Appalachian Brewing Company &#40;PA&#41;,Barley Wine,12.80%
B4151,The Bruery Oaked Old Richland,The Bruery,Barley Wine,11.10%
B4154,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing,Barley Wine,17.50%
B4155,Newmans Woolly Rhinoceros,Celt Experience,Bitter,4.30%
B4156,Solemn Oath Heavyweight Ticklefight Champion of the World,Solemn Oath Brewery,Barley Wine,12%
B4158,Marin Old Dipsea Barleywine Style Ale,Marin Brewing Company,Barley Wine,9%
B4159,Crazy Mountain Lawyers,Crazy Mountain Brewing Company,Barley Wine,10%
B416,Grizzly Peak Steelhead Red Guns and Money,Grizzly Peak Brewing Co.,Amber Ale,5.50%
B4161,Elysian Cyclops Barleywine,Elysian Brewing &#40;AB-InBev&#41;,Barley Wine,9.85%
B4164,Equinox Entropycal Red IPA,Equinox Brewing,India Pale Ale &#40;IPA&#41;,6.10%
B4166,Ninkasi Critical Hit Barley Wine,Ninkasi Brewing Company,Barley Wine,10%
B4168,FiftyFifty Annularity,FiftyFifty Brewing Company,Barley Wine,7.50%
B4169,Nørrebro Little Korkny Ale,Nørrebro Bryghus,Barley Wine,12.25%
B417,Big Bay Boatilla Amber Ale,Milwaukee Brewing Company,Amber Ale,4.80%
B4170,Dick_s Barley Wine,Dick_s Brewing Company,Barley Wine,10%
B4172,Kuhnhenn Vintage Ale,Kuhnhenn Brewing,Barley Wine,17%
B4174,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25%
B4175,Bills Foggy Notion Weissbier,Bills Tavern and Brewhouse,German Hefeweizen,-
B4176,Kuhnhenn American Barley Wine,Kuhnhenn Brewing,Barley Wine,11.50%
B4179,1516 Grand Reserve Triple Barrique,1516 Brewing Company,Belgian Strong Ale,-
B418,Columbus Bourbon Barrel Aged Uncle Rusty,Columbus Brewing Company,American Strong Ale,-
B4180,Horseheads Domination Ale,Horseheads Brewing,Barley Wine,12%
B4181,Brutopia Rocket Fuel,Brutopia,Imperial IPA,11%
B4183,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50%
B4184,Shoreline Big Bourbon Series Discombobulation Celebration Ale,Shoreline Brewery,Barley Wine,13%
B4186,East End Gratitude &#40;Bourbon Barrel Aged&#41;,East End Brewing Company,Barley Wine,-
B4187,18th Street Barrel Aged Devil_s Spear,18th Street Brewery,Barley Wine,11.50%
B4188,FiftyFifty Old Conundrum Barley Wine,FiftyFifty Brewing Company,Barley Wine,9.05%
B4189,_ l_Abri de la Tempête Corps Mort,_ l_Abri de la Tempête,Barley Wine,9%
B4190,13 Virtues Patience Imperial Stout ,13 Virtues Brewing Company,Imperial Stout,10.50%
B4191,Tired Hands MotherAnimal,Tired Hands Brewing Company,Barley Wine,11.20%
B4193,Portsmouth Barleywine,Portsmouth Brewery,Barley Wine,11.50%
B4194,Kane Vengeful Heart,Kane Brewing Company,Barley Wine,10.20%
B4196,Town Hall Twisted Reality Barleywine,Minneapolis Town Hall Brewery,Barley Wine,10.98%
B4198,Oskar Blues Old Double Bagger &#40;ODB&#41;,Oskar Blues Brewery,Barley Wine,13.20%
B4199,Union Craft Chessie Barleywine,Union Craft Brewing Company,Barley Wine,9.80%
B42,Terrapin Oaked Big Hoppy Monster,Terrapin Beer Company,Imperial IPA,10.60%
B420,Denali Single Engine Red,Denali Brewing Company,Amber Ale,5.60%
B4201,Barrier Tenderfoot,Barrier Brewing Company,Imperial IPA,8.20%
B4203,Phillips Trainwreck Barley Wine,Phillips Brewing Co.,Barley Wine,10%
B4204,Rock Bottom Boston Liquid Courage Barley Wine,Rock Bottom Boston,Barley Wine,11%
B4205,Haymarket Clare_s Right Hook ,Haymarket Pub & Brewery,Barley Wine,12.50%
B4206,Smuttynose Smuttlabs Ol_ Grundy Humper,Smuttynose Brewing Company,Barley Wine,10.80%
B4208,Saint Arnold Bishops Barrel #10,Saint Arnold Brewing Company,Barley Wine,12.70%
B4209,Grand Lake Barrel Aged Super Chicken Barley Wine,Grand Lake Brewing Co,Barley Wine,11%
B4210,Four Peaks Hopsquatch Barleywine,Four Peaks Brewing Company,Barley Wine,11.50%
B4211,Big Rig Release the Hounds,Big Rig Brewery,Black IPA,6.20%
B4212,Cape Ann Fisherman_s Tea Party,Cape Ann Brewing Company,Barley Wine,9%
B4213,5 Rabbit Ponche ,5 Rabbit Cerveceria,Barley Wine,11.50%
B4214,Carolina Old 392 Barleywine,Carolina Brewing Company,Barley Wine,9.30%
B4215,Odell Gramps,Odell Brewing Company,Sweet Stout,6.40%
B4216,Golden City Centurion Barleywine Ale,Golden City Brewery,Barley Wine,11.20%
B4218,13 Virtues Mob Barleywine,13 Virtues Brewing Company,Barley Wine,9%
B4219,Big Time Old Wooly Barleywine,Big Time Brewery,Barley Wine,9%
B422,Cahaba Liquidambar Amber Ale,Cahaba Brewing Company,Amber Ale,5.50%
B4220,Harmon Super Samurai Barley Wine Ale,Harmon Brewery & Restaurant,Barley Wine,11%
B4221,Mikkeller / Three Floyds Risgoop,De Proefbrouwerij,Barley Wine,10.40%
B4222,Elysian The Gourdfather Pumpkin Barleywine,Elysian Brewing &#40;AB-InBev&#41;,Spice/Herb/Vegetable,11.20%
B4223,Elevator Barrel Aged Barley Wine,Elevator Brewing Company,Barley Wine,-
B4224,Breakwater Wellenbrecher Lager,Breakwater Brewing Company,Premium Lager,5.20%
B4225,Alcatraz Annihilator Doppelbock,Alcatraz Brewing,Doppelbock,8.50%
B4226,612 Brew Mary Ann,612 Brew,Spice/Herb/Vegetable,4.10%
B4227,Boundary Bay Old Bounder,Boundary Bay Brewery and Bistro,Barley Wine,10%
B4229,Mighty Oak Snowbeard,Mighty Oak,Bitter,4%
B423,Olde Johnnie Ale,Cold Spring Brewery,Amber Ale,4.70%
B4230,Black Husky Beware of Dog Series: Headbutter Barleywine,Black Husky Brewing,Barley Wine,-
B4231,Revolution Barrel Aged Institutionalized Barley Wine,Revolution Brewing Company,Barley Wine,13%
B4232,Tighthead Barrel Aged Old Kaya Dog Barleywine,Tighthead Brewing Company,Barley Wine,10.30%
B4233,Fort George Hogfather,Fort George Brewery,Imperial Porter,8.20%
B4234,White Birch Barley Wine Ale,White Birch Brewing,Barley Wine,9%
B4236,Nebraska Inception Series Runnin_ with the Devil,Nebraska Brewing Company,Barley Wine,11.90%
B4237,Anderson Valley Barrel Aged Horn of the Beer Barley Wine,Anderson Valley Brewing Company,Barley Wine,8.60%
B4238,BrewDog Clown King,BrewDog,Barley Wine,12%
B4239,Creature Comforts Tritonia,Creature Comforts Brewing Company,Grodziskie/Gose/Lichtenhainer,4.50%
B4240,BrewDog / Oskar Blues Shipwrecker Circus,BrewDog,Barley Wine,10.50%
B4242,Snipes Mountain Roza Reserve,Snipes Mountain Microbrewery,Barley Wine,9.20%
B4243,Cathedral Square Repent Rye,Crown Valley Brewing & Distilling,Barley Wine,9%
B4244,Abbot BrewHouse Benedictus Primus,Abbot BrewHouse,Stout,7%
B4246,Burnt Hickory Killdozer 12 Point Buck Ale,Burnt Hickory Brewery,Barley Wine,13%
B4248,Ladyface Oaked Bluebelly Barleywine,Ladyface Ale Companie,Barley Wine,10.50%
B425,Copperhead Red,Copperhead Brewery,Amber Ale,5.30%
B4252,Block 15 Hypnosis,Block 15 Brewery,Barley Wine,12%
B4254,Excel Ryeday The 13th,Excel Brewing Company,Barley Wine,12%
B426,Grado Plato Strada S. Felice,Birrificio Grado Plato,Spice/Herb/Vegetable,8%
B4260,Napa Smith Grateful Dog Barleywine,Napa Smith Brewery,Barley Wine,10%
B4261,Tired Hands StonerWitch,Tired Hands Brewing Company,Barley Wine,10.80%
B4262,Drakes Rakish Ryewine,Drakes Brewing Company,Barley Wine,11.50%
B4266,Mother_s Foggy Notion -Single Barrel,Mother_s Brewing Company,Barley Wine,10.80%
B4267,La Voie Maltée Polissonne,La Voie Maltée,Barley Wine,10%
B4268,Revolution Mineshaft Gap,Revolution Brewing Company,Barley Wine,13%
B4269,Twisted Pine Bough Breaker Barleywine,Twisted Pine Brewing,Barley Wine,9.10%
B427,Brakspear Downpour,Brakspear &#40;Marstons&#41;,Bitter,4.50%
B4270,Albuquerque The Dukes Pale Ale,Albuquerque Brewing Company,American Pale Ale,6%
B4272,Burnt Hickory / Coastal Empire March to the Sea,Burnt Hickory Brewery,Barley Wine,11%
B4273,Piece Barrel Aged Moose Knuckle,Piece Brewery & Pizzeria,Barley Wine,-
B4274,Jackie O_s Really Nelson India Red Ale,Jackie O_s Pub & Brewery,Amber Ale,7%
B4275,Animal Big Bang,XT Brewing,Specialty Grain,4.60%
B4276,Sockeye Old Devils Tooth Barleywine,Sockeye Brewing,Barley Wine,10.30%
B4278,5 Seasons North Cloud 9 Barleywine,5 Seasons North,Barley Wine,10.40%
B4279,FiftyFifty Cherry Annularity,FiftyFifty Brewing Company,Barley Wine,12.50%
B428,New Albanian Hoosier Daddy Crimson & Cream Ale,New Albanian Brewing Company,American Strong Ale,7%
B4280,Brouhaha Gaz de Course,Broue Pub Brouhaha,Barley Wine,12%
B4281,Hay Camp Hoplessness Barleywine,Hay Camp Brewing Company,Barley Wine,9.10%
B4284,Du Lac Saint-Jean Frappabord,Microbrasserie du Lac Saint-Jean,Barley Wine,11%
B4285,Port Jeff Cold North Wind,Port Jeff Brewing Company,Barley Wine,8.70%
B4288,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70%
B4289,10 Barrel Mike Saw a Sasquatch Session Ale,10 Barrel Brewing &#40;AB InBev&#41;,Golden Ale/Blond Ale,4.70%
B4291,Crazy Mountain Old Soul Belgian Strong Ale,Crazy Mountain Brewing Company,Belgian Strong Ale,7.50%
B4292,Union Craft Chessie Barleywine Barrel Aged,Union Craft Brewing Company,Barley Wine,9.80%
B4295,Barrington Yule Fuel,Barrington / Berkshire Mountain Brewery,Barley Wine,11%
B4296,Walking Man Bourbon Barrel Old Stumblefoot,Walking Man Brewing,Barley Wine,13%
B4298,Equinox Midwinter Warmer,Equinox Brewing,Barley Wine,10%
B4299,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-
B43,Airways Autumnfest Lager,Airways Brewing Company,Oktoberfest/Märzen,-
B430,Lighthouse Siren Red Ale ,Lighthouse Brewing &#40;Canada&#41;,American Strong Ale,8%
B4300,Bluejacket High Society,Bluejacket,Barley Wine,9.60%
B4301,Barley BB10° &#40;Dexi&#41;,Birrificio Barley,American Strong Ale,10%
B4303,Capitol City Slobberknocker Barleywine,Capitol City Brewing Company,Barley Wine,11.50%
B4305,Beer Works Hercules Strong Ale,Beer Works,Barley Wine,11.50%
B4306,AleSmith YuleSmith &#40;Summer&#41; India Pale Ale,AleSmith Brewing Company,Imperial IPA,8.50%
B4309,Ale Asylum Diablo Belga ,Ale Asylum,Abbey Dubbel,9.20%
B4310,Birra del Borgo Sedicigradi,Birra del Borgo,Barley Wine,16%
B4312,Brewsters Blue Monk Barley Wine,Brewsters Brewing Co. - Alberta,Barley Wine,9.90%
B4313,Motor City Winter Ale,Motor City Brewing Works,American Strong Ale,8.80%
B4314,Side Project Anabasis,Perennial Artisan Ales,Barley Wine,14%
B4315,De Molen Bommen & Granaten Cascade Dry Hopped,Brouwerij de Molen,Barley Wine,15.20%
B4318,Empire Barley Wine,Empire Brewing Company,Barley Wine,12.50%
B432,Quidi Vidi 1892 Traditional Ale,Quidi Vidi Brewing Company,Amber Ale,5%
B4323,Barrier Undertow Dunkel Rauch,Barrier Brewing Company,Smoked,5.50%
B4324,Devils Canyon Barrel of Monkeys Barleywine,Devils Canyon Brewing Co.,Barley Wine,16%
B4326,Wormtown Beer Goggles Barleywine,Wormtown Brewing Co.,Barley Wine,10%
B4327,Mike Hess Ordeum Rex Barley Wine,Mike Hess Brewing Company,Barley Wine,11.50%
B4329,Barnstormer Dead Stick Stout,Barnstormer Brewing and Pizzeria,Stout,7%
B4330,Hangar 24 Barrel Roll No. 04: Hammerhead - Bourbon Barrel Aged with Chai Tea,Hangar 24 Craft Brewery,Barley Wine,13.90%
B4331,8 Wired Flat White Coffee Milk Stout,8 Wired Brewing,Sweet Stout,5.50%
B4335,Omnipollo Erzulie Barley Wine,De Proefbrouwerij,Barley Wine,13%
B4337,Les Brasseurs du Temps Mea Magna Culpa,Les Brasseurs du Temps,Barley Wine,9%
B434,Fredericksburg Enchanted Rock Red Ale,Fredericksburg Brewing Company,Amber Ale,5.30%
B4342,Pizza Port Old Boneyards Barleywine ,Pizza Port &#40;Solana Beach&#41;,Barley Wine,9.80%
B4344,Sprague Farm Barbarian Barley Wine,Sprague Farm & Brew Works,Barley Wine,-
B4345,Crabtree Woody B. Barley Wine Ale,Crabtree Brewing Company,Barley Wine,12%
B4347,BrewDog #MashTag 2015,BrewDog,Barley Wine,10%
B4349,Pizza Boy / Chip Bender - Benders Barleywine,Pizza Boy Brewing,Barley Wine,10%
B435,Aztec Sacrifice Red IPA,Aztec Brewing Company,India Pale Ale &#40;IPA&#41;,7.60%
B4350,Jackie O_s Bourbon Barrel Nutted Brick Kiln,Jackie O_s Pub & Brewery,Barley Wine,11.50%
B4351,Peter Bs Dr. Strangelove,Peter Bs Brewpub,India Pale Ale &#40;IPA&#41;,6.10%
B4352,Blue Hills Fortis Pagus,Blue Hills Brewery,Barley Wine,11.80%
B4353,Telegraph Obscura Aurantium,Telegraph Brewing Company,Barley Wine,10%
B4354,Strange Land Bishopsgate,Strange Land Brewery,Barley Wine,10.90%
B4355,Mikkeller Big Worster Barrel Aged Barley Wine Malaga Edition,De Proefbrouwerij,Barley Wine,18.30%
B4356,Hermit Thrush Abbey Series #  1 - Jolly Abbot Barley Wine,Hermit Thrush Brewery,Barley Wine,13%
B4357,Trinity Wolfs Breath Winter Warmer,Trinity Brewhouse,Barley Wine,9%
B4358,21st Amendment Bourbon Barrel Lower da Boom Barleywine,21st Amendment Brewery,Barley Wine,9.50%
B4359,Flying Goose Isle Of Pines Barley Wine,Flying Goose Brew Pub,Barley Wine,9.40%
B436,Aardwolf / Pinglehead How Heavy This Hop,Aardwolf,Imperial IPA,9.10%
B4361,Le Castor Vin No. 1 Grande Réserve &#40;fûts de rhum&#41;,Microbrasserie Le Castor - Le Castor Brewing Co.,Barley Wine,9.50%
B4364,Devils Backbone Tectonic Barleywine,Devils Backbone Brewing Company,Barley Wine,11%
B4366,Destihl Triton Barleywine,Destihl Brewery,Barley Wine,11.50%
B4367,Hardywood x RVA Beard League Barleywine 2014,Hardywood Park Craft Brewery,Barley Wine,12.50%
B4369,Amsterdam X Sawdust City X Great Lakes X Indie Ale Barley Wine &#40;Oak&#41;,Amsterdam Brewing Company,Barley Wine,10%
B4370,American Old Glory Barleywine,American Brewing Company,Barley Wine,10.50%
B4371,Absolution Angel_s Demise,Absolution Brewing Company,India Pale Ale &#40;IPA&#41;,7.20%
B4372,Bullfrog Oak Aged Old Toad Barleywine,Bullfrog Brewery,Barley Wine,11.50%
B4373,Birdsong Sticky Situation ,Birdsong Brewing,American Pale Ale,6%
B4376,Relic Morgue Party,Relic Brewing Company,Barley Wine,10.80%
B4377,Odd Side Ales Colossal Oversight,Odd Side Ales,Barley Wine,12%
B4379,Beer Here Farligwine,De Proefbrouwerij,Barley Wine,11%
B438,Simeon Jones River Valley Amber Ale,Northampton Brewing Co. &#40;NB&#41;,Amber Ale,4.50%
B4383,Barley Browns Sledwreck Winter Ale,Barley Browns Brewpub,Old Ale,10.50%
B4384,Carlow O_Hara_s Barrel Aged Series Barley Wine,Carlow,Barley Wine,9.60%
B4387,4 Noses Bonaparte Barleywine &#40; Breckenridge Bourbon Barrel Aged&#41;,4 Noses Brewing Company,Barley Wine,9.50%
B4388,Broadway Pub Elixir de Belphegor Barley Wine,Broadway Pub,Barley Wine,10%
B4389,Eden The Embalmer,Eden Brewery &#40;Cumbria&#41;,Black IPA,5.50%
B439,Amicas Infinite Search,Amicas Pizza & Microbrew,Imperial Stout,12%
B4390,Aardwolf Whisperer in Darkness,Aardwolf,Barley Wine,10.40%
B4395,The Brew Gentlemen Nonstop Forever &#40;Batch 1&#41;,The Brew Gentlemen Beer Company,Barley Wine,10.40%
B4398,Laurelwood Bourbon Barrel Olde Reliable,Laurelwood Public House & Brewery,Barley Wine,-
B44,AleSmith My Bloody Valentine,AleSmith Brewing Company,Amber Ale,6.66%
B440,Epic Cross Fever Amber Ale,Epic Brewing Company &#40;UT/CO&#41;,Amber Ale,4.80%
B443,Lagerheads Bed Head Red,Lagerheads Brewing Company,Amber Ale,5.90%
B444,Squatters Radio From Hell the Brew&#033; Red as Hell Ale,Squatters Craft Beers,Amber Ale,5.50%
B445,Blue Frog Red Ale,Blue Frog Brewery,American Strong Ale,7.65%
B446,Abbeydale Epiphany,Abbeydale,Golden Ale/Blond Ale,4.60%
B447,Bloomington Lambic-aged Ruby Bloom Amber,Bloomington Brewing Co.,Sour/Wild Ale,-
B448,Acadian Farms India Red Ale &#40;IRA&#41;,Acadian Farms & Brewery,India Pale Ale &#40;IPA&#41;,6.90%
B45,BridgePort Kingpin Double Red Ale,BridgePort Brewing,American Strong Ale,7.50%
B450,East Coast Kick Back Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,5.50%
B452,Hockley Valley Amber,Hockley Valley Brewing & Malting Company,Amber Ale,4.20%
B453,Trailhead Red Amber Ale,Trailhead Brewing Co.,Amber Ale,-
B454,603 9th State Red IPA,603 Brewery,India Pale Ale &#40;IPA&#41;,7.10%
B456,Beer Works Victory Red,Beer Works,Amber Ale,5%
B457,21st Amendment Toaster Pastry,21st Amendment Brewery,India Pale Ale &#40;IPA&#41;,7.60%
B458,Ruby Mountain Angel Creek Amber Ale,Ruby Mountain Brewing Company,Amber Ale,-
B459,Baeltane Farmer_s Flock,Baeltane Brewing,Saison,5.10%
B46,The Bruery Double Dry Hopped Loakal Red,The Bruery,Amber Ale,6.90%
B460,Hitachino Nest Amber Ale,Kiuchi Brewery,Amber Ale,6%
B461,Roscoe Trout Town American Amber Ale ,Adirondack Pub and Brewery,Amber Ale,5.60%
B462,Anderson Valley Bahl Hornin_ Imperial Boont Amber Ale,Anderson Valley Brewing Company,American Strong Ale,8.80%
B463,Auburn Alehouse Red Headed Hop Donkey,Auburn Alehouse &#40;CA&#41;,American Strong Ale,8.30%
B466,Golden Triangle Hop Lobster,Golden Triangle,American Pale Ale,5.50%
B467,Big Time Matts Red Eye IPA,Big Time Brewery,India Pale Ale &#40;IPA&#41;,6%
B468,Branchline Evil Owl Amber,Branchline Brewing,Amber Ale,5.24%
B469,Track 7 Daylight Amber,Track 7 Brewing Company,Amber Ale,6.25%
B470,Wisco Disco,Stillmank Brewing Company,Amber Ale,5.10%
B471,Boneyard Skunkape India Red Ale,Boneyard Beer Company,India Pale Ale &#40;IPA&#41;,6.50%
B473,Rivertowne Patrick_s Poison,Rivertowne Pour House,American Strong Ale,9.30%
B475,Black Diamond Steep Trail Amber Ale,Black Diamond Brewing Company,Amber Ale,5.70%
B476,Upland Easy Chair Amber Ale,Upland Brewing Company,Amber Ale,5.60%
B477,Alpha Smoked Red Ale,Cerveses Alpha,Smoked,5.80%
B478,JailHouse Conjugal Visit,JailHouse Brewing Co,Amber Ale,6%
B479,Scuttlebutt Tell Tale Red,Scuttlebutt Brewing Co.,Amber Ale,5%
B48,Redhook CopperHook Spring Ale,Redhook Brewery,Amber Ale,5.80%
B480,21st Amendment / Firestone Walker / Stone El Camino &#40;Un&#41;Real Black Ale,Stone Brewing Company,American Strong Ale,9.50%
B481,Gnarly Oak Hazelnut Dark,Minhas Craft Brewery,Amber Ale,5.50%
B482,Lengthwise Triple Hop Red Ale,Lengthwise Brewery,Amber Ale,5.60%
B484,21st Amendment Red Headed Stranger,21st Amendment Brewery,Amber Ale,6.30%
B486,Archers Single Hop Amber Ale,Evan Evans,Amber Ale,4%
B488,Fish Tale Vicious Circle Amber Ale,Fish Brewing Company/Leavenworth Beers,Amber Ale,5%
B489,Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60%
B49,The Duck-Rabbit Amber Ale,The Duck-Rabbit Craft Brewery,Amber Ale,5.50%
B490,Bricktown Rudolphs Red Nose Ale,Bricktown Brewery / Blackwater Grill,English Strong Ale,-
B491,Brewery Terra Firma Manitou Amber Ale,Brewery Terra Firma,Amber Ale,5.70%
B492,Ballistic Brewing Gorgon Red Ale,Indian Wells Brewing,Amber Ale,5.50%
B493,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,Amber Ale,5%
B495,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8%
B496,Howe Sound Three Beavers Imperial Red Ale,Howe Sound Brewing,American Strong Ale,7.50%
B497,Schmohz Amber Tease ,Schmohz Brewing Co.,Amber Ale,5.30%
B498,Sapporo Yebisu Kohaku,Sapporo Breweries,Amber Lager/Vienna,5.50%
B499,961 Red Ale,961 Beer - Gravity Brewing,Amber Ale,5.50%
B50,Samuel Adams Mighty Oak Ale,Boston Beer Company,Amber Ale,5.70%
B5000,Wadworth Light Ale,Wadworth,Bitter,3%
B5001,Wadworth Ipanema,Wadworth,Bitter,3.80%
B5002,Wadworth Henrys Smooth,Wadworth,Bitter,3.60%
B5003,Wadworth Heather & Honey,Wadworth,Traditional Ale,5%
B5004,Wadworth Dray Bells,Wadworth,Bitter,4.10%
B5005,Wadworth Cooper��s Vice,Wadworth,Fruit Beer,5%
B5006,Wadworth Corvus Stout,Wadworth,Stout,4.10%
B5007,Ushers Ruby Ale,Wadworth,English Strong Ale,6.20%
B5008,Wadworth / Dungarvan Copper Coast Irish Red Ale,Wadworth,Irish Ale,4.30%
B5009,Wadworth Crimson Dawn,Wadworth,Bitter,4.50%
B502,Berghoff Reppin_ Red Ale,Stevens Point Brewery,Amber Ale,6.20%
B504,Urban Legend You Big Dummy,Urban Legend Brewing Company,American Strong Ale,8.80%
B505,Mountain Goat Fancy Pants Amber Ale,Mountain Goat Beer &#40;Asahi Holdings - Australia&#41;,Amber Ale,5.20%
B506,Liberty Street Red Glare Amber Ale,Liberty Street Brewing Company,Amber Ale,5.20%
B507,Radiant Pig Gangster Duck American Red Ale,Radiant Pig Beer Company,Amber Ale,6.20%
B508,Banner American Ale,Brewmaster_s Tavern &#40;Opa-Opa Brewing&#41;,Amber Ale,3.40%
B51,Great Raft Make Believer,Great Raft Brewing,Session IPA,5%
B511,Emmetts McCarthy American Red,Emmetts Tavern and Brewing Company,Amber Ale,5.20%
B512,Cigar City Sertoma Smoke,Cigar City Brewing,Amber Ale,5%
B513,High Noon Annies Amber Ale,High Noon Saloon & Brewery,Amber Ale,5.50%
B514,Bucket List Storm Cat,Bucket List Brewing,India Pale Ale &#40;IPA&#41;,6.70%
B515,Fire Station 5 Fire Boat Amber,Portland Brewing Company &#40;Pyramid - North American Breweries&#41;,Amber Ale,-
B516,Big Choice Disconnected Red Ale,Big Choice Brewing,Amber Ale,6.70%
B517,Big Dog_s Honey Amber Ale,Big Dog_s Brewing Co.,Amber Ale,5.50%
B518,Santa Clara Valley New Almaden Red,Santa Clara Valley Brewing,American Strong Ale,10%
B519,Bespoke Raging Bull,Bespoke,Golden Ale/Blond Ale,3.50%
B52,Coronado Mermaids Red Ale,Coronado Brewing Company,Amber Ale,5.70%
B521,Half Moon Bay Mavericks Amber Ale,Half Moon Bay Brewing Company,Amber Ale,4.80%
B522,Hawaii Nui Sunset Amber Ale,Mehana Brewing Company,Amber Ale,5.40%
B523,Big Horn Bourbon Buttface Amber,Big Horn Brewing Company &#40;Ram International&#41;,Amber Ale,5.80%
B524,Legacy Bourbon Barrel Hedonism Red,Legacy Brewing,American Strong Ale,7.10%
B526,Omnipollo / Nómada En el Bosque Red,Companyia Cervesera del Montseny,Amber Ale,7%
B527,Two Beers Immersion Amber Ale,Two Beers Brewing Co.,Amber Ale,5.20%
B529,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09%
B53,Mad River Jamaica Red Ale,Mad River Brewery,Amber Ale,6.50%
B530,Squatters Emigration Amber Ale,Squatters Craft Beers,Amber Ale,4%
B531,Sawgrass Flat Tired Amber Ale,Sawgrass Brewing Company,Amber Ale,5.60%
B532,10 Barrel Rare Breed Imperial Red,10 Barrel Brewing &#40;AB InBev&#41;,American Strong Ale,11.50%
B534,Costa Rica_s Segua Red Ale,Costa Rica_s Craft Brewing Co.,Irish Ale,5%
B535,Central City Red Racer India Style Red Ale,Central City Brewers + Distillers,Irish Ale,5.50%
B536,Phillips Amber Ale,Heavy Seas Brewing Company,Amber Ale,-
B537,Hi-Wire Lion Tamer Red Rye,Hi-Wire Brewing,Specialty Grain,7%
B538,Georgetown Choppers Red Ale,Georgetown Brewing Company,Amber Ale,6.20%
B539,Boscos Derailleur Ale,Boscos Brewing Company &#40;Roma Pomodori&#41;,English Pale Ale,-
B54,Revolution Fistmas Ale,Revolution Brewing Company,Spice/Herb/Vegetable,6.30%
B540,Fordham Close Encounter Harvest Ale,Fordham Brewing Company &#40;Coastal Brewing Co.&#41;,Amber Ale,6.50%
