Label,Beer Name,Brew Factory Name,Style,ABV
A3607,Amberly Eyes,Sir Winston's Pub / G.G. Brewers,American Amber / Red Ale,6.00%
A3608,Edge Amber,Edge Brewing Company,American Amber / Red Ale,5.70%
A3609,La Gourmande,Microbrasserie Moulin 7,American Amber / Red Ale,5.30%
A3611,Amber Alt,Kaskaskia Brewing Company,American Amber / Red Ale,5.60%
A3612,Red Rothchild,BNA Brewing Co.,American Amber / Red Ale,5.50%
A3613,Meet Mister Mayhem,Triptych Brewing,American Amber / Red Ale,4.90%
A3614,Fireman's Amber,Waddell's Brewpub & Grille,American Amber / Red Ale,5.26%
A3615,Acacia Amber,Lake Charlevoix Brewing,American Amber / Red Ale,5.60%
A3616,Rousse Du Prospecteur,Microbrasserie Le Prospecteur,American Amber / Red Ale,5.00%
A3617,Arkie Amber Ale (AAA),Bubba Brew's Brewing Company,American Amber / Red Ale,5.60%
A3618,Das Rote,Handbrauerei Gerhard Forstner,American Amber / Red Ale,5.00%
A3619,Radio Banter,Redline Brewhouse,American Amber / Red Ale,4.90%
A3620,Smelteverket_�s Jamaican Blue,Ego Brygghus,American Amber / Red Ale,5.20%
A3621,De Vie,La Franche (Bière artisanale de Franche Comté),American Amber / Red Ale,-
A3622,Immortal Corruptor (Gwar Blood Dry Hopped Citra),Strangeways Brewing,American Amber / Red Ale,5.50%
A3623,Røde Toner,Ego Brygghus,American Amber / Red Ale,4.70%
A3624,Argyle,Destination Unknown Beer Co.,American Amber / Red Ale,7.90%
A3625,Orange Blossom Ale,Heroes Restaurant & Brewery,American Amber / Red Ale,5.10%
A3626,Forhekset Prinsesse,Ego Brygghus,American Amber / Red Ale,6.20%
A3627,Festival Amber,Festival Brewery,American Amber / Red Ale,3.80%
A3628,Moggy's Old Red Ale,Bubba Brew's Brewing Company,American Amber / Red Ale,-
A3629,Alligator Ale,Hops Grillhouse & Brewery,American Amber / Red Ale,-
A3630,Johnny Danger Copper Ale,Sugar Ridge Brewery,American Amber / Red Ale,5.50%
A3631,Red Star,Burley Oak Brewery,American Amber / Red Ale,6.50%
A3632,Les Petits Brasseurs,Microbrasserie Charlevoix,American Amber / Red Ale,5.20%
A3633,Through Silver In Blood Red Ale,Bloodline Brewing Company,American Amber / Red Ale,6.00%
A3634,Bin 1214 Rounded Red Ale,Babe's Bar-B-Que And Brewery,American Amber / Red Ale,7.80%
A3635,Hop Riot,Amsterdam Brewboys,American Amber / Red Ale,-
A3636,HBH Rubia,Pub HBH (_uñoa),American Amber / Red Ale,-
A3637,English Ruby Mild,ZwanzigZ,American Amber / Red Ale,4.80%
A3638,Anecdotalist Amber Ale,Kuracali Saké & Beer Brewery,American Amber / Red Ale,4.50%
A3639,Marching Orders,Wheaty Brewing Corps,American Amber / Red Ale,5.60%
A3640,L'Ambrée De La Poterne,La Suzannaise,American Amber / Red Ale,-
A3641,Escanaba River Amber Ale,Dead Bear Brewing Co.,American Amber / Red Ale,5.76%
A3642,BJ's Oasis Amber,BJ's Restaurant & Brewery,American Amber / Red Ale,4.70%
A3643,La Val Heureuse Ambrée,La Val Heureuse,American Amber / Red Ale,5.50%
A3644,Red White And Boom,Blasted Barley Beer Company,American Amber / Red Ale,6.20%
A3645,Amberdelic,The Damascus Brewery,American Amber / Red Ale,4.80%
A3646,Lux Rousse,Benelux Brewpub & Café,American Amber / Red Ale,5.40%
A3647,La Maplehurst,Microbrasserie Coaticook,American Amber / Red Ale,-
A3648,SOHO,Pike 51 Brewing Company,American Amber / Red Ale,5.10%
A3649,Saloon Girl,Barnstar Brewing Company,American Amber / Red Ale,5.50%
A3650,La Grand-Bière Dans Le Sirop,Lagabière Brasserie Artisanale,American Amber / Red Ale,7.00%
A3651,Scrum-tious,Blue Monkey Brewery,American Amber / Red Ale,4.40%
A3652,Windsor Ale,1st Republic Brewing Company,American Amber / Red Ale,4.80%
A3653,Constanza_�s Hoppy Red Ale,Bomber Brewing,American Amber / Red Ale,6.20%
A3654,Summit Amber,Chehalem Valley Brewing Co.,American Amber / Red Ale,5.00%
A3655,The Heads Ale,Bellarine Brewing Co.,American Amber / Red Ale,5.20%
A3656,How Now Brown Cow,Young Henry's,American Amber / Red Ale,3.70%
A3657,USA-Style Amber Ale,Brisbane Brewhouse,American Amber / Red Ale,5.40%
A3658,La Berthelaise,Brasserie Artisanale Albion,American Amber / Red Ale,6.50%
A3659,Gas Can Red,Mill Whistle Brewing,American Amber / Red Ale,6.60%
A3660,Buddy's Red Ale,Chilly Water Brewing Company,American Amber / Red Ale,7.20%
A3661,What's My Name Amber Ale,Crooked Ewe Brewery & Ale House,American Amber / Red Ale,5.50%
A3662,Ampère,Volta Bräu,American Amber / Red Ale,4.90%
A3663,Ringneck Red Ale,Lost Duck Brewing Company,American Amber / Red Ale,-
A3664,Lamarieuse,Brasserie du Roulier,American Amber / Red Ale,5.40%
A3665,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda.,American Amber / Red Ale,6.00%
A3666,Half Past Red,Radium City Brewing,American Amber / Red Ale,6.20%
A3667,Ginger Mullet,Hidden Springs Ale Works,American Amber / Red Ale,6.50%
A3668,Barrel Aged Bloodsmoke,Yellow Springs Brewery,American Amber / Red Ale,11.00%
A3669,Barrel Aged Wilfred,Yellow Springs Brewery,American Amber / Red Ale,8.00%
A3670,Buckleys Original Ale,Buckley's Beers,American Amber / Red Ale,4.50%
A3671,Matanzas River Red Ale,Ancient City Brewing,American Amber / Red Ale,6.20%
A3672,Harbinger Redux 2.0 (Ghost 223),Adroit Theory Brewing Company,American Amber / Red Ale,8.50%
A3673,Louie_�s Demise Amber Ale,Milwaukee Brewing Company,American Amber / Red Ale,5.50%
A3674,Starlord's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co.,American Amber / Red Ale,8.20%
A3675,Redemption,Deverell's Brewing Company,American Amber / Red Ale,4.50%
A3676,Legenda Pony,Legenda Sörf_zde,American Amber / Red Ale,4.50%
A3677,Dewey Hill,Grand Armory Brewing,American Amber / Red Ale,5.80%
A3678,Dice Roller Red,Bray's Brewing Company,American Amber / Red Ale,5.50%
A3679,Mine Isn't Red (ReplicAle 2014),DryHop Brewers,American Amber / Red Ale,5.40%
A3680,Weekender American Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.20%
A3681,Ligne 3,Les Brasseurs du Grand Paris,American Amber / Red Ale,5.00%
A3682,Extra Red With Chipotle,Ritual Brewing Co.,American Amber / Red Ale,7.20%
A3683,Jack's Red Ale,Busbee Brewing,American Amber / Red Ale,4.50%
A3684,Hans Müller Dreistern,Hans Müller Sommelierbier GmbH,American Amber / Red Ale,6.10%
A3685,Dark Ale,Cape Bouvard Winery & Brewery,American Amber / Red Ale,5.10%
A3686,Red Owl,Barn Brewery,American Amber / Red Ale,6.40%
A3688,El Importador,Black Lab Brewhouse & Kitchen,American Amber / Red Ale,5.50%
A3689,M_S RVR Red,BarkEater Craft Brewery,American Amber / Red Ale,6.25%
A3690,Bresse,Maison De Brasseur,American Amber / Red Ale,-
A3691,Hop Communion,Congregation Ale House,American Amber / Red Ale,6.90%
A3692,Renegade Imperial Red,Happy Valley Brewing Company,American Amber / Red Ale,8.60%
A3693,Weihnachts Bier,Hausbrauerei Stadtbier Chur,American Amber / Red Ale,5.20%
A3694,Mont Bugey,Maison De Brasseur,American Amber / Red Ale,-
A3695,Gold Ambree,Brasseries Star Madagascar,American Amber / Red Ale,6.50%
A3696,Old Reymann's Amber,Wheeling Brewing Company,American Amber / Red Ale,6.20%
A3697,Truffle Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.00%
A3698,Provocante,Société Microbrasserie & Pizzeria,American Amber / Red Ale,-
A3699,F-Town Amber,Copper Club Brewing Company,American Amber / Red Ale,5.50%
A3700,Sunnybank Red,Hop'n Moose Brewing Company,American Amber / Red Ale,-
A3701,Commander Clifford_�s Imperial Red Ale,The Wrecking Bar Brewpub,American Amber / Red Ale,9.00%
A3702,Clifton Hill Dark Ale,Clifton Hill Brew Pub,American Amber / Red Ale,4.50%
A3703,Miss Scarlett,Salty Nut Brewery,American Amber / Red Ale,7.00%
A3704,Havannah,Grande Brasserie de Nouvelle-Calédonie SA,American Amber / Red Ale,5.80%
A3705,La Torgnole,Brasserie Artisanale Glouglou,American Amber / Red Ale,5.00%
A3706,The Fix,Benson Brewery,American Amber / Red Ale,6.60%
A3707,Dirtyface Amber,Icicle Brewing Company,American Amber / Red Ale,5.00%
A3708,La Rouste,Brasserie Artisanale Glouglou,American Amber / Red Ale,5.70%
A3709,Foxtail Red,Beily_�s Ultralounge / Beer & Wine Store,American Amber / Red Ale,5.50%
A3710,Double Red Hot Ale,Midnight Sun Brewing Co.,American Amber / Red Ale,7.57%
A3711,Angry Leprechaun,The Sturgis Haus Brewpub & Espresso Bar,American Amber / Red Ale,5.00%
A3712,Copper Head,Florida Avenue Brewing Co.,American Amber / Red Ale,5.40%
A3713,Bonefish Amber Ale,Silverking Brewing Co.,American Amber / Red Ale,4.90%
A3714,503 Amber,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.30%
A3715,Secret Valley Rail Ale,The Other Farm Brewing Company,American Amber / Red Ale,5.80%
A3716,Red Baron,Check Six Brewing Company,American Amber / Red Ale,6.40%
A3717,Wet Hopped Red Ale,Border X Brewing,American Amber / Red Ale,5.80%
A3718,Wildsau,Drei Tannen Bier,American Amber / Red Ale,-
A3719,Bourbon Rousse,Brasserie de Bourbon,American Amber / Red Ale,5.00%
A3720,First Chair,Resolution Brewing Company,American Amber / Red Ale,5.70%
A3721,Copperhead,Gate City Brewing Co.,American Amber / Red Ale,5.20%
A3722,La Douce,Brasserie de l'Ilet,American Amber / Red Ale,6.00%
A3723,Malvados Rubia,Cervezart - Cerveza Artesana de la Mancha,American Amber / Red Ale,5.40%
A3724,No. 7 Hoppy Amber,The Freehouse,American Amber / Red Ale,5.90%
A3725,Bitter Robot Red,Offbeat Brewing Company,American Amber / Red Ale,5.90%
A3726,Malvados Roja,Cervezart - Cerveza Artesana de la Mancha,American Amber / Red Ale,5.75%
A3727,Judy's,Bangin' Banjo Brewing Company,American Amber / Red Ale,5.50%
A3728,Vulcan Ale - Genesis Effect,Garrison Brewing Company,American Amber / Red Ale,-
A3729,Red Scandinavian Sky-High Lager,Mikkeller ApS,American Amber / Red Ale,5.00%
A3730,FizzGig,Rockbottom Bar & Brewery,American Amber / Red Ale,7.50%
A3731,Average Amber,Central Coast Brewing,American Amber / Red Ale,5.70%
A3732,Antelope Amber Ale,Bonneville Brewery,American Amber / Red Ale,4.00%
A3733,Skipine Bomb Hole,Seapine Brewing Company,American Amber / Red Ale,7.30%
A3734,Ambré,Picaro,American Amber / Red Ale,6.00%
A3735,Project Y,Vault Brewing Company,American Amber / Red Ale,5.50%
A3736,The Beast Of Bray Road,Second Salem Brewing Company,American Amber / Red Ale,6.66%
A3737,Batch #0065 - American Amber,3cross Brewing Company,American Amber / Red Ale,5.40%
A3738,Americain Amber Ale,Microbrasserie l_�Hermite,American Amber / Red Ale,5.50%
A3739,Stepchild Amber,Red Yeti Brewing Company,American Amber / Red Ale,-
A3740,Hollbeer Ambrée,Brasserie Hollbeer et Magasin,American Amber / Red Ale,6.00%
A3741,Zeb's American Red Ale,Lofty Brewing Company,American Amber / Red Ale,5.40%
A3742,Bourbon Barrel Ale,W Brewing,American Amber / Red Ale,-
A3743,Bisk-Hops,Närke Kulturbryggeri AB,American Amber / Red Ale,5.00%
A3744,Amsterdam Session,The Tap Brewery,American Amber / Red Ale,4.30%
A3745,Right Said Red,Riverbend Brewing Company,American Amber / Red Ale,9.86%
A3746,Sugar N' Spice,House of Beer - Citrus Park,American Amber / Red Ale,5.90%
A3747,Firehouse 28 Red Ale,Border Town Pub / Firehouse 28 Cafe,American Amber / Red Ale,5.10%
A3748,Bootleg Glory,Manantler Craft Brewing,American Amber / Red Ale,5.70%
A3749,Little Armoured One,Deep Creek Brewing Co.,American Amber / Red Ale,5.70%
A3750,Fender Bender,Rusty Truck Brewing Company / Roadhouse 101,American Amber / Red Ale,6.20%
A3751,Rocket Fuel,Biloba Brewing Company,American Amber / Red Ale,-
A3752,La Bûcheronne,Microbrasserie Moulin 7,American Amber / Red Ale,4.60%
A3753,Holiday Market Ale,Backroom Brewery,American Amber / Red Ale,-
A3754,Betty's Red Ale,FlyBoy Brewing,American Amber / Red Ale,5.50%
A3755,Wuidsau,Hoppebräu,American Amber / Red Ale,5.60%
A3756,Hurragutt,7 Fjell Bryggeri,American Amber / Red Ale,4.70%
A3757,Double Amber,Calvert Brewing Company,American Amber / Red Ale,10.40%
A3758,Right Point Red,Pareidolia Brewing Company,American Amber / Red Ale,5.90%
A3759,Road Trip,Nomad Brewing Company,American Amber / Red Ale,4.80%
A3760,Red No. 14,Dogberry Brewing,American Amber / Red Ale,5.80%
A3761,9 Grain Amber,Wildlife Brewing & Pizza,American Amber / Red Ale,6.50%
A3762,Micoua,Microbrasserie St-Pancrace,American Amber / Red Ale,-
A3763,Morena,Cervezas Califa,American Amber / Red Ale,5.20%
A3764,Kniksen India Red Ale,7 Fjell Bryggeri,American Amber / Red Ale,6.80%
A3765,Secret Trail Ale,Eldo,American Amber / Red Ale,5.60%
A3766,Leisure Amber,Hops & Leisure,American Amber / Red Ale,4.50%
A3767,Américain Amber Ale 2.0,Microbrasserie l_�Hermite,American Amber / Red Ale,4.70%
A3768,Warpaint Red Ale,Ochoco Brewing Company,American Amber / Red Ale,5.50%
A3769,Daytona Red Ale,Daytona Beach Brewing Company,American Amber / Red Ale,5.30%
A3770,Slaughter Amber Ale,Wet Head Brewery,American Amber / Red Ale,5.70%
A3771,Koele Kikker,Ramses Bier,American Amber / Red Ale,6.60%
A3772,Ale Asylum Ambergeddon,Hops & Leisure,American Amber / Red Ale,6.70%
A3773,Church Lady,Coal Creek TAP,American Amber / Red Ale,5.50%
A3774,WetLands BSR,Wet Head Brewery,American Amber / Red Ale,6.30%
A3775,Big Willies,Brite Eyes Brewing Co.,American Amber / Red Ale,5.50%
A3776,Cu 29,Right Eye Brewing Company,American Amber / Red Ale,5.50%
A3777,Gudo,Sarungano Brewing,American Amber / Red Ale,5.50%
A3778,La Filaj,Brasserie La Bambelle,American Amber / Red Ale,4.80%
A3779,Bunpat Rossa,Birrificio Sagrin,American Amber / Red Ale,4.50%
A3780,Allosaurus Amber,Vernal Brewing Company,American Amber / Red Ale,4.00%
A3781,Firebrand Amber Ale,Race Street Brew Works,American Amber / Red Ale,5.70%
A3782,Blood Orange Amber,Stevens Point Brewery,American Amber / Red Ale,-
A3783,Stone Bridge Amber,Manor Hill Brewing,American Amber / Red Ale,7.50%
A3784,Semuta,Benelux Brewpub & Café,American Amber / Red Ale,6.90%
A3785,Caramel Apple,Big Bear Brewing Company,American Amber / Red Ale,4.90%
A3786,Southport Red,SBC Restaurant & Brewery - Southport,American Amber / Red Ale,-
A3787,Witch Hunter,White Rock Brewery,American Amber / Red Ale,4.30%
A3788,The Ginger Bear,Rare Bird Brewpub,American Amber / Red Ale,5.70%
A3789,MPC,Brasserie de la Vallée du Giffre,American Amber / Red Ale,5.20%
A3790,Lake Ann Amber,Lake Ann Brewing Co.,American Amber / Red Ale,5.30%
A3791,Hopkins Ale Rousse,Boquébière,American Amber / Red Ale,-
A3792,Red Sea Ale,Dubina Brewing,American Amber / Red Ale,5.80%
A3793,Karlstad Red Ale,Stadin Panimo,American Amber / Red Ale,5.60%
A3794,Heartbreaker,Union Brewing Company,American Amber / Red Ale,6.90%
A3795,Red Ryder,Faction Brewing,American Amber / Red Ale,7.80%
A3796,Les 3 Loups Ambrée,Brasserie Les 3 Loups,American Amber / Red Ale,6.50%
A3797,Monkey King Amber Ale,Moonzen Brewery,American Amber / Red Ale,5.00%
A3798,Praxis Ambar,Cervejaria Praxis,American Amber / Red Ale,5.50%
A3799,Haywagon Red,Chelsea Alehouse,American Amber / Red Ale,4.40%
A3800,Red Galaxy Ale,Yaletown Brewing Co.,American Amber / Red Ale,5.00%
A3801,The Entertainer,Clown Shoes,American Amber / Red Ale,12.00%
A3802,BLK6.22,The 1925 Microbrewery & Restaurant,American Amber / Red Ale,6.20%
A3803,Canadian Red Ale,Half Full Brewery,American Amber / Red Ale,6.40%
A3804,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
A3805,"Not So Amber ""Amber""",Clear Creek Brewing Company,American Amber / Red Ale,-
A3806,Spotlight Series- Team Miller / Tomei REDiculous Imperial Red Ale,Stone Brewing Co.,American Amber / Red Ale,9.70%
A3807,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-
A3808,Three More Weeks,Mad Science Brewing Company at Thanksgiving Farm,American Amber / Red Ale,4.40%
A3809,Sheps Amber Ale,The Good Shepherds Brewing Co.,American Amber / Red Ale,-
A3810,Ruby,All Inn Brewing Co,American Amber / Red Ale,4.60%
A3811,Oak Aged Last Call,Blue Blood Brewery,American Amber / Red Ale,8.00%
A3812,Bee Transfixed Honey Amber Ale,Salty Nut Brewery,American Amber / Red Ale,-
A3813,Rubi Ale,Privatbrauerei Sander,American Amber / Red Ale,5.90%
A3814,Axum Bold As Love,7venth (Seventh) Sun Brewery,American Amber / Red Ale,7.00%
A3815,Jack Of Clubs,Wild Card Brewery,American Amber / Red Ale,4.50%
A3816,La BarFumée,Brasserie Artisanale de Rodemack (BAR),American Amber / Red Ale,6.50%
A3817,Blue Boar,Everards Brewery Ltd.,American Amber / Red Ale,4.00%
A3818,Rochelle Rochelle,Triple Crossing Brewing,American Amber / Red Ale,5.60%
A3819,The Village Idiot,5 Paddles Brewing Co.,American Amber / Red Ale,-
A3820,Irish Clover,O'Sullivan Bros. Brewing Co.,American Amber / Red Ale,5.20%
A3821,Crown,Everards Brewery Ltd.,American Amber / Red Ale,4.80%
A3822,Evil Crawfish,Clown Shoes,American Amber / Red Ale,9.00%
A3823,EHOP,Deschutes Brewery,American Amber / Red Ale,8.00%
A3824,Fall Harvest,Big Grove Brewery,American Amber / Red Ale,6.70%
A3825,Raining Blood Imperial Red,Hand Brewed Beer,American Amber / Red Ale,8.50%
A3826,Jalapeño Mango Red Ale,Cigar City Brewing,American Amber / Red Ale,7.20%
A3827,Rooster Redred,Brau Brothers Brewing Co. LLC,American Amber / Red Ale,-
A3828,Aphrodite Red Ale,Vino's Brewpub,American Amber / Red Ale,-
A3829,Pepper Amber,Slippery Pig Brewing,American Amber / Red Ale,5.50%
A3830,SaazAmatazz,Half Pints Brewing Company,American Amber / Red Ale,5.20%
A3831,PDX->LEX,Blue Lab Brewing Company,American Amber / Red Ale,-
A3832,Valeria,Rocky Point Artisan Brewers,American Amber / Red Ale,7.20%
A3833,Art Deco,The Gallery Brewery,American Amber / Red Ale,5.00%
A3834,Meat Market,Croocked Moon Brewing,American Amber / Red Ale,7.50%
A3835,Nug Amber,Bare Hands Brewery,American Amber / Red Ale,5.50%
A3836,Local 117,The Root Cellar / London Brewing Co-op,American Amber / Red Ale,3.90%
A3837,First Tracks Amber Ale,Liftline Brewing Co.,American Amber / Red Ale,5.10%
A3838,Friend Zone,Lion Bridge Brewing Company,American Amber / Red Ale,6.50%
A3839,No. 22 Honey Red Ale,The Freehouse,American Amber / Red Ale,5.50%
A3840,Affliction,Epidemic Ales,American Amber / Red Ale,6.10%
A3841,Oddfellow's Ale,Egan & Son's,American Amber / Red Ale,-
A3842,Pioneer,Progress Brewing,American Amber / Red Ale,5.40%
A3843,Double Hop Amber,Appalachian Brewing Company,American Amber / Red Ale,6.10%
A3844,Qualityrolexbase,Avondale Brewing Co.,American Amber / Red Ale,-
A3845,Bière Aux Noix,Brasserie Artisanale De La Crécelle,American Amber / Red Ale,5.00%
A3846,Inland Red Ale,Nausta Bryggeri,American Amber / Red Ale,5.00%
A3847,Acai And Pink Peppercorn Abandoned Planet,Proof Brewing Company,American Amber / Red Ale,8.00%
A3848,Elbhang Rot,Neustädter Hausbrauerei,American Amber / Red Ale,4.70%
A3849,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40%
A3850,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,5.50%
A3851,Oatmeal Amber Ale,Ornery Beer Company Public House,American Amber / Red Ale,5.70%
A3852,Bad Polaroid,Werk Force Brewing Co,American Amber / Red Ale,6.00%
A3853,Wildcat Amber,Hop Haus Brewing Company,American Amber / Red Ale,5.30%
A3854,Du Parc,Helm,American Amber / Red Ale,-
A3855,Cascazilla Aged On Cherry Wood,Ithaca Beer Company,American Amber / Red Ale,7.00%
A3856,Columbus And Rye,Wiper & True Brewery,American Amber / Red Ale,5.30%
A3857,Rojo,Spangher,American Amber / Red Ale,6.00%
A3858,Morency,Société Microbrasserie & Pizzeria,American Amber / Red Ale,-
A3859,Simcoe And Rye,Wiper & True Brewery,American Amber / Red Ale,5.60%
A3860,Plan Bee,Twisted Crew Brewing Company,American Amber / Red Ale,6.40%
A3861,Trouser Punch Ale,3 Freaks Brewery,American Amber / Red Ale,5.20%
A3862,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50%
A3863,Harvest Lager,Two Goats Brewing,American Amber / Red Ale,-
A3864,Wood*Boat Amber Ale,Wood Boat Brewing Co.,American Amber / Red Ale,-
A3865,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00%
A3866,Nugget Centennial Amber,Eastwood Brewing Co.,American Amber / Red Ale,6.50%
A3867,Alpine Mountain Amber Ale,Beer By Design,American Amber / Red Ale,5.90%
A3868,Ploughshare Ale,Homestead Beer Co.,American Amber / Red Ale,4.40%
A3869,Shelf Conscious,Manantler Craft Brewing,American Amber / Red Ale,5.00%
A3870,Amarillo Amber,Eastwood Brewing Co.,American Amber / Red Ale,6.50%
A3871,Altered Amber,12th Abbey Brewing Company,American Amber / Red Ale,-
A3872,Nelson Sauvin,Quer Beer,American Amber / Red Ale,8.00%
A3873,Ricochet,Deck & Donohue,American Amber / Red Ale,5.50%
A3874,Sore Amber,Intracoastal Brewing Company,American Amber / Red Ale,5.50%
A3875,Scarlet Fever Hoppy Red Ale,Flying Fish Brewing Company,American Amber / Red Ale,7.00%
A3876,Grid Iron Amber Ale,Jack's Brewing Company,American Amber / Red Ale,5.60%
A3877,Massive Political Corruption,Blue Island Beer Co.,American Amber / Red Ale,4.50%
A3878,Akmenrags (Place On West Coast Of Latvia),Alus Darbnīca Labietis,American Amber / Red Ale,4.50%
A3879,Peanut Butter Amber,Full Pint Brewing Company,American Amber / Red Ale,-
A3880,Louisiana Amber,Flying Heart Brewing,American Amber / Red Ale,6.60%
A3881,Hopton Golden Ale,Mt. Carmel Brewing Company,American Amber / Red Ale,-
A3882,Clarens Red,Clarens Brewery,American Amber / Red Ale,4.50%
A3883,Hellboy Right Hand Of Doom Red Ale,Rogue Ales,American Amber / Red Ale,-
A3884,Cardinal Red Ale,Legends Brewpub and Wine Bar,American Amber / Red Ale,5.20%
A3885,Jazz (Vieillie Sur Chêne),Microbrasserie Jukebox,American Amber / Red Ale,5.00%
A3886,Batch #90 Amber Gambler,Whetstone Station Restaurant and Brewery,American Amber / Red Ale,5.80%
A3887,Lucille Red Ale,Beer By Design,American Amber / Red Ale,5.30%
A3888,Aurora Amber Ale,The Filling Station Microbrewery,American Amber / Red Ale,6.00%
A3889,The Visitor Red Ale,Royale Brewing Company,American Amber / Red Ale,5.80%
A3890,Röda Havet Red Ale,Eskilstuna _lkultur,American Amber / Red Ale,5.40%
A3891,Red Headed Slut Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50%
A3892,American Bitter,John Harvard's Brewery & Ale House,American Amber / Red Ale,4.50%
A3893,Mid Arbor Red Ale,Square Tail Brewing Co.,American Amber / Red Ale,4.40%
A3894,Rubottom's Red,Innovation Brew Works,American Amber / Red Ale,5.00%
A3895,Red Beard Red Ale,Two Goats Brewing,American Amber / Red Ale,4.30%
A3896,Seduction,Dancing Duck Brewery,American Amber / Red Ale,5.20%
A3897,Ambah Ale,Border Brew Supply,American Amber / Red Ale,5.90%
A3898,Le Rubis De La Rousse,Bedondaine & Bedons Ronds,American Amber / Red Ale,-
A3899,La Petra Tostada,Sesma Brewing Co.,American Amber / Red Ale,5.00%
A3900,Anvil Amber,Three Creeks Brewing Co.,American Amber / Red Ale,5.00%
A3901,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00%
A3902,Amber Lite,Mickey Finn's Brewery,American Amber / Red Ale,3.00%
A3903,Galaxy Red Ale,Front Street Brewery,American Amber / Red Ale,5.70%
A3904,Money,The North Brewery,American Amber / Red Ale,6.00%
A3905,Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80%
A3906,Brewed Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80%
A3907,Diwall Ambrée,Distillerie Warenghem,American Amber / Red Ale,6.00%
A3908,Uncle Ernie_�s Amber Ale,Uncle Ernie's Bayfront Grill & Brew House,American Amber / Red Ale,-
A3909,L'Envie,Microbrasserie La Pécheresse,American Amber / Red Ale,-
A3910,Capone,Andersonville Brewing,American Amber / Red Ale,8.10%
A3911,Wise Guy Amber,Five Dons' Brewing,American Amber / Red Ale,7.50%
A3912,Triple Honey,Fermentation Lounge / Golden Horn Brewing,American Amber / Red Ale,9.00%
A3913,Sunrise Red,Longneck Brew House,American Amber / Red Ale,6.00%
A3914,Stinson Amber,North Center Brewing Company,American Amber / Red Ale,5.00%
A3915,Bière De Ferme Ambrée,Ferme De Laubicherie,American Amber / Red Ale,6.00%
A3916,Democratic Imperial Red Ale,BrewDog,American Amber / Red Ale,9.00%
A3917,La Devil's Roc,Barbe-broue Ville-Marie,American Amber / Red Ale,-
A3918,Jubileum Ale,Oslo Mikrobryggeri,American Amber / Red Ale,6.50%
A3919,The Chief Beer,Montgomery Brewing Company,American Amber / Red Ale,5.00%
A3920,Give Me Back My Wig,Blue Earl Brewing Company,American Amber / Red Ale,6.10%
A3921,La Très Douce,L'Espace Public-Brasseurs de quartier,American Amber / Red Ale,4.50%
A3922,Tans-Atlantic Imperial Red,Captain Lawrence Brewing Co.,American Amber / Red Ale,-
A3923,Red Harvest,Les Trois Mousquetaires,American Amber / Red Ale,-
A3924,The Pamber,Downpour Brewing,American Amber / Red Ale,5.60%
A3925,Chkalov Red Ale,Dirty Hands Brewing Company,American Amber / Red Ale,6.70%
A3926,Chefs Ale,Bravo! Restaurant & Cafe,American Amber / Red Ale,6.30%
A3927,Rosewood Red,Thirsty Dog Brewing Company,American Amber / Red Ale,-
A3928,Dead River Amber Ale,Yorkholo Brewing Co.,American Amber / Red Ale,5.00%
A3929,Fern Draught,The Sprig & Fern Brewery,American Amber / Red Ale,4.00%
A3930,Wiggly Field,Broad Ripple Brew Pub,American Amber / Red Ale,5.50%
A3931,Amber Ale - Batch #01,115 Grill & Brewhouse,American Amber / Red Ale,4.10%
A3932,Main Drag Amber,Iechyd Da Brewing Company,American Amber / Red Ale,5.50%
A3933,Rousse _ L_�_rable,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00%
A3934,Rousse Goût,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00%
A3935,Spawning Sockeye Ale,Crannóg Ales,American Amber / Red Ale,5.50%
A3936,Olympic Peninsula Ale,Fathom & League Hop Yard Brewery,American Amber / Red Ale,-
A3937,5 Sisters,Alechemy Brewing,American Amber / Red Ale,4.30%
A3938,Wild Beast Amber Ale,Wild Beast Brewery,American Amber / Red Ale,6.00%
A3939,Smokey The Ambear,Frothy Beard Brewing Company,American Amber / Red Ale,5.00%
A3940,Ryno's,Valley Vinyards / Cellar Dweller Craft Beers,American Amber / Red Ale,5.80%
A3941,River Valley Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00%
